,index,subid,lure_or_no,is_high_arm,accuracy,dprime_lt_high,dprime_lt_low,dprime_lbst_high,dprime_lbst_low
1,589,A39CG6GXC2ZJXB,lure,True,0.375,0.8317100164116327,1.8527599083169215,2.533343507476646,2.5015421104542472
2,590,A39CG6GXC2ZJXB,lure_but_seen,False,0.8333333333333334,0.8317100164116327,1.8527599083169215,2.533343507476646,2.5015421104542472
3,591,A39CG6GXC2ZJXB,lure_but_seen,True,0.9166666666666666,0.8317100164116327,1.8527599083169215,2.533343507476646,2.5015421104542472
4,592,A39CG6GXC2ZJXB,target,False,0.9375,0.8317100164116327,1.8527599083169215,2.533343507476646,2.5015421104542472
5,593,A39CG6GXC2ZJXB,target,True,0.875,0.8317100164116327,1.8527599083169215,2.533343507476646,2.5015421104542472
0,594,A3A7O8IJMBLF5J,lure,False,0.375,0.47585963017992616,1.215481180388171,-0.2326447467246302,1.9648478436480037
1,595,A3A7O8IJMBLF5J,lure,True,0.25,0.47585963017992616,1.215481180388171,-0.2326447467246302,1.9648478436480037
2,596,A3A7O8IJMBLF5J,lure_but_seen,False,0.6666666666666666,0.47585963017992616,1.215481180388171,-0.2326447467246302,1.9648478436480037
3,597,A3A7O8IJMBLF5J,lure_but_seen,True,0.08333333333333333,0.47585963017992616,1.215481180388171,-0.2326447467246302,1.9648478436480037
4,598,A3A7O8IJMBLF5J,target,False,0.9375,0.47585963017992616,1.215481180388171,-0.2326447467246302,1.9648478436480037
5,599,A3A7O8IJMBLF5J,target,True,0.875,0.47585963017992616,1.215481180388171,-0.2326447467246302,1.9648478436480037
0,600,A3BJ95HQQ28GTE,lure,False,0.75,0.31863936396437514,0.6744897501960817,0.31863936396437514,0.43072729929545744
1,601,A3BJ95HQQ28GTE,lure,True,0.5,0.31863936396437514,0.6744897501960817,0.31863936396437514,0.43072729929545744
2,602,A3BJ95HQQ28GTE,lure_but_seen,False,0.6666666666666666,0.31863936396437514,0.6744897501960817,0.31863936396437514,0.43072729929545744
3,603,A3BJ95HQQ28GTE,lure_but_seen,True,0.5,0.31863936396437514,0.6744897501960817,0.31863936396437514,0.43072729929545744
4,604,A3BJ95HQQ28GTE,target,False,0.5,0.31863936396437514,0.6744897501960817,0.31863936396437514,0.43072729929545744
5,605,A3BJ95HQQ28GTE,target,True,0.625,0.31863936396437514,0.6744897501960817,0.31863936396437514,0.43072729929545744
0,606,A3BU69EKYL6SH3,lure,False,0.5,1.3489795003921634,1.1503493803760079,0.24376245090062398,-0.2326447467246302
1,607,A3BU69EKYL6SH3,lure,True,0.75,1.3489795003921634,1.1503493803760079,0.24376245090062398,-0.2326447467246302
2,608,A3BU69EKYL6SH3,lure_but_seen,False,0.08333333333333333,1.3489795003921634,1.1503493803760079,0.24376245090062398,-0.2326447467246302
3,609,A3BU69EKYL6SH3,lure_but_seen,True,0.3333333333333333,1.3489795003921634,1.1503493803760079,0.24376245090062398,-0.2326447467246302
4,610,A3BU69EKYL6SH3,target,False,0.875,1.3489795003921634,1.1503493803760079,0.24376245090062398,-0.2326447467246302
5,611,A3BU69EKYL6SH3,target,True,0.75,1.3489795003921634,1.1503493803760079,0.24376245090062398,-0.2326447467246302
0,612,A3CGQOJC28OVGN,lure,False,0.5,0.6372787279287503,-1.1503493803760079,-0.11208793533108258,-1.1503493803760079
1,613,A3CGQOJC28OVGN,lure,True,0.625,0.6372787279287503,-1.1503493803760079,-0.11208793533108258,-1.1503493803760079
