,beta init,beta fit,alpha init,alpha fit,lambda init,lambda fit,w low stakes low arm init,w low stakes low arm fit,w high stakes low arm init,w high stakes low arm fit,w low stakes high arm init,w low stakes high arm fit,w high stakes high arm init,w high stakes high arm fit,stickiness init,stickiness fit,resp stickiness init,resp stickiness fit,eta init,eta fit,kappa init,kappa fit,subid,LL
0,12.92456212235112,1.868711787498919,0.22843499814189985,0.6587317234965177,0.46537010105999477,0.2534598333631396,0.4263518788544294,0.46456017069194694,0.9295373554898461,0.6311244471915108,0.7366426688497377,0.48589365172401006,0.9126418913991439,0.3807593126668051,3.6739324875028743,0.2218957527206448,-19.579836159139212,-0.155890496159398,0.7811808563044488,0.4521693360172958,0.4392134670294614,0.4895419502601991,AYDILOZLKOAS8,151.9659298722804
1,9.59667935735711,0.8812378120566517,0.7537675224592623,0.5294885142513965,0.9317626165975028,0.48406596186112094,0.9845549895498822,0.5471176318199729,0.2742844649492324,0.6813536985613703,0.10358585757571946,0.5353539155466026,0.8725822361022405,0.5997471451257131,-11.580337833549507,0.18816423697632834,-1.0388360756145616,-1.0936565682051045,0.5493656507355525,0.5452558620665995,0.9443826506655676,0.5304920854149627,A3EA4SHCLJ1UZQ,142.52147591481767
2,0.4374864145659335,1.0707496661661677,0.04002634075897854,0.3688656817759673,0.9889629218551961,0.36377373859426476,0.5019703304340366,0.5222207298852526,0.0003212841855074206,0.536938705124156,0.4739281120568632,0.440405897813897,0.05539246775030195,0.22167992415986587,1.9648149437123053,0.3093865871112249,19.63811687492609,-0.6043681194276226,0.34750663126902265,0.502931376438614,0.15469412309066485,0.5029456766282983,A28T38MOUG43YD,149.69556853093638
3,19.722065171020247,2.7289162660050454,0.35080744096582145,0.8722302866435064,0.6111194320939082,0.5321628104147744,0.419817526280869,0.8255916099319738,0.7942896791112066,0.5660876510795148,0.8946664348341321,0.3298818161632434,0.8163858089685438,0.6968867475214653,11.599397703447618,0.07188832574185164,-14.201463402951862,-0.053864824185686895,0.7309273399129916,0.40560084593757245,0.8232751418706746,0.405556963784499,A2G7N0X0PNX0EE,133.3784596331701
4,16.707180137981286,0.6878436156581434,0.31611909855925396,0.33023069356274415,0.07729133437951455,0.5275078629075068,0.05170273260498999,0.3540721079919527,0.9449450440568499,0.47887736728532826,0.2836366067871795,0.4977712337404174,0.660288473235738,0.532960442357818,15.904147103651574,0.07130700742316172,-17.140394633494097,-1.5045850200453617,0.05204666510927188,0.4972018847559833,0.34156697737963243,0.4972052761166165,A1G5EPLJEGL381,143.76831456139251
5,9.539656384301693,2.3518920697567918,0.05935208786580418,0.8250860826030755,0.7719606656659047,0.4851065532839863,0.3532032152324896,0.7358073350959662,0.6661528971142939,0.6317550847592008,0.29365071980900365,0.5117098050033002,0.7497926334370318,0.7802803961556514,11.323922895584133,0.349545588461719,-3.9554133626134025,-0.16043068392548232,0.6039154865592928,0.2818396678388618,0.330385196906614,0.28182724274669213,A38I0E8UK53ME5,123.97157351903148
6,12.655198996622858,4.023236290484609,0.329249699895993,0.928589724578203,0.20946822868301715,0.7444297211875048,0.29215109043795023,0.5085950090473531,0.9598319032357533,0.8357298628517693,0.05198015404870855,0.57695651804538,0.5206413650347171,0.9292353144832849,17.705529720759777,-0.000918944503171885,-11.080390204704806,-0.05538677728503642,0.7022674989251441,0.6246920355425928,0.4588024593239026,0.6246719551168775,A1P47Q6LZPLQ6P,130.15000636701043
7,18.8894418268097,3.4693222526611387,0.10421555090693863,0.9005512209703693,0.09560486598221923,0.7462456368209306,0.4674562101049577,0.8721285633184052,0.9374595354693442,0.8113751872727616,0.5248104468286953,0.7903536988922791,0.8205914354244709,0.7020682967224541,10.598316510083102,0.08578608776249663,11.893814147861747,0.03624605807185272,0.30582559940191545,0.503506973071126,0.16616726175841895,0.5035160892048757,A2C8CPT60DE5V8,122.92674175275978
8,13.902912113522989,1.7982851087711151,0.7983817867778629,0.8104763189931316,0.9824404606285525,0.43289193244050655,0.7899047538367372,0.7706325212381927,0.17738406689702552,0.7469643010681558,0.4466627430705492,0.5202939811231327,0.9946030659214316,0.8037873667702452,-6.388667010006106,0.0678903706761536,-13.248760572033188,-0.06741851693246563,0.2847195547179092,0.48866602877375714,0.21835286395320966,0.48869221817767006,A19FWZXTGX663T,161.71597810168012
9,18.964213126594334,1.0466401633478888,0.34425431124155276,0.642357132566533,0.5311599611920808,0.565120246688471,0.11692170521520777,0.6934393948558152,0.3662351060245374,0.5074062018710639,0.1149152192731851,0.5910377998115993,0.23240088161961267,0.7432367577213763,-10.22423336738147,0.2330997586735183,-19.96558652516514,-0.44172761733323845,0.7205748957015408,0.5079219503551426,0.7992961531954706,0.5079254138210859,A1GC6CN3F0IHWN,154.59301000090136
