,index,subid,lure_or_no,is_high_arm,accuracy,dprime_lt_high,dprime_lt_low,dprime_lbst_high,dprime_lbst_low
200,200,A1VAL7L9L79IN0,lure_but_seen,False,0.1666666666666666,2.208610294548628,3.0682410887050926,1.5341205443525463,0.5666989782508453
201,201,A1VAL7L9L79IN0,lure_but_seen,True,0.5,2.208610294548628,3.0682410887050926,1.5341205443525463,0.5666989782508453
202,202,A1VAL7L9L79IN0,target,False,0.9375,2.208610294548628,3.0682410887050926,1.5341205443525463,0.5666989782508453
203,203,A1VAL7L9L79IN0,target,True,0.9375,2.208610294548628,3.0682410887050926,1.5341205443525463,0.5666989782508453
204,204,A1W7I6FN183I8F,lure,False,0.5,1.150349380376008,0.3186393639643751,0.7196220810805501,0.3186393639643751
205,205,A1W7I6FN183I8F,lure,True,0.5,1.150349380376008,0.3186393639643751,0.7196220810805501,0.3186393639643751
206,206,A1W7I6FN183I8F,lure_but_seen,False,0.5,1.150349380376008,0.3186393639643751,0.7196220810805501,0.3186393639643751
207,207,A1W7I6FN183I8F,lure_but_seen,True,0.3333333333333333,1.150349380376008,0.3186393639643751,0.7196220810805501,0.3186393639643751
208,208,A1W7I6FN183I8F,target,False,0.625,1.150349380376008,0.3186393639643751,0.7196220810805501,0.3186393639643751
209,209,A1W7I6FN183I8F,target,True,0.875,1.150349380376008,0.3186393639643751,0.7196220810805501,0.3186393639643751
210,210,A1WS9UHL45VZ0X,lure,False,0.625,2.684469924728554,0.3186393639643751,0.1829278142743068,0.0
211,211,A1WS9UHL45VZ0X,lure,True,0.9375,2.684469924728554,0.3186393639643751,0.1829278142743068,0.0
212,212,A1WS9UHL45VZ0X,lure_but_seen,False,0.5,2.684469924728554,0.3186393639643751,0.1829278142743068,0.0
213,213,A1WS9UHL45VZ0X,lure_but_seen,True,0.1666666666666666,2.684469924728554,0.3186393639643751,0.1829278142743068,0.0
214,214,A1WS9UHL45VZ0X,target,False,0.5,2.684469924728554,0.3186393639643751,0.1829278142743068,0.0
215,215,A1WS9UHL45VZ0X,target,True,0.875,2.684469924728554,0.3186393639643751,0.1829278142743068,0.0
216,216,A1Z3NTRGIUZ240,lure,False,0.9375,3.0682410887050926,1.5341205443525463,0.5666989782508453,0.4307272992954574
217,217,A1Z3NTRGIUZ240,lure,True,0.9375,3.0682410887050926,1.5341205443525463,0.5666989782508453,0.4307272992954574
218,218,A1Z3NTRGIUZ240,lure_but_seen,False,0.6666666666666666,3.0682410887050926,1.5341205443525463,0.5666989782508453,0.4307272992954574
219,219,A1Z3NTRGIUZ240,lure_but_seen,True,0.1666666666666666,3.0682410887050926,1.5341205443525463,0.5666989782508453,0.4307272992954574
220,220,A1Z3NTRGIUZ240,target,False,0.5,3.0682410887050926,1.5341205443525463,0.5666989782508453,0.4307272992954574
221,221,A1Z3NTRGIUZ240,target,True,0.9375,3.0682410887050926,1.5341205443525463,0.5666989782508453,0.4307272992954574
228,228,A24BN4WKUH4LR2,lure,False,0.9375,-0.6744897501960817,1.8527599083169213,0.967421566101701,-0.1120879353310825
229,229,A24BN4WKUH4LR2,lure,True,0.25,-0.6744897501960817,1.8527599083169213,0.967421566101701,-0.1120879353310825
230,230,A24BN4WKUH4LR2,lure_but_seen,False,0.3333333333333333,-0.6744897501960817,1.8527599083169213,0.967421566101701,-0.1120879353310825
231,231,A24BN4WKUH4LR2,lure_but_seen,True,0.8333333333333334,-0.6744897501960817,1.8527599083169213,0.967421566101701,-0.1120879353310825
232,232,A24BN4WKUH4LR2,target,False,0.625,-0.6744897501960817,1.8527599083169213,0.967421566101701,-0.1120879353310825
233,233,A24BN4WKUH4LR2,target,True,0.5,-0.6744897501960817,1.8527599083169213,0.967421566101701,-0.1120879353310825
234,234,A252P9NJHP5QOZ,lure,False,0.625,1.8248391305720892,1.468988744340383,0.1829278142743068,2.117770946477709
235,235,A252P9NJHP5QOZ,lure,True,0.75,1.8248391305720892,1.468988744340383,0.1829278142743068,2.117770946477709
236,236,A252P9NJHP5QOZ,lure_but_seen,False,0.8333333333333334,1.8248391305720892,1.468988744340383,0.1829278142743068,2.117770946477709
237,237,A252P9NJHP5QOZ,lure_but_seen,True,0.1666666666666666,1.8248391305720892,1.468988744340383,0.1829278142743068,2.117770946477709
