,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,2.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,53,4.0
1,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,53,8.0
2,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,53,2.0
3,3.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,53,5.0
4,3.0,2.0,1,2.0,0.0,2,1,1,1,53,6.0
5,4.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,53,8.0
6,3.0,1.0,1,1.0,0.4444444444444444,2,1,1,1,53,5.0
7,2.0,1.0,1,1.0,0.0,2,1,1,1,53,3.0
8,4.0,1.0,1,1.0,0.0,2,1,1,1,53,7.0
9,1.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,53,1.0
10,4.0,1.0,1,1.0,0.0,2,1,1,1,53,7.0
11,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,53,1.0
12,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,53,7.0
13,3.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,53,5.0
14,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,53,1.0
15,3.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,53,5.0
16,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,53,1.0
17,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,53,7.0
18,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,53,7.0
19,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,53,7.0
20,3.0,1.0,1,1.0,0.0,2,1,1,1,53,5.0
21,2.0,1.0,5,1.0,0.5555555555555556,2,1,1,1,53,3.0
22,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,53,5.0
23,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,53,7.0
24,4.0,1.0,1,1.0,0.0,2,1,1,1,53,7.0
25,4.0,1.0,1,1.0,0.4444444444444444,2,1,1,1,53,7.0
26,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,53,7.0
27,2.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,53,4.0
28,4.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,53,8.0
29,2.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,53,4.0
30,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,53,1.0
31,1.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,53,1.0
32,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,53,5.0
33,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,53,7.0
34,3.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,53,5.0
35,3.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,53,5.0
36,4.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,53,7.0
37,4.0,1.0,1,1.0,0.0,2,1,1,1,53,7.0
38,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,53,3.0
39,3.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,53,6.0
40,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,53,2.0
41,1.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,53,2.0
42,3.0,2.0,5,2.0,0.5555555555555556,2,1,1,1,53,6.0
43,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,53,8.0
