,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,2.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,266,3.0
1,2.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,266,3.0
2,3.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,266,6.0
3,4.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,266,7.0
4,4.0,1.0,5,1.0,0.0,1,1,1,1,266,7.0
5,1.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,266,1.0
6,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,266,8.0
7,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,266,5.0
8,3.0,2.0,1,2.0,0.0,1,1,1,1,266,6.0
9,4.0,1.0,5,1.0,0.4444444444444444,1,1,1,1,266,7.0
10,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,266,4.0
11,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,266,4.0
12,2.0,1.0,1,1.0,0.3333333333333333,1,1,1,1,266,3.0
13,3.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,266,5.0
14,4.0,1.0,5,1.0,0.0,1,1,1,1,266,7.0
15,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,266,2.0
16,2.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,266,3.0
17,2.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,266,4.0
18,1.0,1.0,1,1.0,0.3333333333333333,1,1,1,1,266,1.0
19,2.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,266,3.0
20,2.0,1.0,1,1.0,0.0,1,1,1,1,266,3.0
21,1.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,266,1.0
22,3.0,1.0,1,1.0,0.4444444444444444,1,1,1,1,266,5.0
23,4.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,266,8.0
24,3.0,2.0,5,2.0,0.4444444444444444,1,1,1,1,266,6.0
25,4.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,266,7.0
26,1.0,1.0,1,1.0,0.3333333333333333,1,1,1,1,266,1.0
27,2.0,1.0,1,1.0,0.5555555555555556,1,1,1,1,266,3.0
28,1.0,1.0,1,1.0,0.5555555555555556,1,1,1,1,266,1.0
29,1.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,266,1.0
30,1.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,266,2.0
31,1.0,1.0,5,1.0,0.0,1,1,1,1,266,1.0
32,2.0,1.0,1,1.0,0.0,1,1,1,1,266,3.0
33,4.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,266,7.0
34,3.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,266,5.0
35,4.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,266,7.0
36,4.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,266,8.0
