,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,2.0,2.0,5,2.0,0.4444444444444444,2,1,1,1,45,4.0
1,4.0,1.0,5,1.0,0.5555555555555556,2,1,1,1,45,7.0
2,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,45,3.0
3,1.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,45,2.0
4,3.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,45,6.0
5,4.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,45,7.0
6,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,45,1.0
7,3.0,1.0,5,1.0,0.0,2,1,1,1,45,5.0
8,1.0,1.0,5,1.0,0.0,2,1,1,1,45,1.0
9,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,45,4.0
10,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,45,4.0
11,3.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,45,5.0
12,4.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,45,8.0
13,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,45,7.0
14,2.0,2.0,5,2.0,0.0,2,1,1,1,45,4.0
15,4.0,2.0,1,2.0,0.0,2,1,1,1,45,8.0
16,4.0,1.0,1,1.0,0.0,2,1,1,1,45,7.0
17,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,45,5.0
18,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,45,1.0
19,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,45,3.0
20,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,45,1.0
21,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,45,7.0
22,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,45,1.0
23,4.0,1.0,1,1.0,0.0,2,1,1,1,45,7.0
24,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,45,7.0
25,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,45,6.0
26,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,45,5.0
27,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,45,3.0
28,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,45,2.0
29,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,45,5.0
30,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,45,8.0
31,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,45,7.0
32,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,45,7.0
33,3.0,1.0,5,1.0,0.0,2,1,1,1,45,5.0
34,1.0,2.0,5,2.0,0.4444444444444444,2,1,1,1,45,2.0
35,4.0,2.0,1,2.0,0.0,2,1,1,1,45,8.0
36,3.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,45,6.0
37,4.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,45,8.0
38,3.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,45,6.0
39,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,45,2.0
40,4.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,45,8.0
41,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,45,3.0
42,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,45,7.0
43,2.0,1.0,5,1.0,0.4444444444444444,2,1,1,1,45,3.0
44,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,45,3.0
45,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,45,2.0
46,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,45,7.0
47,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,45,7.0
48,3.0,2.0,1,2.0,0.0,2,1,1,1,45,6.0
49,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,45,2.0
