,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,1.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,147,1.0
1,2.0,2.0,1,2.0,0.0,2,1,1,1,147,4.0
2,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,147,1.0
3,3.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,147,5.0
4,1.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,147,1.0
5,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,147,7.0
6,4.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,147,7.0
7,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,147,1.0
8,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,147,2.0
9,2.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,147,4.0
10,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,147,2.0
11,4.0,2.0,5,2.0,0.6666666666666666,2,1,1,1,147,8.0
12,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,147,4.0
13,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,147,2.0
14,4.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,147,7.0
15,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,147,2.0
16,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,147,2.0
17,3.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,147,6.0
18,4.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,147,8.0
19,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,147,4.0
20,3.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,147,6.0
21,3.0,2.0,1,2.0,0.0,2,1,1,1,147,6.0
22,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,147,3.0
23,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,147,3.0
24,4.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,147,8.0
25,1.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,147,1.0
26,4.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,147,8.0
27,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,147,6.0
28,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,147,4.0
29,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,147,1.0
30,4.0,2.0,1,2.0,0.0,2,1,1,1,147,8.0
31,1.0,1.0,5,1.0,0.0,2,1,1,1,147,1.0
32,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,147,1.0
33,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,147,6.0
34,4.0,2.0,1,2.0,0.0,2,1,1,1,147,8.0
35,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,147,5.0
36,1.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,147,1.0
37,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,147,8.0
38,3.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,147,5.0
39,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,147,6.0
40,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,147,3.0
41,3.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,147,5.0
42,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,147,3.0
43,1.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,147,2.0
44,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,147,3.0
45,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,147,7.0
46,4.0,1.0,1,1.0,0.4444444444444444,2,1,1,1,147,7.0
47,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,147,4.0
