,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,4.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,218,7.0
1,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,218,2.0
2,2.0,1.0,1,1.0,0.4444444444444444,1,1,1,1,218,3.0
3,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,218,2.0
4,2.0,1.0,1,1.0,0.3333333333333333,1,1,1,1,218,3.0
5,4.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,218,8.0
6,3.0,2.0,5,2.0,0.0,1,1,1,1,218,6.0
7,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,218,6.0
8,3.0,1.0,5,1.0,0.0,1,1,1,1,218,5.0
9,1.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,218,1.0
10,2.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,218,4.0
11,1.0,1.0,1,1.0,0.0,1,1,1,1,218,1.0
12,4.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,218,8.0
13,4.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,218,8.0
14,1.0,2.0,1,2.0,0.0,1,1,1,1,218,2.0
15,3.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,218,5.0
16,4.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,218,8.0
17,1.0,2.0,1,2.0,0.4444444444444444,1,1,1,1,218,2.0
18,1.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,218,2.0
19,3.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,218,6.0
20,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,218,8.0
21,2.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,218,3.0
22,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,218,6.0
23,3.0,1.0,5,1.0,0.0,1,1,1,1,218,5.0
24,4.0,2.0,5,2.0,0.5555555555555556,1,1,1,1,218,8.0
25,3.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,218,6.0
26,4.0,2.0,5,2.0,0.0,1,1,1,1,218,8.0
27,3.0,2.0,1,2.0,0.0,1,1,1,1,218,6.0
28,4.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,218,8.0
29,3.0,1.0,1,1.0,0.0,1,1,1,1,218,5.0
30,4.0,2.0,5,2.0,0.0,1,1,1,1,218,8.0
31,1.0,2.0,1,2.0,0.0,1,1,1,1,218,2.0
32,1.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,218,1.0
33,2.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,218,3.0
34,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,218,4.0
35,2.0,2.0,1,2.0,0.0,1,1,1,1,218,4.0
36,1.0,1.0,5,1.0,0.0,1,1,1,1,218,1.0
37,2.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,218,3.0
38,3.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,218,6.0
39,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,218,4.0
40,2.0,1.0,1,1.0,0.0,1,1,1,1,218,3.0
41,1.0,1.0,5,1.0,0.0,1,1,1,1,218,1.0
42,3.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,218,6.0
43,1.0,2.0,1,2.0,0.0,1,1,1,1,218,2.0
44,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,218,4.0
45,3.0,2.0,1,2.0,0.0,1,1,1,1,218,6.0
46,1.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,218,2.0
47,4.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,218,8.0
48,2.0,1.0,1,1.0,0.4444444444444444,1,1,1,1,218,3.0
49,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,218,8.0
50,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,218,6.0
51,2.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,218,3.0
52,4.0,1.0,5,1.0,0.0,1,1,1,1,218,7.0
53,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,218,4.0
54,1.0,2.0,1,2.0,0.0,1,1,1,1,218,2.0
55,4.0,2.0,5,2.0,0.6666666666666666,1,1,1,1,218,8.0
56,4.0,2.0,1,2.0,0.4444444444444444,1,1,1,1,218,8.0
57,1.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,218,2.0
58,4.0,2.0,5,2.0,0.4444444444444444,1,1,1,1,218,8.0
59,1.0,2.0,5,2.0,0.4444444444444444,1,1,1,1,218,2.0
60,2.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,218,4.0
61,3.0,2.0,5,2.0,0.0,1,1,1,1,218,6.0
62,4.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,218,7.0
63,4.0,2.0,5,2.0,0.0,1,1,1,1,218,8.0
64,2.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,218,3.0
65,1.0,1.0,1,1.0,0.0,1,1,1,1,218,1.0
66,4.0,1.0,1,1.0,0.0,1,1,1,1,218,7.0
67,4.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,218,7.0
68,2.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,218,3.0
69,4.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,218,7.0
70,4.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,218,8.0
71,3.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,218,6.0
72,4.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,218,8.0
73,2.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,218,3.0
74,2.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,218,3.0
75,2.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,218,4.0
76,1.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,218,2.0
77,2.0,1.0,5,1.0,0.3333333333333333,1,1,1,1,218,3.0
78,2.0,2.0,1,2.0,0.0,1,1,1,1,218,4.0
79,4.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,218,7.0
80,4.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,218,7.0
81,2.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,218,3.0
82,4.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,218,8.0
83,3.0,1.0,1,1.0,0.3333333333333333,1,1,1,1,218,5.0
84,2.0,2.0,5,2.0,0.0,1,1,1,1,218,4.0
85,4.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,218,7.0
86,2.0,1.0,5,1.0,0.0,1,1,1,1,218,3.0
87,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,218,2.0
88,3.0,1.0,1,1.0,0.3333333333333333,1,1,1,1,218,5.0
89,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,218,5.0
90,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,218,8.0
91,1.0,1.0,1,1.0,0.0,1,1,1,1,218,1.0
92,2.0,1.0,1,1.0,0.0,1,1,1,1,218,3.0
93,3.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,218,6.0
94,2.0,2.0,5,2.0,0.0,1,1,1,1,218,4.0
95,2.0,2.0,1,2.0,0.0,1,1,1,1,218,4.0
96,1.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,218,2.0
97,1.0,2.0,1,2.0,0.0,1,1,1,1,218,2.0
98,1.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,218,1.0
99,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,218,5.0
