,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,3.0,2.0,5,2.0,0.0,1,1,1,1,458,6.0
1,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,458,4.0
2,4.0,1.0,1,1.0,0.3333333333333333,1,1,1,1,458,7.0
3,2.0,1.0,5,1.0,0.0,1,1,1,1,458,3.0
4,3.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,458,5.0
5,4.0,1.0,5,1.0,0.0,1,1,1,1,458,7.0
6,3.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,458,6.0
7,1.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,458,1.0
8,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,458,6.0
9,3.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,458,5.0
10,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,458,6.0
11,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,458,6.0
12,2.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,458,3.0
13,1.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,458,1.0
14,4.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,458,7.0
15,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,458,2.0
16,1.0,1.0,5,1.0,0.0,1,1,1,1,458,1.0
17,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,458,2.0
18,4.0,2.0,5,2.0,0.0,1,1,1,1,458,8.0
19,3.0,1.0,5,1.0,0.3333333333333333,1,1,1,1,458,5.0
20,2.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,458,4.0
21,4.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,458,7.0
22,2.0,2.0,1,2.0,0.0,1,1,1,1,458,4.0
23,3.0,1.0,5,1.0,0.3333333333333333,1,1,1,1,458,5.0
24,4.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,458,7.0
25,1.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,458,1.0
26,3.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,458,6.0
27,1.0,1.0,1,1.0,0.0,1,1,1,1,458,1.0
28,4.0,2.0,5,2.0,0.0,1,1,1,1,458,8.0
29,4.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,458,7.0
30,4.0,1.0,5,1.0,0.3333333333333333,1,1,1,1,458,7.0
31,1.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,458,2.0
32,3.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,458,5.0
33,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,458,5.0
34,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,458,8.0
35,4.0,1.0,5,1.0,0.3333333333333333,1,1,1,1,458,7.0
36,2.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,458,3.0
37,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,458,8.0
38,2.0,2.0,1,2.0,0.4444444444444444,1,1,1,1,458,4.0
39,4.0,1.0,5,1.0,0.0,1,1,1,1,458,7.0
40,3.0,2.0,5,2.0,0.0,1,1,1,1,458,6.0
41,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,458,4.0
42,1.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,458,1.0
43,4.0,2.0,1,2.0,0.0,1,1,1,1,458,8.0
44,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,458,5.0
45,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,458,4.0
46,4.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,458,7.0
47,4.0,1.0,5,1.0,0.0,1,1,1,1,458,7.0
48,2.0,2.0,1,2.0,0.6666666666666666,1,1,1,1,458,4.0
49,2.0,1.0,1,1.0,0.3333333333333333,1,1,1,1,458,3.0
50,2.0,2.0,1,2.0,0.0,1,1,1,1,458,4.0
51,1.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,458,2.0
52,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,458,4.0
53,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,458,4.0
54,4.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,458,7.0
55,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,458,2.0
56,4.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,458,8.0
57,1.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,458,1.0
58,3.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,458,5.0
59,2.0,2.0,1,2.0,0.0,1,1,1,1,458,4.0
60,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,458,5.0
