,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,303,1.0
1,1.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,303,2.0
2,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,303,7.0
3,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,303,1.0
4,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,303,1.0
5,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,303,1.0
6,2.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,303,3.0
7,3.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,303,5.0
8,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,303,3.0
9,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,303,3.0
10,3.0,1.0,1,1.0,0.0,2,1,1,1,303,5.0
11,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,303,7.0
12,1.0,1.0,5,1.0,0.0,2,1,1,1,303,1.0
13,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,303,1.0
14,3.0,1.0,1,1.0,0.0,2,1,1,1,303,5.0
15,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,303,2.0
16,3.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,303,6.0
17,1.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,303,2.0
18,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,303,3.0
19,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,303,6.0
20,2.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,303,3.0
21,3.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,303,5.0
22,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,303,7.0
23,3.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,303,5.0
24,3.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,303,5.0
25,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,303,3.0
26,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,303,7.0
27,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,303,6.0
