,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,3.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,89,6.0
1,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,89,8.0
2,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,89,8.0
3,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,89,3.0
4,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,89,2.0
5,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,89,6.0
6,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,89,6.0
7,4.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,89,8.0
8,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,89,8.0
9,3.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,89,6.0
10,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,89,8.0
11,4.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,89,8.0
12,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,89,2.0
13,3.0,2.0,1,2.0,0.0,2,1,1,1,89,6.0
14,4.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,89,8.0
15,4.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,89,8.0
16,2.0,1.0,5,1.0,0.4444444444444444,2,1,1,1,89,3.0
17,4.0,2.0,5,2.0,0.0,2,1,1,1,89,8.0
18,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,89,3.0
19,3.0,2.0,5,2.0,0.0,2,1,1,1,89,6.0
20,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,89,3.0
21,3.0,2.0,1,2.0,0.7777777777777778,2,1,1,1,89,6.0
22,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,89,3.0
23,1.0,2.0,5,2.0,0.0,2,1,1,1,89,2.0
24,3.0,2.0,1,2.0,0.0,2,1,1,1,89,6.0
