,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,407,3.0
1,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,407,2.0
2,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,407,3.0
3,3.0,2.0,5,2.0,0.0,2,1,1,1,407,6.0
4,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,407,1.0
5,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,407,3.0
6,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,407,7.0
7,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,407,4.0
8,1.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,407,1.0
9,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,407,8.0
10,3.0,2.0,1,2.0,0.0,2,1,1,1,407,6.0
11,2.0,1.0,5,1.0,0.5555555555555556,2,1,1,1,407,3.0
12,3.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,407,5.0
13,3.0,1.0,5,1.0,0.0,2,1,1,1,407,5.0
14,2.0,1.0,5,1.0,0.0,2,1,1,1,407,3.0
15,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,407,1.0
16,1.0,1.0,1,1.0,0.0,2,1,1,1,407,1.0
17,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,407,4.0
18,3.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,407,6.0
19,3.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,407,6.0
20,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,407,6.0
21,4.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,407,8.0
22,2.0,2.0,5,2.0,0.0,2,1,1,1,407,4.0
23,3.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,407,5.0
24,1.0,2.0,5,2.0,0.4444444444444444,2,1,1,1,407,2.0
25,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,407,2.0
26,4.0,2.0,1,2.0,0.5555555555555556,2,1,1,1,407,8.0
27,4.0,1.0,1,1.0,0.0,2,1,1,1,407,7.0
28,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,407,8.0
29,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,407,6.0
30,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,407,2.0
31,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,407,8.0
32,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,407,2.0
33,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,407,4.0
34,4.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,407,8.0
35,3.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,407,6.0
36,1.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,407,2.0
37,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,407,2.0
38,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,407,6.0
39,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,407,8.0
40,2.0,1.0,5,1.0,0.0,2,1,1,1,407,3.0
41,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,407,3.0
42,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,407,5.0
43,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,407,1.0
44,3.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,407,6.0
45,1.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,407,2.0
46,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,407,8.0
47,2.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,407,4.0
48,2.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,407,4.0
49,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,407,4.0
50,1.0,1.0,1,1.0,0.0,2,1,1,1,407,1.0
51,1.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,407,2.0
52,4.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,407,8.0
53,2.0,2.0,1,2.0,0.0,2,1,1,1,407,4.0
54,3.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,407,5.0
55,4.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,407,8.0
56,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,407,8.0
57,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,407,5.0
58,4.0,2.0,1,2.0,0.5555555555555556,2,1,1,1,407,8.0
59,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,407,4.0
60,4.0,1.0,1,1.0,0.0,2,1,1,1,407,7.0
61,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,407,4.0
62,2.0,2.0,5,2.0,0.0,2,1,1,1,407,4.0
63,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,407,1.0
64,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,407,1.0
65,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,407,1.0
66,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,407,2.0
67,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,407,7.0
68,3.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,407,5.0
69,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,407,1.0
70,1.0,1.0,5,1.0,0.0,2,1,1,1,407,1.0
71,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,407,7.0
72,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,407,3.0
73,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,407,3.0
74,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,407,6.0
