,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,4.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,487,8.0
1,1.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,487,2.0
2,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,487,2.0
3,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,487,2.0
4,3.0,2.0,5,2.0,0.0,2,1,1,1,487,6.0
5,2.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,487,3.0
6,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,487,5.0
7,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,487,8.0
8,3.0,1.0,1,1.0,0.4444444444444444,2,1,1,1,487,5.0
9,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,487,5.0
10,2.0,2.0,5,2.0,0.4444444444444444,2,1,1,1,487,4.0
11,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,487,1.0
12,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,487,5.0
13,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,487,8.0
14,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,487,1.0
15,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,487,3.0
16,4.0,2.0,1,2.0,0.0,2,1,1,1,487,8.0
17,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,487,2.0
18,3.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,487,6.0
19,4.0,1.0,1,1.0,0.5555555555555556,2,1,1,1,487,7.0
20,2.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,487,3.0
21,2.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,487,4.0
22,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,487,8.0
23,4.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,487,8.0
24,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,487,1.0
25,2.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,487,4.0
26,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,487,7.0
27,3.0,1.0,1,1.0,0.0,2,1,1,1,487,5.0
