,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,98,8.0
1,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,98,4.0
2,4.0,1.0,5,1.0,0.4444444444444444,1,1,1,1,98,7.0
3,1.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,98,1.0
4,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,98,8.0
5,4.0,2.0,5,2.0,0.4444444444444444,1,1,1,1,98,8.0
6,2.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,98,4.0
7,2.0,2.0,1,2.0,0.0,1,1,1,1,98,4.0
8,3.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,98,5.0
9,3.0,1.0,1,1.0,0.0,1,1,1,1,98,5.0
10,3.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,98,6.0
11,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,98,6.0
12,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,98,8.0
13,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,98,5.0
14,1.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,98,1.0
15,2.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,98,4.0
16,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,98,6.0
17,2.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,98,4.0
18,3.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,98,6.0
19,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,98,6.0
20,2.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,98,4.0
21,1.0,2.0,1,2.0,0.0,1,1,1,1,98,2.0
22,1.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,98,1.0
23,2.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,98,4.0
24,1.0,2.0,1,2.0,0.0,1,1,1,1,98,2.0
25,1.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,98,2.0
26,3.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,98,6.0
27,1.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,98,2.0
28,3.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,98,6.0
29,2.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,98,3.0
30,4.0,1.0,5,1.0,0.0,1,1,1,1,98,7.0
31,2.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,98,4.0
32,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,98,8.0
33,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,98,2.0
34,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,98,6.0
35,4.0,2.0,1,2.0,0.0,1,1,1,1,98,8.0
36,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,98,2.0
37,2.0,1.0,1,1.0,0.0,1,1,1,1,98,3.0
38,1.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,98,2.0
39,1.0,2.0,1,2.0,0.0,1,1,1,1,98,2.0
40,4.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,98,8.0
41,4.0,1.0,5,1.0,0.0,1,1,1,1,98,7.0
42,1.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,98,2.0
43,3.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,98,6.0
44,2.0,2.0,1,2.0,0.4444444444444444,1,1,1,1,98,4.0
45,4.0,2.0,1,2.0,0.0,1,1,1,1,98,8.0
46,3.0,1.0,5,1.0,0.0,1,1,1,1,98,5.0
47,2.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,98,4.0
48,3.0,2.0,1,2.0,0.0,1,1,1,1,98,6.0
49,2.0,2.0,1,2.0,0.0,1,1,1,1,98,4.0
50,3.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,98,6.0
51,4.0,2.0,5,2.0,0.2222222222222222,1,1,1,1,98,8.0
52,2.0,2.0,1,2.0,0.4444444444444444,1,1,1,1,98,4.0
53,3.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,98,5.0
54,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,98,6.0
55,1.0,2.0,1,2.0,0.0,1,1,1,1,98,2.0
56,3.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,98,6.0
