,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,185,8.0
1,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,185,6.0
2,3.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,185,6.0
3,2.0,1.0,5,1.0,0.4444444444444444,2,1,1,1,185,3.0
4,4.0,1.0,1,1.0,0.0,2,1,1,1,185,7.0
5,4.0,2.0,5,2.0,0.0,2,1,1,1,185,8.0
6,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,185,7.0
7,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,185,3.0
8,1.0,1.0,5,1.0,0.0,2,1,1,1,185,1.0
9,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,185,7.0
10,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,185,3.0
11,2.0,1.0,5,1.0,0.0,2,1,1,1,185,3.0
12,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,185,7.0
13,2.0,1.0,5,1.0,0.0,2,1,1,1,185,3.0
14,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,185,8.0
15,2.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,185,3.0
16,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,185,6.0
17,4.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,185,8.0
18,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,185,3.0
19,4.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,185,8.0
20,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,185,3.0
21,3.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,185,5.0
22,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,185,4.0
23,4.0,2.0,1,2.0,0.0,2,1,1,1,185,8.0
24,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,185,3.0
25,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,185,1.0
26,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,185,7.0
27,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,185,5.0
28,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,185,7.0
29,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,185,5.0
30,4.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,185,7.0
31,1.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,185,2.0
32,1.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,185,1.0
