,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,2.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,195,3.0
1,1.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,195,2.0
2,3.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,195,6.0
3,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,195,2.0
4,3.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,195,6.0
5,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,195,7.0
6,2.0,1.0,1,1.0,0.0,2,1,1,1,195,3.0
7,1.0,2.0,1,2.0,0.0,2,1,1,1,195,2.0
8,2.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,195,4.0
9,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,195,4.0
10,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,195,7.0
11,4.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,195,8.0
12,3.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,195,5.0
13,2.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,195,3.0
14,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,195,7.0
15,4.0,1.0,1,1.0,0.4444444444444444,2,1,1,1,195,7.0
16,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,195,2.0
17,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,195,3.0
18,1.0,2.0,5,2.0,0.0,2,1,1,1,195,2.0
19,4.0,1.0,5,1.0,0.0,2,1,1,1,195,7.0
20,3.0,1.0,1,1.0,0.0,2,1,1,1,195,5.0
21,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,195,3.0
22,3.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,195,6.0
23,2.0,1.0,5,1.0,0.4444444444444444,2,1,1,1,195,3.0
24,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,195,3.0
25,4.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,195,8.0
26,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,195,7.0
27,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,195,4.0
28,3.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,195,6.0
29,3.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,195,6.0
30,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,195,2.0
31,1.0,1.0,1,1.0,0.0,2,1,1,1,195,1.0
32,3.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,195,5.0
33,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,195,2.0
34,1.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,195,2.0
