,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,1.0
1,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,8.0
2,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,3.0
3,1.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,449,1.0
4,4.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,8.0
5,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,449,7.0
6,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,3.0
7,1.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,449,1.0
8,2.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,449,3.0
9,2.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,449,3.0
10,1.0,1.0,5,1.0,0.0,2,1,1,1,449,1.0
11,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,449,8.0
12,2.0,2.0,5,2.0,0.0,2,1,1,1,449,4.0
13,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,8.0
14,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,449,5.0
15,3.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,449,6.0
16,1.0,2.0,5,2.0,0.0,2,1,1,1,449,2.0
17,4.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,449,8.0
18,1.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,2.0
19,4.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,449,7.0
20,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,449,7.0
21,2.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,449,3.0
22,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,449,8.0
23,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,2.0
24,3.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,449,6.0
25,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,6.0
26,4.0,2.0,1,2.0,0.0,2,1,1,1,449,8.0
27,3.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,449,6.0
28,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,2.0
29,4.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,449,7.0
30,4.0,2.0,1,2.0,0.0,2,1,1,1,449,8.0
31,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,8.0
32,3.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,6.0
33,3.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,449,6.0
34,3.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,449,6.0
35,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,4.0
36,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,6.0
37,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,2.0
38,4.0,2.0,5,2.0,0.0,2,1,1,1,449,8.0
39,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,3.0
40,2.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,449,3.0
41,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,449,5.0
42,2.0,2.0,1,2.0,0.0,2,1,1,1,449,4.0
43,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,3.0
44,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,3.0
45,1.0,1.0,5,1.0,0.4444444444444444,2,1,1,1,449,1.0
46,2.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,449,3.0
47,3.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,449,5.0
48,1.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,449,2.0
49,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,2.0
50,3.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,449,6.0
51,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,1.0
52,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,449,5.0
53,3.0,1.0,5,1.0,0.4444444444444444,2,1,1,1,449,5.0
54,2.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,449,4.0
55,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,449,2.0
56,2.0,2.0,5,2.0,0.0,2,1,1,1,449,4.0
57,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,449,4.0
58,3.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,449,5.0
59,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,1.0
60,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,1.0
61,2.0,2.0,5,2.0,0.0,2,1,1,1,449,4.0
62,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,3.0
63,2.0,1.0,5,1.0,0.0,2,1,1,1,449,3.0
64,1.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,2.0
65,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,6.0
66,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,6.0
67,2.0,2.0,5,2.0,0.0,2,1,1,1,449,4.0
68,2.0,2.0,5,2.0,0.0,2,1,1,1,449,4.0
69,3.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,449,6.0
70,2.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,449,4.0
71,3.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,449,6.0
72,1.0,2.0,5,2.0,0.0,2,1,1,1,449,2.0
73,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,4.0
74,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,4.0
75,1.0,1.0,1,1.0,0.0,2,1,1,1,449,1.0
76,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,449,5.0
77,4.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,449,7.0
78,1.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,449,1.0
79,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,3.0
80,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,449,7.0
81,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,449,1.0
82,1.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,449,2.0
83,1.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,2.0
84,3.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,5.0
85,1.0,2.0,5,2.0,0.0,2,1,1,1,449,2.0
86,4.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,449,8.0
87,4.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,449,8.0
88,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,1.0
89,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,449,7.0
90,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,3.0
91,4.0,1.0,1,1.0,0.3333333333333333,2,1,1,1,449,7.0
92,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,3.0
93,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,449,4.0
94,3.0,2.0,5,2.0,0.4444444444444444,2,1,1,1,449,6.0
95,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,449,1.0
96,1.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,449,1.0
97,2.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,449,4.0
98,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,1.0
99,2.0,1.0,5,1.0,0.3333333333333333,2,1,1,1,449,3.0
100,1.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,449,2.0
101,4.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,7.0
102,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,3.0
103,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,1.0
104,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,8.0
105,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,449,4.0
106,4.0,2.0,1,2.0,0.0,2,1,1,1,449,8.0
107,2.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,4.0
108,3.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,5.0
109,1.0,1.0,5,1.0,0.5555555555555556,2,1,1,1,449,1.0
110,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,449,1.0
111,3.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,5.0
112,3.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,449,5.0
113,1.0,1.0,5,1.0,0.0,2,1,1,1,449,1.0
114,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,8.0
115,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,449,1.0
116,4.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,449,8.0
