,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,3.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,455,5.0
1,2.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,455,4.0
2,4.0,1.0,1,1.0,0.0,2,1,1,1,455,7.0
3,4.0,2.0,5,2.0,0.0,2,1,1,1,455,8.0
4,1.0,2.0,5,2.0,0.1111111111111111,2,1,1,1,455,2.0
5,2.0,1.0,5,1.0,0.0,2,1,1,1,455,3.0
6,3.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,455,5.0
7,3.0,2.0,1,2.0,0.3333333333333333,2,1,1,1,455,6.0
8,2.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,455,4.0
9,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,455,6.0
10,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,455,7.0
11,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,455,7.0
12,1.0,1.0,5,1.0,0.0,2,1,1,1,455,1.0
13,4.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,455,8.0
14,2.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,455,4.0
15,3.0,2.0,1,2.0,0.0,2,1,1,1,455,6.0
16,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,455,6.0
17,2.0,2.0,1,2.0,0.2222222222222222,2,1,1,1,455,4.0
18,3.0,2.0,1,2.0,0.1111111111111111,2,1,1,1,455,6.0
19,1.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,455,1.0
20,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,455,1.0
21,3.0,1.0,5,1.0,0.0,2,1,1,1,455,5.0
22,2.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,455,3.0
23,4.0,1.0,1,1.0,0.2222222222222222,2,1,1,1,455,7.0
24,3.0,1.0,1,1.0,0.0,2,1,1,1,455,5.0
25,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,455,1.0
26,1.0,1.0,5,1.0,0.1111111111111111,2,1,1,1,455,1.0
27,2.0,2.0,1,2.0,0.4444444444444444,2,1,1,1,455,4.0
28,2.0,2.0,5,2.0,0.2222222222222222,2,1,1,1,455,4.0
29,2.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,455,4.0
30,2.0,1.0,5,1.0,0.2222222222222222,2,1,1,1,455,3.0
31,1.0,2.0,5,2.0,0.4444444444444444,2,1,1,1,455,2.0
32,2.0,2.0,5,2.0,0.3333333333333333,2,1,1,1,455,4.0
33,4.0,2.0,5,2.0,0.0,2,1,1,1,455,8.0
34,1.0,1.0,1,1.0,0.1111111111111111,2,1,1,1,455,1.0
35,4.0,1.0,5,1.0,0.0,2,1,1,1,455,7.0
