,state1,state2,stake,actions,points,high_arm,rt_1,rt_2,stim_left_num,subid,choice1
0,1.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,480,1.0
1,2.0,2.0,1,2.0,0.0,1,1,1,1,480,4.0
2,4.0,2.0,5,2.0,0.0,1,1,1,1,480,8.0
3,2.0,1.0,1,1.0,0.4444444444444444,1,1,1,1,480,3.0
4,4.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,480,7.0
5,4.0,2.0,5,2.0,0.0,1,1,1,1,480,8.0
6,2.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,480,3.0
7,3.0,1.0,1,1.0,0.0,1,1,1,1,480,5.0
8,1.0,1.0,1,1.0,0.5555555555555556,1,1,1,1,480,1.0
9,1.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,480,2.0
10,2.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,480,3.0
11,2.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,480,3.0
12,1.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,480,1.0
13,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,480,5.0
14,4.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,480,8.0
15,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,480,5.0
16,1.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,480,1.0
17,1.0,2.0,1,2.0,0.4444444444444444,1,1,1,1,480,2.0
18,4.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,480,8.0
19,4.0,2.0,5,2.0,0.3333333333333333,1,1,1,1,480,8.0
20,3.0,2.0,1,2.0,0.2222222222222222,1,1,1,1,480,6.0
21,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,480,4.0
22,3.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,480,6.0
23,4.0,1.0,5,1.0,0.0,1,1,1,1,480,7.0
24,1.0,1.0,5,1.0,0.4444444444444444,1,1,1,1,480,1.0
25,1.0,1.0,1,1.0,0.0,1,1,1,1,480,1.0
26,3.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,480,5.0
27,4.0,2.0,1,2.0,0.3333333333333333,1,1,1,1,480,8.0
28,2.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,480,3.0
29,4.0,1.0,5,1.0,0.2222222222222222,1,1,1,1,480,7.0
30,3.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,480,6.0
31,1.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,480,2.0
32,4.0,1.0,5,1.0,0.0,1,1,1,1,480,7.0
33,2.0,2.0,5,2.0,0.0,1,1,1,1,480,4.0
34,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,480,8.0
35,1.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,480,1.0
36,2.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,480,3.0
37,1.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,480,1.0
38,3.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,480,5.0
39,1.0,2.0,1,2.0,0.4444444444444444,1,1,1,1,480,2.0
40,2.0,1.0,5,1.0,0.3333333333333333,1,1,1,1,480,3.0
41,4.0,1.0,5,1.0,0.0,1,1,1,1,480,7.0
42,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,480,8.0
43,1.0,1.0,1,1.0,0.2222222222222222,1,1,1,1,480,1.0
44,3.0,2.0,5,2.0,0.0,1,1,1,1,480,6.0
45,4.0,2.0,5,2.0,0.1111111111111111,1,1,1,1,480,8.0
46,4.0,1.0,5,1.0,0.3333333333333333,1,1,1,1,480,7.0
47,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,480,5.0
48,2.0,2.0,1,2.0,0.1111111111111111,1,1,1,1,480,4.0
49,2.0,1.0,1,1.0,0.1111111111111111,1,1,1,1,480,3.0
50,3.0,1.0,5,1.0,0.1111111111111111,1,1,1,1,480,5.0
51,1.0,1.0,1,1.0,0.0,1,1,1,1,480,1.0
