,subid,state1_coef,l_coef,o_coef,high_arm
67,2189,16.651162790697676,-1.2252906976744251,4.4622093023255776,inside
68,2962,-18.671511627906977,-16.86337209302325,-9.217538759689916,inside
69,3855,2.706395348837213,4.0421511627906925,-9.791182170542637,outside
70,2905,-10.46220930232558,-11.790697674418606,17.605135658914726,inside
71,4344,5.258720930232559,-0.5334302325581389,13.008236434108523,outside
72,4080,16.773255813953494,14.619186046511619,0.6191860465116292,outside
73,4424,3.4447674418604617,3.8575581395348806,11.461724806201543,outside
74,4462,-6.203488372093026,-9.886627906976747,6.321705426356582,outside
75,4480,7.624999999999997,8.062499999999998,-8.854166666666664,outside
76,4416,-10.424418604651168,15.231104651162797,10.710271317829463,outside
77,4419,12.540697674418626,17.17732558139535,12.677325581395351,inside
78,4360,10.284883720930234,12.116279069767435,0.8246124031007778,outside
79,2447,-36.81976744186047,15.454941860465095,22.850775193798423,outside
80,4275,-2.3575581395348792,-12.566860465116275,-10.671027131782942,outside
81,3964,-2.354651162790697,0.21366279069767413,0.8178294573643403,outside
82,953,23.046511627906995,4.863372093023249,23.030038759689923,inside
83,4486,-4.200581395348838,16.143895348837198,2.560562015503874,outside
84,4147,-11.55523255813953,-5.3299418604651185,23.295058139534873,outside
85,4452,-4.787790697674417,-1.2718023255813935,-2.1468023255813957,inside
86,2306,32.09883720930233,-0.7122093023255895,5.079457364341079,inside
87,3631,14.156976744186045,20.085755813953487,-10.685077519379831,outside
88,4150,-7.014534883720932,6.909883720930233,-8.652616279069763,outside
89,4165,1.4534883720930192,24.13662790697672,48.88662790697673,outside
90,4476,78.68023255813956,4.329941860465111,3.5591085271317784,outside
91,336,-18.84302325581396,-14.726744186046508,10.856589147286815,inside
92,4256,-9.645348837209301,-3.4011627906976747,-6.442829457364341,inside
