,beta init,beta fit,alpha init,alpha fit,lambda init,lambda fit,w low stakes low arm init,w low stakes low arm fit,w high stakes low arm init,w high stakes low arm fit,w low stakes high arm init,w low stakes high arm fit,w high stakes high arm init,w high stakes high arm fit,stickiness init,stickiness fit,resp stickiness init,resp stickiness fit,eta init,eta fit,kappa init,kappa fit,subid,LL
12,0.6182335007786007,1.926570588807418,0.7648523200916733,0.7769110118846988,0.25629251090958727,0.4088553403607149,0.7220536236072778,0.3944328552649625,0.1839676030708065,0.5000037275690321,0.9592596922356703,0.49999332642312727,0.777574701089456,0.49999293752236895,-11.695517830696582,0.12332625295733268,0.6389444798533361,-0.02845018551489237,0.6564933285268824,0.42349320488320846,0.8432622942379109,0.4927759729893365,4130,156.6389529218923
13,10.438621813950432,1.894379077495161,0.5115919576681872,0.8545091370733535,0.1361360956718941,0.6290755013976992,0.05210743081256037,0.797833282129155,0.9947414706446238,0.5000143599066547,0.35084674766698276,0.4999828002181433,0.038950479797396194,0.499991863712019,-0.5907017094585711,0.1743490919634623,18.82550793732156,-0.0725547931467287,0.3232024579730979,0.5180392408558899,0.4994111895359647,0.5105545448681774,2923,144.03472281985358
14,8.51493644822781,3.5944826446036076,0.6091036783169912,0.9404091020526227,0.6411032477168415,0.4803109806496293,0.2839641476183279,0.9508687935783889,0.5649668660262916,0.49999742481581544,0.7599105383287581,0.5000003897657881,0.6809177660595364,0.5000010562326214,-13.894243358305758,0.0874462293948212,12.642494584813605,-0.041307535772085374,0.10673290491643248,0.4616815876610158,0.327271346209672,0.504177135987528,4279,125.58029188449069
15,14.290362944742657,0.5005198383915499,0.9101866804416878,0.6288111050449358,0.4469926418163199,0.5504761762936381,0.6234017479864192,0.516808769979306,0.23047991144017937,0.5000022877345844,0.057485041379193545,0.4999988324218443,0.4164663439682501,0.5000048678562546,12.381985300176687,0.05370823377632675,-13.45624445178585,-0.7485844998960727,0.06545481123305948,0.4886228272686684,0.626905413859201,0.4952945350650081,2815,165.21296101802906
16,0.5738649276067883,0.9320150134364987,0.1425797957900591,0.3566652682137642,0.6659871036127242,0.5644451617455487,0.568498246722569,0.4186881325481861,0.12492527277648376,0.499999435516943,0.2953841041121445,0.50000014201655,0.7081080989700366,0.4999999683514197,-15.897774031662234,-0.15984941444485148,7.528885519039839,-1.7836806320965277,0.2606892416824035,0.4841679668828619,0.3271259449438249,0.4961731242831559,1177,108.06761095578675
17,10.918375123898914,1.0818770073924862,0.4214802818823284,0.8793881924663187,0.9245787029546522,0.6045998012431111,0.8214131319583313,0.7278584276612293,0.4955795037463316,0.5000001252295047,0.015993447363158494,0.4999959325457264,0.5238869396711768,0.49999976953638736,10.716933275835572,0.3475292073636768,11.555581486470174,0.12859375025483566,0.9260077552213984,0.42423112578081174,0.42143784786119187,0.48558183015347134,4071,154.7735561469557
18,16.205932551586677,0.9549275400394458,0.7816557161610168,0.44223970785842587,0.7489460678074982,0.43816870012915465,0.8501551418156437,0.25009121147509494,0.49034783081373173,0.49999887303659085,0.1098852201074859,0.5000104903163666,0.6096346873560863,0.5000050391913065,-5.061884036036076,-0.1261343841962313,16.513998429559706,-1.606852736039062,0.5638900749180922,0.5008109339166592,0.4835963636302058,0.49917700365450385,3831,111.5682490096092
19,12.424589971257912,2.8934669214679545,0.030640417151548985,0.8370838268468137,0.8850466433843366,0.43920303112450604,0.8889761226837142,0.8010473067895173,0.9511532510182633,0.5000201041060867,0.7835370374655105,0.4999840878312342,0.8060011334820228,0.4999935467655357,12.578401269674451,-0.0047343665172228265,-9.837295317536515,-0.07118948522985144,0.29396524244557315,0.16135636865852065,0.1654554333787096,0.43725074945451875,4398,150.88216951937767
20,2.9222857222790517,1.6313265857335653,0.7267209164234839,0.8762644035520055,0.49071335426538365,0.47824767623020836,0.8085804584824924,0.8861900634933851,0.9833368588241705,0.5000024258098853,0.531166889189862,0.4999910447419095,0.782031128676294,0.500003133689945,-5.613246611159557,-0.17114698883441543,16.764226929462268,-0.12134889411986223,0.6977965362840977,0.3003246271470498,0.30531514616816696,0.45898934966515276,4353,159.28656152199497
21,5.278202592986606,2.4880268330209594,0.5847155636900165,0.947097867072812,0.7166052731958628,0.4819838920318469,0.8063109049959762,0.9460346215635496,0.9260951333242279,0.4999860019083082,0.6196053205000001,0.5000303280038371,0.5060203530316493,0.5000033827342345,-5.790321700282512,-0.08197865625083757,12.816787687944398,-0.12285846822859642,0.40877574557316876,0.42386239958119276,0.7316761193653161,0.4879017422606883,4222,142.86037463499915
22,8.048787290504338,0.6938944201677117,0.632624819368475,0.2510651296650554,0.09874294154310272,0.5566321522978196,0.5576845061168498,0.41654408626315176,0.1570855883328166,0.5000024981072543,0.8960597960619692,0.49999894695072744,0.6882521235616357,0.5000061627546473,-18.75224292568666,0.4902194168003733,16.30164912846068,-1.1158151966777097,0.9707423667943215,0.5214059501045697,0.7329737833040653,0.5073216805852936,4089,151.2820164883288
23,15.526214404738116,2.7143894418362344,0.7989694250178472,0.8871017077327461,0.4391065553950963,0.40538424264554157,0.7359958349901371,0.751184009761383,0.9818566629503888,0.5000010182960787,0.06367614314125937,0.5000031798850039,0.19113723421440282,0.49999174792396756,-15.733197053726467,0.08272253850289926,-14.123981480454129,-0.1378939603122772,0.23794723261815073,0.5876962687945774,0.05946708461079999,0.5415320472226619,3280,141.05494738867793
24,3.9787765897828353,0.5467436996084793,0.26651081740750043,0.6302156782342778,0.060782359253089155,0.5706617406971052,0.9142583843495756,0.5517538437640864,0.0804449205088101,0.5000007394690887,0.40528557855256714,0.5000004533773654,0.5411301690152996,0.5000004722700596,15.167421466351485,0.5956538496381278,5.8666878981850665,-1.0015989937157126,0.6100123312757249,0.5158782703286189,0.9650401619043941,0.5069620014792035,4459,151.92189738566287
25,5.812771400355731,1.3177586126390206,0.7717970131691326,0.8421946585705877,0.27210533428414485,0.7832496243729062,0.34133935048172154,0.509332995251177,0.15599583566408226,0.5000037823959083,0.6210295912262682,0.4999993272691439,0.33724741396080027,0.5000019028473459,9.37796764106627,0.08851604781729841,6.424236096605753,-0.13276570515631061,0.05667006997655882,0.5532061784352043,0.30965092740490635,0.5223649970284914,4456,151.61807012588315
26,13.487203155621408,2.9446685499897103,0.21343171951800782,0.9345513642311837,0.2746439658257934,0.5123993931604242,0.3560272253646464,0.9426711983138046,0.007889669266448704,0.49998372874616864,0.8866136659784462,0.5000297339732841,0.9674305400671123,0.500022490376095,-0.30396722970308687,-0.035030273549108114,2.926758348780428,-0.05706465632973783,0.024058845177804433,0.16327993062141893,0.26763197276628253,0.4348611043850144,1526,148.2879590374536
27,5.764280452292028,3.4086540514902146,0.9271633543078052,0.7271722957036181,0.7333644915711433,0.48282757572613594,0.007078836300331173,0.9219702923431938,0.6811725989631454,0.4999879744617049,0.6793043132227629,0.49998790563252643,0.016381879250122293,0.4999893684435888,19.457029743512408,0.09798832340557719,-1.1010104410188681,-0.11131369508259996,0.5344492407817335,0.1593677741020983,0.11531084408142268,0.45001643711032807,4440,114.5487428717504
28,8.290590678820983,1.2114589696318436,0.13892381536110612,0.8091279066515095,0.5212656051770737,0.66275022918191,0.31171202428579925,0.8032887159793662,0.09587347681644626,0.49999035258194185,0.9518459884581525,0.5000141299848433,0.5563881149563202,0.4999689003040613,-0.643977222036952,0.37085537196793317,7.258703045689128,-0.2901554509245642,0.24603284079474053,0.5888040599514621,0.7356850376247559,0.5327660352543392,4433,151.0006388505601
29,3.5352125973490542,2.0620955569522956,0.2714356380632358,0.8844195516054867,0.5057609144846648,0.8593611119284296,0.7247662889897112,0.6005897351411571,0.8568296876198266,0.49997669038012305,0.3680689999014094,0.5000017170238314,0.47589850009335777,0.49998761620809534,-6.945215252484402,0.05301188685439096,13.065113225866881,-0.03503846769917901,0.8582737170723769,0.45777358865252643,0.6578945557473216,0.49462634319199317,3591,158.56159566728383
30,6.805298807407851,0.9262547415963028,0.7163303952188461,0.19108880371009584,0.7327537596639412,0.5001169875135726,0.8666547460395968,0.29378648630037135,0.48369990685039277,0.5000005605704217,0.8931359970561312,0.49999757990112575,0.3193640971242527,0.49999577906635845,-11.79920146859445,-0.3791742662844186,-4.638139176890231,-1.8704627916338066,0.01988366878552575,0.49259231220409727,0.9655684489019559,0.49759863708559454,3827,89.75290114515636
31,13.174444199849825,3.2100925743273634,0.09022763814507116,0.914652368657048,0.5528399511196583,0.4955667564902524,0.3925695786441994,0.9392597017439676,0.7604928041701596,0.5000099837158147,0.053178818550273475,0.5000035617073173,0.06590492638623564,0.5000024885105425,2.3481262845791875,0.08478697063543157,15.844960014085558,0.07336593718285034,0.6750828848534446,0.20740074036732553,0.5541636893950289,0.4630101035722349,1988,127.18920503445158
32,13.761917136375882,1.2178444176677612,0.8262298166913934,0.6186411361605699,0.6146416944365594,0.4056792431654814,0.4205085656089135,0.4834294116308952,0.8836531056406197,0.5000015963353406,0.07298935333777434,0.5000063866274119,0.5688631580398945,0.5000011846807172,-5.593057402420456,0.038326145316632476,-8.094514644196904,-0.7322042331373325,0.5754208342797363,0.4925072068823246,0.4567998474093287,0.5013397455248663,3836,142.8817672519863
33,0.622363464415891,0.5049593121695483,0.09039098734982953,0.6800824730220146,0.06315324793907068,0.63167791504481,0.17468396361865163,0.3671027746096755,0.672009283403338,0.4999997471280052,0.7290547108826895,0.5000036094420341,0.35473966403931695,0.500002514125329,-16.908040450278907,0.3541579250328717,-6.687617212945675,0.18060185205217544,0.650679728426017,0.5095831852594194,0.716635783848519,0.5039945789480776,454,168.3811952431374
34,13.125662164904243,0.8511045449333535,0.374937202645187,0.7027848765839865,0.062443316609472235,0.6188965014991132,0.11298161357704885,0.38177730181339153,0.27188913557362776,0.4999990905458693,0.4110749707249261,0.49999773538535164,0.17581370060392507,0.49999970917414316,8.356726151918735,-0.08235058143596435,6.699458703695186,-0.4967477798821243,0.3459568185843058,0.5294781280972685,0.4722934766598045,0.5100012017407555,4461,151.79500164367423
35,3.3953605639406734,1.1261155306023491,0.1624512364124936,0.45648816218099586,0.9799036536205236,0.5150845600967354,0.6334405525695381,0.7634567138111967,0.8505554988544259,0.4999994687054341,0.772972509889537,0.49999996171525746,0.7311047053392854,0.49999982880360566,8.490342787328089,-0.007067971514118159,1.8840240235112944,-1.186958634421276,0.7664500532734213,0.47398951900333314,0.30855259724034856,0.49789632170779374,3652,119.84014227296038
36,1.4346432541150322,3.468888481748067,0.1390288589315598,0.9443330057983761,0.3796560191500187,0.5307244456204365,0.806308304986535,0.9565305057367197,0.47963211369034475,0.49999681419707903,0.9417532695551568,0.5000103053108987,0.24772647072745363,0.5000118898856939,-0.19287326616783318,-0.05882352925071718,3.2699339874175593,-0.01422626957515761,0.6537482701288295,0.2888614071265923,0.9398613088890859,0.473143156535436,2370,135.60475160370115
37,3.154162751585384,0.7407476599350886,0.6016787874963929,0.5711828979345572,0.30389239373566096,0.5392679259918186,0.25609101270763435,0.4566100013705003,0.16194489064041362,0.49999996615902564,0.5042955442359978,0.5000000124358035,0.7362155046131998,0.5000000302165919,-8.293111169014477,0.07741523005400541,1.9986941381219836,1.1297312289096388,0.0608225732092048,0.5072255853270736,0.4022808771380597,0.5019326069358,4213,127.14741807570044
38,6.646895253913588,0.869310815118772,0.8025510030751436,0.5396679920601574,0.43125913520236253,0.5539224069172872,0.176299367930345,0.5602993106269137,0.6957381829230601,0.4999956161185149,0.13585727833102576,0.5000043073305248,0.1998607321570067,0.5000042733830017,12.230590610558572,0.01974214784607249,-19.69696708286199,-0.9954841128244729,0.061251971964459584,0.5396306093461165,0.7448386130503687,0.5115549222399027,2726,139.99459356731782
39,18.33617291879167,1.4818149336737592,0.6267845441186961,0.8200031949651037,0.27834402666634334,0.5622224676276164,0.08017699488953649,0.8440123745345737,0.5366237750176973,0.49999623707287943,0.6826761356296597,0.49999102438995463,0.6345528967871121,0.4999856253422612,-12.905170396604735,0.1806078715323598,17.018917486348116,-0.2716453515355988,0.5525069961045525,0.20334333661119572,0.5790049927802342,0.44245387693752036,4407,158.45733481339983
40,5.155077165384726,0.35607488667944975,0.3104430111688657,0.27487074559081714,0.8939588222375786,0.47729011668907584,0.6297972281098598,0.43651696196238604,0.762010435763268,0.5000000491390058,0.35503783665764715,0.49999819873040197,0.036219182793417425,0.500004831136157,12.059080830770498,-0.392281031604011,1.4571660166017075,0.917791886983227,0.16249009901328562,0.49750726295121434,0.7869661368622474,0.49935495906883487,693,161.3384568743902
41,19.647007283147648,1.8488835133641721,0.17951258720679192,0.8417461900092477,0.9404078417227104,0.5624890533050124,0.3491470558352906,0.8131101423576327,0.920998100042885,0.499991669236696,0.12612844293781583,0.4999961137321739,0.19422878301249005,0.49999488444208057,17.567595967719832,0.280304381170331,6.69528319145893,-0.07798230231811365,0.718474176940788,0.5641344944569241,0.940040442838736,0.5268520101786613,4376,151.1405688226834
42,15.719933527608008,1.1012997356851422,0.8757546013283656,0.5815167717778232,0.7642640463626995,0.7429660279444421,0.258373788199388,0.2605822605947899,0.5836190514215136,0.4999982246928544,0.33403591771398045,0.5000010992564812,0.39614195933521457,0.5000016106851642,-1.1672196995887205,1.26886626629246,18.789594976922203,-0.20917105488411827,0.41646204349501004,0.5035346022619995,0.07723238288575868,0.502110372466248,4043,114.28264006214023
43,6.620298458606218,2.2274020101478174,0.5636562833905274,0.9396306123168943,0.656179135634879,0.49640707292367114,0.2722056754204214,0.9134394982720875,0.365270134140221,0.4999901792170275,0.5805606850071867,0.4999965675839879,0.6986158574121666,0.5000046119873226,3.971406052718681,-0.04620615282150821,11.334850723009438,-0.051147266778590446,0.54683887335026,0.4130567799803595,0.6217101011208257,0.47752091162897004,489,150.989361398469
44,16.139493639236015,2.1377759180396776,0.933012244983851,0.6239698577983426,0.7667734884428038,0.5761874372000986,0.44644395891842725,0.3391153601834197,0.1659007370643229,0.4999946026801467,0.17374982094785638,0.499993599085016,0.37689316029038333,0.49996979457556856,1.8675704712358225,0.12244022865282203,15.411822211945768,-0.15372851647066496,0.018735770819300196,0.39147281982006554,0.4715791556539832,0.4562107350303541,3601,151.38264374709308
45,8.375590605372246,1.2027017687282962,0.4590466482326929,0.7725033667754998,0.2544040582308179,0.5330529891889582,0.9791347086522592,0.8221127133276742,0.5062382249602361,0.5000020143163104,0.44592195512391336,0.4999856182957457,0.9210652532431527,0.500011225793693,8.973170765730263,-0.18312171382222533,-4.35271288019392,-0.24836564402226602,0.2526838608841902,0.49774358466344804,0.31184122762773925,0.5031284380434139,3962,160.7184202901889
46,10.771306428454524,2.4553510328582555,0.8268222779320186,0.9317119826294155,0.4293528869303405,0.5253730899319276,0.12982954250858986,0.936582945355092,0.029784083170780854,0.49999991820453316,0.9529973458152484,0.49999867513572643,0.5243995596850592,0.4999986046941359,-13.062198723310985,0.0020092891960699763,13.651705165438123,-0.10138680487032174,0.6803397646346387,0.5141240990749771,0.3638846179742505,0.5099720614431006,4086,148.92620074844163
47,10.134818582813775,0.905066847512659,0.1672306469942593,0.5553359526177538,0.3866023605938728,0.6117394461457066,0.5317933350866073,0.476662463167875,0.5611438454342188,0.5000005408768146,0.1068881552505208,0.4999999839265071,0.16323244847355914,0.4999997791056807,1.5904598361708366,0.2747321954653062,1.4701368878406775,-0.8520978483592573,0.21122401006225575,0.5252880256447837,0.8563478553181012,0.5059660281535825,4444,152.33864046096937
48,3.3312446104913525,3.096319299860451,0.06567524365311223,0.9615022734165652,0.29989650909375,0.5617510923165131,0.9406203680287133,0.9591904660508478,0.1120261042143057,0.4999990311750343,0.6669499195233256,0.49999814763760414,0.5770886730985076,0.5000064887655589,7.542289781095132,0.013073693844147055,-5.761778152928464,-0.05130396263808095,0.65708606480455,0.2182974380877098,0.8796650838632236,0.4538436827120479,3671,137.3058018023185
49,2.123013664332742,2.704111036040256,0.1622478289564919,0.9305999472133673,0.3461141477919525,0.5372415967565243,0.2967148775448942,0.8694427288752697,0.8116993712736561,0.49999854168811453,0.16909205279876396,0.5000017270111924,0.33142360705875656,0.49999989951814905,12.452155898208503,0.049439189725100745,-14.64891989566285,-0.11674693164318274,0.49638652048135345,0.3691517216181866,0.6212205390652801,0.47466513620447326,3645,139.53714354632882
50,2.872538798820065,2.6483695902740174,0.9119265391357938,0.8771199643089501,0.8617615961757775,0.6801628044476286,0.7947000892219155,0.7782736125546701,0.6207902990432662,0.5000192349392858,0.232500657046381,0.4999978409170137,0.737372234946436,0.49999998183733124,-2.564610476844255,0.030549962227140962,16.969771790368014,-0.22607649469329644,0.9143443118508963,0.5950621855309222,0.8805838797061823,0.5542994876424227,2188,136.94299394370077
51,14.913270074657976,3.25692329814605,0.8940530466617889,0.9249090011249146,0.4391505200870587,0.47693525823857447,0.906232496575292,0.9556566924230063,0.8182907797541221,0.5000056285745301,0.02780733586843607,0.49999723171408994,0.22064237461581793,0.49998491857685007,-1.0239762742738492,-0.11749381742767054,16.097075494863226,-0.017333756192196518,0.8257761615339247,0.46700326223255983,0.9335815978490679,0.4969521358067541,4310,131.01168326678638
52,14.37672748529464,1.5808280285642302,0.5487635010472436,0.867842311721565,0.28939871635530284,0.5919524591753396,0.6072762328078076,0.8613911956149188,0.58152150411828,0.5000019180464996,0.4232882041932465,0.4999978856915492,0.1874403548521456,0.49999110453827106,12.267622436424766,0.045577427459025356,-5.4284330781398005,0.09581381239434739,0.7587789020198378,0.4457218629535944,0.8333330911875712,0.4929566847451583,4390,161.56669120679697
53,14.583446825258745,0.735351348037547,0.7054399557985285,0.253014298230948,0.27039391625261666,0.46464615314739544,0.6273446504370574,0.5059801865206315,0.2851926903362967,0.5000027650479432,0.28963258727215774,0.5000031089976816,0.7841211914755378,0.4999958257430327,3.091927724734745,0.08783207455721312,-3.3909630834817506,1.5576423830278305,0.3170991950289631,0.47740981361640533,0.7730307548910345,0.49363971220834085,4214,116.07652279820111
54,1.6545718328162127,0.9616493787077837,0.8923391296794986,0.6455675764635127,0.6533389697231339,0.396200989798395,0.19100825683853334,0.6086523838142864,0.09311562367273117,0.49999662531804245,0.8693337328437026,0.5000032025921476,0.46511322193082794,0.5000016422567685,3.478187739884511,-0.2391467748372049,-15.612363191547743,-1.5907728898140294,0.8128227523779101,0.5256420646211273,0.277224513435014,0.5117379318217908,2757,117.57325926557982
55,6.92696511657295,1.0476115099197134,0.2942887458747773,0.5183612249385467,0.41062971803792786,0.6444979499893294,0.09103660683819957,0.4569061735745182,0.43051762265719745,0.5000000104189735,0.23066011709611597,0.5000044078169906,0.006631469780350603,0.500000802532158,15.868730620307389,0.4802224389943209,-9.588995836331806,-0.2921283817988236,0.23445499392951852,0.5442928326143364,0.017606813461549235,0.5184591392109057,4470,151.05826678167978
56,14.307131823844331,0.6277909969254283,0.6136598535528964,0.49803685305279644,0.5551743481985895,0.5659218179350333,0.02086894164922959,0.5733216582618348,0.295292498014164,0.5000037556966782,0.6156428339713462,0.4999921229054561,0.7905387584087957,0.49999869166225136,-14.203152576329465,0.18063481690679528,5.661144796870673,-0.6392184459314417,0.4106793421238998,0.5710832210972698,0.7294263498990889,0.5336520853732948,4458,160.65972655769608
57,1.0616489176945847,2.1089889706723275,0.4175436359045775,0.9326435261929036,0.16276140540325984,0.5557659242076836,0.0035455773988729913,0.9121315476895486,0.2303692481334922,0.499995126341567,0.739371979732642,0.500007811620437,0.2621373412365579,0.4999919489042003,13.375937809056126,-0.005282692735134261,1.9680184653571011,-0.04279841462440705,0.8777919230773275,0.5180934529047658,0.728845587956436,0.5296585842464432,2912,151.26115229212164
