,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,4,object_10,object_02,-1.0,-1,-1,-1.0,0.0,-,,5,0,0,6,1,restaurant_9,1,memory-2step-stake-s,487,831780,0.0-18.0-0.0-0.0,606,8,7
1,2,object_03,object_05,809.01,3,2,-1.0,0.0,1,object_04,1,0,0,5,3,forest_23,1,memory-2step-stake-s,488,840300,0.0-18.0-0.0-0.1,606,4,3
2,1,object_08,object_09,-1.0,-1,-1,-1.0,0.0,-,,5,0,0,5,5,desert_31,1,memory-2step-stake-s,489,846824,0.0-18.0-0.0-0.2,606,2,1
3,4,object_02,object_10,696.99,7,1,1122.255,0.3333333333333333,1,object_04,1,3,0,3,7,restaurant_9,1,memory-2step-stake-s,490,855497,0.0-18.0-0.0-0.3,606,7,8
4,4,object_10,object_02,1084.055,7,2,1011.98,0.4444444444444444,1,object_04,5,23,0,4,9,restaurant_5,1,memory-2step-stake-s,491,864167,0.0-18.0-0.0-0.4,606,8,7
5,1,object_08,object_09,699.58,2,1,850.04,0.8888888888888888,2,object_06,1,31,0,1,8,desert_29,1,memory-2step-stake-s,492,873087,0.0-18.0-0.0-0.5,606,2,1
6,4,object_10,object_02,995.475,7,2,633.46,0.0,1,object_04,5,31,0,0,8,restaurant_12,1,memory-2step-stake-s,493,880949,0.0-18.0-0.0-0.6,606,8,7
7,1,object_09,object_08,714.395,2,2,459.67,1.0,2,object_06,5,76,0,1,9,desert_26,1,memory-2step-stake-s,494,889567,0.0-18.0-0.0-0.7,606,1,2
8,2,object_05,object_03,742.805,3,1,893.075,0.0,1,object_04,1,76,0,0,9,forest_24,1,memory-2step-stake-s,495,897693,0.0-18.0-0.0-0.8,606,3,4
9,3,object_07,object_01,1097.305,5,2,669.525,0.2222222222222222,1,object_04,5,86,0,2,6,library_26,1,memory-2step-stake-s,496,905806,0.0-18.0-0.0-0.9,606,6,5
10,4,object_10,object_02,693.395,8,1,567.255,0.7777777777777778,2,object_06,5,121,0,3,7,restaurant_25,1,memory-2step-stake-s,497,914327,0.0-18.0-0.0-0.10,606,8,7
11,1,object_08,object_09,726.515,2,1,476.35,0.7777777777777778,2,object_06,1,128,0,4,7,desert_30,1,memory-2step-stake-s,498,922767,0.0-18.0-0.0-0.11,606,2,1
12,2,object_03,object_05,824.625,4,1,704.61,0.4444444444444444,2,object_06,5,148,0,5,4,forest_18,1,memory-2step-stake-s,499,931113,0.0-18.0-0.0-0.12,606,4,3
13,2,object_05,object_03,607.46,4,2,689.415,0.3333333333333333,2,object_06,1,151,0,5,3,forest_21,1,memory-2step-stake-s,500,939347,0.0-18.0-0.0-0.13,606,3,4
14,2,object_03,object_05,705.135,4,1,784.545,0.3333333333333333,2,object_06,1,154,0,9,3,forest_13,1,memory-2step-stake-s,501,947680,0.0-18.0-0.0-0.14,606,4,3
15,4,object_02,object_10,967.285,8,2,661.77,0.3333333333333333,2,object_06,1,157,0,8,3,restaurant_5,1,memory-2step-stake-s,502,955884,0.0-18.0-0.0-0.15,606,7,8
16,2,object_03,object_05,731.665,3,2,869.765,0.4444444444444444,1,object_04,1,161,0,4,2,forest_15,1,memory-2step-stake-s,503,964393,0.0-18.0-0.0-0.16,606,4,3
17,1,object_08,object_09,1103.355,1,2,741.485,0.1111111111111111,1,object_04,1,162,0,1,1,desert_26,1,memory-2step-stake-s,504,972470,0.0-18.0-0.0-0.17,606,2,1
18,3,object_07,object_01,434.475,6,1,599.62,0.5555555555555556,2,object_06,5,187,0,2,5,library_5,1,memory-2step-stake-s,505,980814,0.0-18.0-0.0-0.18,606,6,5
19,3,object_01,object_07,379.67,6,2,393.13,0.6666666666666666,2,object_06,5,217,0,3,6,library_20,1,memory-2step-stake-s,506,989070,0.0-18.0-0.0-0.19,606,5,6
20,4,object_02,object_10,459.385,8,2,578.29,0.6666666666666666,2,object_06,5,247,0,6,6,restaurant_7,1,memory-2step-stake-s,507,997502,0.0-18.0-0.0-0.20,606,7,8
21,1,object_08,object_09,432.18,2,1,390.32,0.6666666666666666,2,object_06,1,253,0,7,6,desert_22,1,memory-2step-stake-s,508,1005749,0.0-18.0-0.0-0.21,606,2,1
22,2,object_03,object_05,507.1,3,2,570.93,0.8888888888888888,1,object_04,1,261,0,8,6,forest_15,1,memory-2step-stake-s,509,1014390,0.0-18.0-0.0-0.22,606,4,3
23,1,object_09,object_08,721.615,2,2,547.285,0.7777777777777778,2,object_06,1,268,0,5,7,desert_27,1,memory-2step-stake-s,510,1022911,0.0-18.0-0.0-0.23,606,1,2
24,4,object_02,object_10,455.4,7,1,442.985,0.3333333333333333,1,object_04,5,283,0,3,9,restaurant_19,1,memory-2step-stake-s,511,1030898,0.0-18.0-0.0-0.24,606,7,8
25,1,object_09,object_08,498.19,2,2,463.585,0.6666666666666666,2,object_06,1,289,0,7,6,desert_20,1,memory-2step-stake-s,512,1039217,0.0-18.0-0.0-0.25,606,1,2
26,1,object_09,object_08,579.69,2,2,661.365,0.4444444444444444,2,object_06,1,293,0,9,4,desert_22,1,memory-2step-stake-s,513,1047528,0.0-18.0-0.0-0.26,606,1,2
27,3,object_07,object_01,861.46,5,2,341.255,0.8888888888888888,1,object_04,5,333,0,8,3,library_1,1,memory-2step-stake-s,514,1055943,0.0-18.0-0.0-0.27,606,6,5
28,2,object_05,object_03,526.61,3,1,576.045,0.7777777777777778,1,object_04,5,368,0,7,0,forest_24,1,memory-2step-stake-s,515,1064493,0.0-18.0-0.0-0.28,606,3,4
29,1,object_08,object_09,379.74,1,2,440.71,0.8888888888888888,1,object_04,1,376,0,8,1,desert_2,1,memory-2step-stake-s,516,1072999,0.0-18.0-0.0-0.29,606,2,1
30,4,object_02,object_10,706.62,8,2,447.915,0.3333333333333333,2,object_06,5,391,0,8,3,restaurant_19,1,memory-2step-stake-s,517,1080992,0.0-18.0-0.0-0.30,606,7,8
31,2,object_03,object_05,606.695,4,1,842.44,0.4444444444444444,2,object_06,1,395,0,7,4,forest_4,1,memory-2step-stake-s,518,1089492,0.0-18.0-0.0-0.31,606,4,3
32,1,object_08,object_09,563.205,1,2,648.545,1.0,1,object_04,1,404,0,9,7,desert_2,1,memory-2step-stake-s,519,1098308,0.0-18.0-0.0-0.32,606,2,1
33,4,object_10,object_02,614.88,7,2,490.345,0.8888888888888888,1,object_04,5,444,0,8,9,restaurant_29,1,memory-2step-stake-s,520,1106862,0.0-18.0-0.0-0.33,606,8,7
34,4,object_02,object_10,496.04,8,2,353.925,0.7777777777777778,2,object_06,5,479,0,7,7,restaurant_31,1,memory-2step-stake-s,521,1115174,0.0-18.0-0.0-0.34,606,7,8
35,4,object_10,object_02,388.91,8,1,702.87,0.5555555555555556,2,object_06,5,504,0,7,5,restaurant_12,1,memory-2step-stake-s,522,1123639,0.0-18.0-0.0-0.35,606,8,7
36,3,object_07,object_01,642.37,5,2,692.28,1.0,1,object_04,5,549,0,9,4,library_16,1,memory-2step-stake-s,523,1132496,0.0-18.0-0.0-0.36,606,6,5
37,2,object_03,object_05,1002.665,3,2,719.015,0.7777777777777778,1,object_04,1,556,0,7,2,forest_29,1,memory-2step-stake-s,524,1141170,0.0-18.0-0.0-0.37,606,4,3
38,4,object_10,object_02,767.825,8,1,785.285,0.2222222222222222,2,object_06,1,558,0,9,2,restaurant_20,1,memory-2step-stake-s,525,1149397,0.0-18.0-0.0-0.38,606,8,7
39,3,object_01,object_07,639.695,6,2,511.14,0.1111111111111111,2,object_06,5,563,0,7,1,library_7,1,memory-2step-stake-s,526,1157245,0.0-18.0-0.0-0.39,606,5,6
40,4,object_02,object_10,651.875,8,2,660.2,0.1111111111111111,2,object_06,1,564,0,7,1,restaurant_3,1,memory-2step-stake-s,527,1165243,0.0-18.0-0.0-0.40,606,7,8
41,4,object_10,object_02,866.915,7,2,698.86,0.6666666666666666,1,object_04,5,594,0,6,1,restaurant_19,1,memory-2step-stake-s,528,1173804,0.0-18.0-0.0-0.41,606,8,7
42,3,object_01,object_07,962.085,5,1,783.075,0.8888888888888888,1,object_04,5,634,0,8,0,library_27,1,memory-2step-stake-s,529,1182677,0.0-18.0-0.0-0.42,606,5,6
43,2,object_05,object_03,707.735,4,2,924.85,0.3333333333333333,2,object_06,1,637,0,7,3,forest_29,1,memory-2step-stake-s,530,1191142,0.0-18.0-0.0-0.43,606,3,4
44,3,object_07,object_01,826.945,5,2,700.685,0.7777777777777778,1,object_04,5,672,0,7,2,library_13,1,memory-2step-stake-s,531,1199812,0.0-18.0-0.0-0.44,606,6,5
45,1,object_09,object_08,713.24,2,2,898.215,0.4444444444444444,2,object_06,5,692,0,5,4,desert_9,1,memory-2step-stake-s,532,1208357,0.0-18.0-0.0-0.45,606,1,2
46,3,object_07,object_01,775.235,5,2,778.14,0.3333333333333333,1,object_04,5,707,0,3,1,library_17,1,memory-2step-stake-s,533,1216678,0.0-18.0-0.0-0.46,606,6,5
47,1,object_08,object_09,956.46,2,1,738.08,0.1111111111111111,2,object_06,5,712,0,5,1,desert_2,1,memory-2step-stake-s,534,1224758,0.0-18.0-0.0-0.47,606,2,1
48,2,object_05,object_03,623.505,4,2,1433.45,0.0,2,object_06,5,712,0,4,0,forest_18,1,memory-2step-stake-s,535,1233422,0.0-18.0-0.0-0.48,606,3,4
49,3,object_07,object_01,975.845,5,2,821.47,0.4444444444444444,1,object_04,5,732,0,4,3,library_30,1,memory-2step-stake-s,536,1241887,0.0-18.0-0.0-0.49,606,6,5
50,1,object_08,object_09,1094.39,1,2,-1.0,0.0,1,object_04,1,732,0,3,5,desert_9,1,memory-2step-stake-s,537,1250420,0.0-18.0-0.0-0.50,606,2,1
