,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,1,object_02,object_10,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,8,3,desert_25,1,memory-2step-stake-s,491,958741,0.0-18.0-0.0-0.0,336,1,2
1,3,object_07,object_03,878.0,5,2,-1.0,0.0,1,object_09,5,0,0,7,4,library_2,1,memory-2step-stake-s,492,967251,0.0-18.0-0.0-0.1,336,6,5
2,1,object_02,object_10,637.0,2,2,549.0,0.3333333333333333,2,object_04,1,3,0,7,3,desert_6,1,memory-2step-stake-s,493,975309,0.0-18.0-0.0-0.2,336,1,2
3,1,object_02,object_10,510.0,1,1,570.0,0.7777777777777778,1,object_09,1,10,0,7,2,desert_22,1,memory-2step-stake-s,494,983790,0.0-18.0-0.0-0.3,336,1,2
4,2,object_05,object_08,872.0,3,1,392.0,0.6666666666666666,1,object_09,5,40,0,6,2,forest_13,1,memory-2step-stake-s,495,991993,0.0-18.0-0.0-0.4,336,3,4
5,2,object_05,object_08,746.0,3,1,327.0,0.6666666666666666,1,object_09,1,46,0,6,4,forest_20,1,memory-2step-stake-s,496,1000132,0.0-18.0-0.0-0.5,336,3,4
6,3,object_03,object_07,826.0,5,1,588.0,0.8888888888888888,1,object_09,5,86,0,8,5,library_22,1,memory-2step-stake-s,497,1008731,0.0-18.0-0.0-0.6,336,5,6
7,4,object_06,object_01,806.0,8,2,440.0,0.3333333333333333,2,object_04,5,101,0,9,3,restaurant_32,1,memory-2step-stake-s,498,1016677,0.0-18.0-0.0-0.7,336,7,8
8,4,object_01,object_06,787.0,7,2,583.0,0.8888888888888888,1,object_09,1,109,0,8,4,restaurant_22,1,memory-2step-stake-s,499,1025272,0.0-18.0-0.0-0.8,336,8,7
9,1,object_02,object_10,791.0,1,1,314.0,0.7777777777777778,1,object_09,1,116,0,7,7,desert_11,1,memory-2step-stake-s,500,1033496,0.0-18.0-0.0-0.9,336,1,2
10,3,object_07,object_03,924.0,6,1,520.0,0.8888888888888888,2,object_04,1,124,0,8,8,library_5,1,memory-2step-stake-s,501,1042027,0.0-18.0-0.0-0.10,336,6,5
11,1,object_10,object_02,609.0,2,1,243.0,0.8888888888888888,2,object_04,1,132,0,7,8,desert_8,1,memory-2step-stake-s,502,1050283,0.0-18.0-0.0-0.11,336,2,1
12,1,object_10,object_02,567.0,1,2,267.0,0.6666666666666666,1,object_09,5,162,0,6,8,desert_15,1,memory-2step-stake-s,503,1058359,0.0-18.0-0.0-0.12,336,2,1
13,3,object_03,object_07,702.0,6,2,239.0,0.6666666666666666,2,object_04,5,192,0,6,6,library_22,1,memory-2step-stake-s,504,1066408,0.0-18.0-0.0-0.13,336,5,6
14,4,object_01,object_06,711.0,7,2,431.0,0.5555555555555556,1,object_09,5,217,0,5,6,restaurant_32,1,memory-2step-stake-s,505,1074548,0.0-18.0-0.0-0.14,336,8,7
