,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,1,object_01,object_06,1047.365,1,1,-1.0,0.0,1,object_04,5,0,0,1,0,desert_18,2,memory-2step-stake-s,488,934228,0.0-18.0-0.0-0.0,4310,1,2
1,4,object_07,object_03,521.4000001,7,1,562.735,0.6666666666666666,1,object_04,1,6,0,6,0,restaurant_11,2,memory-2step-stake-s,489,942640,0.0-18.0-0.0-0.1,4310,7,8
2,4,object_03,object_07,412.63,8,1,724.68,0.2222222222222222,2,object_02,1,8,0,4,2,restaurant_3,2,memory-2step-stake-s,490,950805,0.0-18.0-0.0-0.2,4310,8,7
3,2,object_05,object_09,653.645,4,2,1069.195,0.5555555555555556,2,object_02,5,33,0,5,5,forest_8,2,memory-2step-stake-s,491,959615,0.0-18.0-0.0-0.3,4310,3,4
4,4,object_07,object_03,678.1550001,8,2,445.7749999,0.5555555555555556,2,object_02,1,38,0,4,5,restaurant_13,2,memory-2step-stake-s,492,967808,0.0-18.0-0.0-0.4,4310,7,8
5,4,object_03,object_07,1035.03,8,1,585.61,1.0,2,object_02,1,47,0,1,9,restaurant_32,2,memory-2step-stake-s,493,976550,0.0-18.0-0.0-0.5,4310,8,7
6,2,object_09,object_05,400.155,4,1,286.63999989999996,0.6666666666666666,2,object_02,5,77,0,0,6,forest_23,2,memory-2step-stake-s,494,984688,0.0-18.0-0.0-0.6,4310,4,3
7,2,object_05,object_09,775.475,4,2,754.37,0.4444444444444444,2,object_02,5,97,0,1,4,forest_5,2,memory-2step-stake-s,495,993094,0.0-18.0-0.0-0.7,4310,3,4
8,3,object_10,object_08,779.5749999,5,2,486.5499999,0.2222222222222222,1,object_04,1,99,0,2,1,library_7,2,memory-2step-stake-s,496,1001023,0.0-18.0-0.0-0.8,4310,6,5
9,3,object_08,object_10,669.525,5,1,645.015,0.4444444444444444,1,object_04,1,103,0,4,2,library_22,2,memory-2step-stake-s,497,1009313,0.0-18.0-0.0-0.9,4310,5,6
10,2,object_09,object_05,569.775,4,1,691.6050001,0.0,2,object_02,5,103,0,5,0,forest_23,2,memory-2step-stake-s,498,1017231,0.0-18.0-0.0-0.10,4310,4,3
