,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,2,object_07,object_09,708.0,3,2,1253.0,0.2222222222222222,1,object_08,5,10,0,2,7,forest_9,2,memory-2step-stake-s,505,5136844,0.0-18.0-0.0-0.0,4480,4,3
1,1,object_10,object_05,873.0,2,2,578.0,0.6666666666666666,2,object_03,5,40,0,3,6,desert_8,2,memory-2step-stake-s,506,5145244,0.0-18.0-0.0-0.1,4480,1,2
2,4,object_01,object_02,907.0,8,1,415.0,1.0,2,object_03,1,49,0,3,9,restaurant_7,2,memory-2step-stake-s,507,5153784,0.0-18.0-0.0-0.2,4480,8,7
3,3,object_06,object_04,795.0,6,1,365.0,0.8888888888888888,2,object_03,1,57,0,0,8,library_16,2,memory-2step-stake-s,508,5162176,0.0-18.0-0.0-0.3,4480,6,5
4,2,object_09,object_07,717.0,4,2,302.0,0.7777777777777778,2,object_03,1,64,0,0,7,forest_13,2,memory-2step-stake-s,509,5170400,0.0-18.0-0.0-0.4,4480,3,4
5,1,object_05,object_10,785.0,2,1,465.0,1.0,2,object_03,5,109,0,3,9,desert_28,2,memory-2step-stake-s,510,5178989,0.0-18.0-0.0-0.5,4480,2,1
6,3,object_04,object_06,633.0,6,2,366.0,0.7777777777777778,2,object_03,1,116,0,2,7,library_20,2,memory-2step-stake-s,511,5187277,0.0-18.0-0.0-0.6,4480,5,6
7,4,object_02,object_01,557.0,8,2,359.0,1.0,2,object_03,5,161,0,1,9,restaurant_8,2,memory-2step-stake-s,512,5195761,0.0-18.0-0.0-0.7,4480,7,8
8,1,object_05,object_10,312.0,2,1,388.0,0.7777777777777778,2,object_03,5,196,0,0,7,desert_24,2,memory-2step-stake-s,513,5204077,0.0-18.0-0.0-0.8,4480,2,1
9,3,object_06,object_04,765.0,5,2,616.0,0.3333333333333333,1,object_08,5,211,0,3,7,library_20,2,memory-2step-stake-s,514,5212209,0.0-18.0-0.0-0.9,4480,6,5
10,4,object_02,object_01,836.0,7,1,448.0,0.5555555555555556,1,object_08,1,216,0,5,9,restaurant_24,2,memory-2step-stake-s,515,5220375,0.0-18.0-0.0-0.10,4480,7,8
11,1,object_10,object_05,676.0,2,2,492.0,0.5555555555555556,2,object_03,5,241,0,6,5,desert_21,2,memory-2step-stake-s,516,5228586,0.0-18.0-0.0-0.11,4480,1,2
