,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,4,object_02,object_04,1430.48,7,2,-1.0,0.0,1,object_08,1,0,0,3,5,restaurant_27,2,memory-2step-stake-s,487,1134004,0.0-18.0-0.0-0.0,2447,8,7
1,3,object_10,object_01,1155.075,5,1,-1.0,0.0,1,object_08,1,0,0,2,1,library_32,2,memory-2step-stake-s,488,1142542,0.0-18.0-0.0-0.1,2447,5,6
2,2,object_06,object_03,842.675,4,2,-1.0,0.0,2,object_09,5,0,0,5,1,forest_30,2,memory-2step-stake-s,489,1151067,0.0-18.0-0.0-0.2,2447,3,4
3,2,object_06,object_03,1048.74,3,1,-1.0,0.0,1,object_08,5,0,0,8,2,forest_3,2,memory-2step-stake-s,490,1159606,0.0-18.0-0.0-0.3,2447,3,4
4,4,object_02,object_04,1103.285,8,1,-1.0,0.0,2,object_09,5,0,0,8,5,restaurant_4,2,memory-2step-stake-s,491,1168131,0.0-18.0-0.0-0.4,2447,8,7
5,4,object_02,object_04,1274.24,8,1,-1.0,0.0,2,object_09,1,0,0,9,6,restaurant_30,2,memory-2step-stake-s,492,1176670,0.0-18.0-0.0-0.5,2447,8,7
6,2,object_03,object_06,-1.0,-1,-1,-1.0,0.0,-,,5,0,0,9,5,forest_15,2,memory-2step-stake-s,493,1183200,0.0-18.0-0.0-0.6,2447,4,3
7,1,object_07,object_05,914.4349999,2,2,-1.0,0.0,2,object_09,5,0,0,9,9,desert_5,2,memory-2step-stake-s,494,1191736,0.0-18.0-0.0-0.7,2447,1,2
8,1,object_07,object_05,435.86000010000004,1,1,-1.0,0.0,1,object_08,5,0,0,9,8,desert_23,2,memory-2step-stake-s,495,1200275,0.0-18.0-0.0-0.8,2447,1,2
9,4,object_02,object_04,1051.28,8,1,-1.0,0.0,2,object_09,1,0,0,8,6,restaurant_30,2,memory-2step-stake-s,496,1208816,0.0-18.0-0.0-0.9,2447,8,7
10,1,object_05,object_07,504.5399999,1,2,-1.0,0.0,1,object_08,1,0,0,7,7,desert_22,2,memory-2step-stake-s,497,1217346,0.0-18.0-0.0-0.10,2447,2,1
11,2,object_06,object_03,771.8250002,4,2,-1.0,0.0,2,object_09,5,0,0,6,8,forest_30,2,memory-2step-stake-s,498,1225874,0.0-18.0-0.0-0.11,2447,3,4
12,1,object_05,object_07,494.42000010000004,1,2,-1.0,0.0,1,object_08,5,0,0,5,8,desert_2,2,memory-2step-stake-s,499,1234409,0.0-18.0-0.0-0.12,2447,2,1
13,1,object_07,object_05,534.0400001,1,1,-1.0,0.0,1,object_08,5,0,0,6,8,desert_3,2,memory-2step-stake-s,500,1242937,0.0-18.0-0.0-0.13,2447,1,2
14,3,object_10,object_01,1260.75,6,2,-1.0,0.0,2,object_09,1,0,0,7,9,library_30,2,memory-2step-stake-s,501,1251464,0.0-18.0-0.0-0.14,2447,5,6
15,3,object_01,object_10,579.0000001,6,1,-1.0,0.0,2,object_09,1,0,0,7,8,library_7,2,memory-2step-stake-s,502,1259998,0.0-18.0-0.0-0.15,2447,6,5
16,2,object_06,object_03,668.115,4,2,-1.0,0.0,2,object_09,5,0,0,5,5,forest_4,2,memory-2step-stake-s,503,1268533,0.0-18.0-0.0-0.16,2447,3,4
17,3,object_01,object_10,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,9,1,library_26,2,memory-2step-stake-s,504,1275064,0.0-18.0-0.0-0.17,2447,6,5
18,1,object_07,object_05,464.42000010000004,2,2,-1.0,0.0,2,object_09,5,0,0,8,1,desert_9,2,memory-2step-stake-s,505,1283594,0.0-18.0-0.0-0.18,2447,1,2
19,4,object_02,object_04,341.635,8,1,-1.0,0.0,2,object_09,1,0,0,9,1,restaurant_9,2,memory-2step-stake-s,506,1292130,0.0-18.0-0.0-0.19,2447,8,7
20,2,object_06,object_03,551.3550001,3,1,-1.0,0.0,1,object_08,1,0,0,8,1,forest_8,2,memory-2step-stake-s,507,1300665,0.0-18.0-0.0-0.20,2447,3,4
21,4,object_04,object_02,618.2200001,8,2,-1.0,0.0,2,object_09,1,0,0,7,1,restaurant_27,2,memory-2step-stake-s,508,1309194,0.0-18.0-0.0-0.21,2447,7,8
22,1,object_05,object_07,708.6649997999999,2,1,-1.0,0.0,2,object_09,5,0,0,7,0,desert_26,2,memory-2step-stake-s,509,1317732,0.0-18.0-0.0-0.22,2447,2,1
23,1,object_07,object_05,622.19,2,2,-1.0,0.0,2,object_09,1,0,0,9,3,desert_10,2,memory-2step-stake-s,510,1326264,0.0-18.0-0.0-0.23,2447,1,2
24,3,object_01,object_10,745.775,5,2,-1.0,0.0,1,object_08,1,0,0,9,2,library_2,2,memory-2step-stake-s,511,1334799,0.0-18.0-0.0-0.24,2447,6,5
25,2,object_03,object_06,611.9550001,4,1,-1.0,0.0,2,object_09,5,0,0,6,1,forest_17,2,memory-2step-stake-s,512,1343341,0.0-18.0-0.0-0.25,2447,4,3
26,4,object_04,object_02,321.5000001,8,2,-1.0,0.0,2,object_09,1,0,0,6,0,restaurant_30,2,memory-2step-stake-s,513,1351875,0.0-18.0-0.0-0.26,2447,7,8
27,1,object_05,object_07,925.815,2,1,-1.0,0.0,2,object_09,5,0,0,6,1,desert_5,2,memory-2step-stake-s,514,1360404,0.0-18.0-0.0-0.27,2447,2,1
28,1,object_05,object_07,122.8750001,1,2,-1.0,0.0,1,object_08,5,0,0,8,1,desert_13,2,memory-2step-stake-s,515,1368927,0.0-18.0-0.0-0.28,2447,2,1
29,3,object_10,object_01,401.9299999,5,1,-1.0,0.0,1,object_08,1,0,0,8,4,library_6,2,memory-2step-stake-s,516,1377460,0.0-18.0-0.0-0.29,2447,5,6
