,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,2,object_01,object_09,836.155,4,1,1229.425,1.0,2,object_08,1,9,0,2,9,forest_2,1,memory-2step-stake-s,493,863624,0.0-18.0-0.0-0.0,3601,4,3
1,3,object_10,object_06,772.7,6,2,474.29,0.7777777777777778,2,object_08,5,44,0,5,7,library_2,1,memory-2step-stake-s,494,872060,0.0-18.0-0.0-0.1,3601,5,6
2,3,object_06,object_10,470.295,6,1,465.29,0.8888888888888888,2,object_08,5,84,0,8,8,library_2,1,memory-2step-stake-s,495,880598,0.0-18.0-0.0-0.2,3601,6,5
3,4,object_04,object_05,750.14,8,2,615.745,1.0,2,object_08,5,129,0,6,9,restaurant_27,1,memory-2step-stake-s,496,889400,0.0-18.0-0.0-0.3,3601,7,8
4,3,object_06,object_10,857.275,5,2,783.165,0.8888888888888888,1,object_02,5,169,0,8,7,library_25,1,memory-2step-stake-s,497,898259,0.0-18.0-0.0-0.4,3601,6,5
5,2,object_09,object_01,1204.075,3,1,570.965,0.8888888888888888,1,object_02,1,177,0,8,7,forest_4,1,memory-2step-stake-s,498,906900,0.0-18.0-0.0-0.5,3601,3,4
6,2,object_01,object_09,638.825,3,2,587.685,1.0,1,object_02,1,186,0,9,7,forest_17,1,memory-2step-stake-s,499,915665,0.0-18.0-0.0-0.6,3601,4,3
7,2,object_09,object_01,581.695,3,1,414.01,1.0,1,object_02,1,195,0,9,7,forest_10,1,memory-2step-stake-s,500,924251,0.0-18.0-0.0-0.7,3601,3,4
8,3,object_06,object_10,1316.31,5,2,378.07,0.8888888888888888,1,object_02,5,235,0,8,6,library_29,1,memory-2step-stake-s,501,932708,0.0-18.0-0.0-0.8,3601,6,5
9,4,object_04,object_05,903.38,8,2,416.465,0.6666666666666666,2,object_08,5,265,0,8,6,restaurant_6,1,memory-2step-stake-s,502,940996,0.0-18.0-0.0-0.9,3601,7,8
10,2,object_09,object_01,797.07,3,1,703.66,1.0,1,object_02,1,274,0,9,7,forest_17,1,memory-2step-stake-s,503,949883,0.0-18.0-0.0-0.10,3601,3,4
11,1,object_07,object_03,1361.065,1,2,459.765,0.7777777777777778,1,object_02,1,281,0,7,7,desert_31,1,memory-2step-stake-s,504,958310,0.0-18.0-0.0-0.11,3601,2,1
12,2,object_01,object_09,632.345,4,1,552.47,0.4444444444444444,2,object_08,1,285,0,2,4,forest_5,1,memory-2step-stake-s,505,966504,0.0-18.0-0.0-0.12,3601,4,3
13,2,object_09,object_01,1122.905,3,1,390.165,0.3333333333333333,1,object_02,5,300,0,3,4,forest_10,1,memory-2step-stake-s,506,974450,0.0-18.0-0.0-0.13,3601,3,4
14,3,object_06,object_10,1265.7,6,1,283.095,0.0,2,object_08,1,300,0,2,0,library_2,1,memory-2step-stake-s,507,981972,0.0-18.0-0.0-0.14,3601,6,5
15,4,object_05,object_04,899.18,8,1,491.21,0.1111111111111111,2,object_08,1,301,0,5,1,restaurant_31,1,memory-2step-stake-s,508,989803,0.0-18.0-0.0-0.15,3601,8,7
16,1,object_03,object_07,1481.5,2,2,519.78,0.1111111111111111,2,object_08,5,306,0,6,1,desert_26,1,memory-2step-stake-s,509,997656,0.0-18.0-0.0-0.16,3601,1,2
17,2,object_09,object_01,1081.415,3,1,371.33,0.8888888888888888,1,object_02,1,314,0,8,2,forest_32,1,memory-2step-stake-s,510,1006098,0.0-18.0-0.0-0.17,3601,3,4
18,2,object_01,object_09,1104.29,3,2,472.89,0.8888888888888888,1,object_02,1,322,0,8,0,forest_13,1,memory-2step-stake-s,511,1014637,0.0-18.0-0.0-0.18,3601,4,3
19,3,object_06,object_10,-1.0,-1,-1,-1.0,0.0,-,,5,322,0,5,2,library_19,1,memory-2step-stake-s,512,1021166,0.0-18.0-0.0-0.19,3601,6,5
20,4,object_04,object_05,959.54,8,2,312.095,0.3333333333333333,2,object_08,5,337,0,8,3,restaurant_4,1,memory-2step-stake-s,513,1029019,0.0-18.0-0.0-0.20,3601,7,8
21,2,object_09,object_01,997.465,3,1,437.355,1.0,1,object_02,1,346,0,9,6,forest_2,1,memory-2step-stake-s,514,1037632,0.0-18.0-0.0-0.21,3601,3,4
22,2,object_09,object_01,926.1,3,1,365.895,0.8888888888888888,1,object_02,1,354,0,8,6,forest_6,1,memory-2step-stake-s,515,1046056,0.0-18.0-0.0-0.22,3601,3,4
23,2,object_01,object_09,746.87,3,2,321.255,0.8888888888888888,1,object_02,1,362,0,8,9,forest_2,1,memory-2step-stake-s,516,1054443,0.0-18.0-0.0-0.23,3601,4,3
