,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,3,object_04,object_10,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,2,6,library_11,2,memory-2step-stake-s,496,1051731,0.0-18.0-0.0-0.0,4150,6,5
1,2,object_09,object_05,914.025,4,1,1176.035,0.4444444444444444,2,object_03,5,20,0,1,4,forest_18,2,memory-2step-stake-s,497,1060553,0.0-18.0-0.0-0.1,4150,4,3
2,1,object_02,object_06,1115.83,1,2,1031.36,0.2222222222222222,1,object_08,5,30,0,2,2,desert_8,2,memory-2step-stake-s,498,1069029,0.0-18.0-0.0-0.2,4150,2,1
3,4,object_01,object_07,977.32,7,1,639.51,0.2222222222222222,1,object_08,1,32,0,2,1,restaurant_5,2,memory-2step-stake-s,499,1077108,0.0-18.0-0.0-0.3,4150,7,8
4,4,object_01,object_07,872.665,7,1,631.385,0.1111111111111111,1,object_08,1,33,0,1,1,restaurant_3,2,memory-2step-stake-s,500,1085072,0.0-18.0-0.0-0.4,4150,7,8
5,4,object_07,object_01,1383.89,8,1,783.51,0.2222222222222222,2,object_03,1,35,0,1,2,restaurant_11,2,memory-2step-stake-s,501,1093282,0.0-18.0-0.0-0.5,4150,8,7
6,3,object_10,object_04,1158.515,5,1,422.405,0.1111111111111111,1,object_08,1,36,0,1,5,library_19,2,memory-2step-stake-s,502,1101033,0.0-18.0-0.0-0.6,4150,5,6
7,3,object_10,object_04,648.61,6,2,586.94,0.6666666666666666,2,object_03,1,42,0,1,6,library_1,2,memory-2step-stake-s,503,1109477,0.0-18.0-0.0-0.7,4150,5,6
8,3,object_10,object_04,1258.825,6,2,943.625,0.6666666666666666,2,object_03,1,48,0,0,6,library_1,2,memory-2step-stake-s,504,1118282,0.0-18.0-0.0-0.8,4150,5,6
9,3,object_04,object_10,538.595,6,1,506.51,0.5555555555555556,2,object_03,1,53,0,0,5,library_22,2,memory-2step-stake-s,505,1126542,0.0-18.0-0.0-0.9,4150,6,5
10,1,object_06,object_02,652.76,2,2,467.18,0.3333333333333333,2,object_03,5,68,0,1,3,desert_7,2,memory-2step-stake-s,506,1134557,0.0-18.0-0.0-0.10,4150,1,2
11,3,object_04,object_10,1090.92,5,2,492.135,0.3333333333333333,1,object_08,5,83,0,3,1,library_12,2,memory-2step-stake-s,507,1142593,0.0-18.0-0.0-0.11,4150,6,5
12,1,object_06,object_02,699.005,1,1,413.485,0.4444444444444444,1,object_08,5,103,0,4,3,desert_19,2,memory-2step-stake-s,508,1150663,0.0-18.0-0.0-0.12,4150,1,2
13,1,object_06,object_02,1284.99,1,1,716.36,0.8888888888888888,1,object_08,1,111,0,8,2,desert_2,2,memory-2step-stake-s,509,1159453,0.0-18.0-0.0-0.13,4150,1,2
14,3,object_10,object_04,727.95,6,2,-1.0,0.0,2,object_03,5,111,0,6,0,library_3,2,memory-2step-stake-s,510,1167994,0.0-18.0-0.0-0.14,4150,5,6
15,2,object_09,object_05,800.81,4,1,408.995,0.1111111111111111,2,object_03,5,116,0,4,1,forest_28,2,memory-2step-stake-s,511,1175745,0.0-18.0-0.0-0.15,4150,4,3
16,4,object_01,object_07,499.875,8,2,494.815,0.0,2,object_03,1,116,0,4,0,restaurant_17,2,memory-2step-stake-s,512,1183474,0.0-18.0-0.0-0.16,4150,7,8
17,4,object_07,object_01,1015.97,7,2,582.39,0.0,1,object_08,1,116,0,0,2,restaurant_25,2,memory-2step-stake-s,513,1191290,0.0-18.0-0.0-0.17,4150,8,7
18,4,object_07,object_01,586.965,8,1,661.25,0.4444444444444444,2,object_03,5,136,0,2,4,restaurant_6,2,memory-2step-stake-s,514,1199600,0.0-18.0-0.0-0.18,4150,8,7
19,3,object_10,object_04,620.005,6,2,903.675,0.8888888888888888,2,object_03,1,144,0,0,8,library_7,2,memory-2step-stake-s,515,1208573,0.0-18.0-0.0-0.19,4150,5,6
20,1,object_02,object_06,1135.885,1,2,714.085,0.3333333333333333,1,object_08,5,159,0,3,8,desert_11,2,memory-2step-stake-s,516,1216843,0.0-18.0-0.0-0.20,4150,2,1
21,1,object_02,object_06,569.27,2,1,352.745,0.6666666666666666,2,object_03,5,189,0,5,6,desert_16,2,memory-2step-stake-s,517,1225055,0.0-18.0-0.0-0.21,4150,2,1
22,4,object_07,object_01,591.285,7,2,409.79,0.6666666666666666,1,object_08,1,195,0,6,5,restaurant_6,2,memory-2step-stake-s,518,1233325,0.0-18.0-0.0-0.22,4150,8,7
23,3,object_04,object_10,566.9,6,1,-1.0,0.0,2,object_03,1,195,0,7,5,library_4,2,memory-2step-stake-s,519,1241861,0.0-18.0-0.0-0.23,4150,6,5
24,1,object_06,object_02,-1.0,-1,-1,-1.0,0.0,-,,5,195,0,7,4,desert_23,2,memory-2step-stake-s,520,1248393,0.0-18.0-0.0-0.24,4150,1,2
