,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,4,object_10,object_08,744.565,8,1,-1.0,0.0,2,object_01,5,0,0,5,3,restaurant_14,1,memory-2step-stake-s,488,1542177,0.0-18.0-0.0-0.0,4019,8,7
1,2,object_06,object_05,1322.28,3,2,-1.0,0.0,1,object_07,1,0,0,1,3,forest_20,1,memory-2step-stake-s,489,1550778,0.0-18.0-0.0-0.1,4019,4,3
2,3,object_02,object_03,1479.765,6,1,-1.0,0.0,2,object_01,5,0,0,3,1,library_21,1,memory-2step-stake-s,490,1559354,0.0-18.0-0.0-0.2,4019,6,5
3,2,object_06,object_05,935.12,4,1,-1.0,0.0,2,object_01,5,0,0,2,1,forest_20,1,memory-2step-stake-s,491,1567927,0.0-18.0-0.0-0.3,4019,4,3
4,1,object_04,object_09,1473.93,2,1,-1.0,0.0,2,object_01,1,0,0,1,4,desert_5,1,memory-2step-stake-s,492,1576499,0.0-18.0-0.0-0.4,4019,2,1
5,1,object_09,object_04,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,1,7,desert_18,1,memory-2step-stake-s,493,1583054,0.0-18.0-0.0-0.5,4019,1,2
6,1,object_04,object_09,1405.885,1,2,-1.0,0.0,1,object_07,1,0,0,2,7,desert_9,1,memory-2step-stake-s,494,1591641,0.0-18.0-0.0-0.6,4019,2,1
7,2,object_06,object_05,1391.255,3,2,-1.0,0.0,1,object_07,5,0,0,1,9,forest_26,1,memory-2step-stake-s,495,1600209,0.0-18.0-0.0-0.7,4019,4,3
8,2,object_06,object_05,1254.165,4,1,-1.0,0.0,2,object_01,1,0,0,1,9,forest_16,1,memory-2step-stake-s,496,1608772,0.0-18.0-0.0-0.8,4019,4,3
9,1,object_04,object_09,595.9,1,2,411.255,0.1111111111111111,1,object_07,1,1,0,1,6,desert_12,1,memory-2step-stake-s,497,1616571,0.0-18.0-0.0-0.9,4019,2,1
10,3,object_03,object_02,752.115,5,1,296.395,0.3333333333333333,1,object_07,5,16,0,3,7,library_26,1,memory-2step-stake-s,498,1624465,0.0-18.0-0.0-0.10,4019,5,6
11,2,object_05,object_06,926.67,3,1,778.945,0.1111111111111111,1,object_07,5,21,0,1,5,forest_4,1,memory-2step-stake-s,499,1632628,0.0-18.0-0.0-0.11,4019,3,4
12,2,object_06,object_05,643.36,3,2,546.56,0.0,1,object_07,5,21,0,0,5,forest_18,1,memory-2step-stake-s,500,1640460,0.0-18.0-0.0-0.12,4019,4,3
13,3,object_03,object_02,1203.155,5,1,786.37,0.2222222222222222,1,object_07,5,31,0,2,6,library_3,1,memory-2step-stake-s,501,1648751,0.0-18.0-0.0-0.13,4019,5,6
14,1,object_04,object_09,643.995,2,1,725.07,0.3333333333333333,2,object_01,1,34,0,5,3,desert_30,1,memory-2step-stake-s,502,1657064,0.0-18.0-0.0-0.14,4019,2,1
15,2,object_05,object_06,-1.0,-1,-1,-1.0,0.0,-,,1,34,0,6,3,forest_18,1,memory-2step-stake-s,503,1663639,0.0-18.0-0.0-0.15,4019,3,4
16,2,object_06,object_05,765.945,4,1,511.23,0.2222222222222222,2,object_01,1,36,0,5,2,forest_17,1,memory-2step-stake-s,504,1671644,0.0-18.0-0.0-0.16,4019,4,3
17,3,object_03,object_02,1009.255,6,2,661.46,0.4444444444444444,2,object_01,1,40,0,3,4,library_27,1,memory-2step-stake-s,505,1680002,0.0-18.0-0.0-0.17,4019,5,6
18,4,object_08,object_10,1286.135,7,1,637.785,0.5555555555555556,1,object_07,5,65,0,5,4,restaurant_22,1,memory-2step-stake-s,506,1688467,0.0-18.0-0.0-0.18,4019,7,8
19,4,object_08,object_10,830.46,7,1,446.965,0.8888888888888888,1,object_07,1,73,0,8,5,restaurant_31,1,memory-2step-stake-s,507,1697027,0.0-18.0-0.0-0.19,4019,7,8
20,3,object_02,object_03,1412.945,6,1,611.1,0.3333333333333333,2,object_01,5,88,0,6,3,library_6,1,memory-2step-stake-s,508,1705222,0.0-18.0-0.0-0.20,4019,6,5
21,1,object_04,object_09,816.22,1,2,652.73,0.7777777777777778,1,object_07,1,95,0,7,1,desert_19,1,memory-2step-stake-s,509,1713896,0.0-18.0-0.0-0.21,4019,2,1
22,1,object_04,object_09,1118.16,1,2,-1.0,0.0,1,object_07,1,95,0,6,2,desert_8,1,memory-2step-stake-s,510,1722449,0.0-18.0-0.0-0.22,4019,2,1
23,4,object_10,object_08,15.425,8,1,521.73,0.0,2,object_01,5,95,0,5,0,restaurant_29,1,memory-2step-stake-s,511,1730248,0.0-18.0-0.0-0.23,4019,8,7
24,3,object_02,object_03,709.79,6,1,379.59,0.1111111111111111,2,object_01,5,100,0,5,1,library_20,1,memory-2step-stake-s,512,1738027,0.0-18.0-0.0-0.24,4019,6,5
25,1,object_04,object_09,787.625,1,2,484.405,0.7777777777777778,1,object_07,5,135,0,7,1,desert_21,1,memory-2step-stake-s,513,1746540,0.0-18.0-0.0-0.25,4019,2,1
26,3,object_03,object_02,1257.455,6,2,644.58,0.0,2,object_01,5,135,0,5,0,library_25,1,memory-2step-stake-s,514,1754454,0.0-18.0-0.0-0.26,4019,5,6
27,3,object_02,object_03,1014.92,5,2,571.61,0.6666666666666666,1,object_07,5,165,0,6,0,library_9,1,memory-2step-stake-s,515,1762937,0.0-18.0-0.0-0.27,4019,6,5
