,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,2,object_08,object_01,1125.0,3,1,1393.0,0.6666666666666666,1,object_07,1,6,0,6,1,forest_28,1,memory-2step-stake-s,498,936548,0.0-18.0-0.0-0.0,4444,3,4
1,4,object_09,object_05,-1.0,-1,-1,-1.0,0.0,-,,5,6,0,8,2,restaurant_27,1,memory-2step-stake-s,499,943057,0.0-18.0-0.0-0.1,4444,7,8
2,3,object_10,object_03,878.0,6,2,983.0,0.3333333333333333,2,object_02,5,21,0,4,3,library_3,1,memory-2step-stake-s,500,951567,0.0-18.0-0.0-0.2,4444,5,6
3,1,object_06,object_04,502.0,1,1,1000.0,0.1111111111111111,1,object_07,1,22,0,1,3,desert_18,1,memory-2step-stake-s,501,959881,0.0-18.0-0.0-0.3,4444,1,2
4,1,object_06,object_04,1014.0,2,2,703.0,0.5555555555555556,2,object_02,1,27,0,1,5,desert_27,1,memory-2step-stake-s,502,968315,0.0-18.0-0.0-0.4,4444,1,2
5,1,object_04,object_06,1009.0,2,1,872.0,0.6666666666666666,2,object_02,5,57,0,1,6,desert_5,1,memory-2step-stake-s,503,977005,0.0-18.0-0.0-0.5,4444,2,1
6,4,object_09,object_05,917.0,7,1,327.0,0.2222222222222222,1,object_07,1,59,0,2,6,restaurant_7,1,memory-2step-stake-s,504,984747,0.0-18.0-0.0-0.6,4444,7,8
7,3,object_10,object_03,869.0,6,2,416.0,0.4444444444444444,2,object_02,5,79,0,3,4,library_17,1,memory-2step-stake-s,505,992782,0.0-18.0-0.0-0.7,4444,5,6
8,3,object_10,object_03,1023.0,6,2,501.0,0.2222222222222222,2,object_02,5,89,0,2,2,library_1,1,memory-2step-stake-s,506,1000694,0.0-18.0-0.0-0.8,4444,5,6
9,1,object_04,object_06,806.0,2,1,359.0,0.3333333333333333,2,object_02,1,92,0,3,3,desert_31,1,memory-2step-stake-s,507,1008576,0.0-18.0-0.0-0.9,4444,2,1
