,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,2,object_05,object_01,811.2300001,4,2,-1.0,0.0,2,object_03,5,0,0,4,2,forest_23,2,memory-2step-stake-s,487,840166,0.0-18.0-0.0-0.0,3631,3,4
1,2,object_05,object_01,763.8850003,4,2,433.9749999,0.2222222222222222,2,object_03,5,10,0,4,2,forest_31,2,memory-2step-stake-s,488,848022,0.0-18.0-0.0-0.1,3631,3,4
2,3,object_04,object_10,590.4449997,5,1,849.3400002000001,0.6666666666666666,1,object_07,1,16,0,6,3,library_3,2,memory-2step-stake-s,489,856698,0.0-18.0-0.0-0.2,3631,5,6
3,4,object_09,object_02,629.5400001,7,1,413.7649997,0.4444444444444444,1,object_07,1,20,0,4,4,restaurant_25,2,memory-2step-stake-s,490,864736,0.0-18.0-0.0-0.3,3631,7,8
4,1,object_06,object_08,838.0700001,1,2,754.1149998999999,0.2222222222222222,1,object_07,5,30,0,2,3,desert_2,2,memory-2step-stake-s,491,872908,0.0-18.0-0.0-0.4,3631,2,1
5,4,object_02,object_09,264.7799999,7,2,228.43000010000003,0.3333333333333333,1,object_07,1,33,0,3,4,restaurant_9,2,memory-2step-stake-s,492,880656,0.0-18.0-0.0-0.5,3631,8,7
6,1,object_06,object_08,249.8749997,1,2,352.4750001,0.4444444444444444,1,object_07,5,53,0,4,8,desert_11,2,memory-2step-stake-s,493,888634,0.0-18.0-0.0-0.6,3631,2,1
7,2,object_01,object_05,582.1100002999999,4,1,353.5150001,0.7777777777777778,2,object_03,5,88,0,1,7,forest_8,2,memory-2step-stake-s,494,896916,0.0-18.0-0.0-0.7,3631,4,3
8,4,object_02,object_09,691.325,7,2,721.2999999,0.2222222222222222,1,object_07,1,90,0,2,9,restaurant_16,2,memory-2step-stake-s,495,905058,0.0-18.0-0.0-0.8,3631,8,7
9,2,object_01,object_05,79.11499962,3,2,333.05,0.2222222222222222,1,object_07,1,92,0,2,9,forest_14,2,memory-2step-stake-s,496,912808,0.0-18.0-0.0-0.9,3631,4,3
