,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,2,object_05,object_03,1085.975,3,2,992.3300002999998,0.7777777777777778,1,object_10,1,7,0,7,1,forest_28,2,memory-2step-stake-s,493,955738,0.0-18.0-0.0-0.0,3964,4,3
1,1,object_06,object_02,869.5949995999999,2,1,512.8350002000001,0.2222222222222222,2,object_04,5,17,0,8,2,desert_14,2,memory-2step-stake-s,494,963685,0.0-18.0-0.0-0.1,3964,2,1
2,3,object_09,object_08,743.6349997000001,5,2,792.5249999,0.6666666666666666,1,object_10,1,23,0,6,4,library_13,2,memory-2step-stake-s,495,972320,0.0-18.0-0.0-0.2,3964,6,5
3,4,object_07,object_01,604.3150001,8,2,779.755,0.4444444444444444,2,object_04,5,43,0,5,4,restaurant_29,2,memory-2step-stake-s,496,980753,0.0-18.0-0.0-0.3,3964,7,8
4,2,object_05,object_03,731.0500001,4,1,810.6800001,0.5555555555555556,2,object_04,5,68,0,5,5,forest_28,2,memory-2step-stake-s,497,989305,0.0-18.0-0.0-0.4,3964,4,3
5,2,object_03,object_05,1041.38,4,2,715.5249999,0.4444444444444444,2,object_04,5,88,0,4,4,forest_5,2,memory-2step-stake-s,498,997663,0.0-18.0-0.0-0.5,3964,3,4
6,2,object_05,object_03,1220.875,4,1,890.8350002000001,0.3333333333333333,2,object_04,5,103,0,4,3,forest_18,2,memory-2step-stake-s,499,1006088,0.0-18.0-0.0-0.6,3964,4,3
7,2,object_05,object_03,772.0550001,3,2,708.6800002,0.3333333333333333,1,object_10,5,118,0,3,1,forest_25,2,memory-2step-stake-s,500,1014340,0.0-18.0-0.0-0.7,3964,4,3
8,1,object_02,object_06,994.225,1,1,815.1850002,0.1111111111111111,1,object_10,5,123,0,1,3,desert_16,2,memory-2step-stake-s,501,1022481,0.0-18.0-0.0-0.8,3964,1,2
9,3,object_09,object_08,1193.165,5,2,763.5900001,0.0,1,object_10,1,123,0,0,3,library_9,2,memory-2step-stake-s,502,1030473,0.0-18.0-0.0-0.9,3964,6,5
10,3,object_09,object_08,865.5699999,6,1,635.7499999,0.1111111111111111,2,object_04,1,124,0,0,1,library_1,2,memory-2step-stake-s,503,1038433,0.0-18.0-0.0-0.10,3964,6,5
