,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,3,object_06,object_02,1042.16,5,2,-1.0,0.0,1,object_05,5,0,0,0,2,library_9,1,memory-2step-stake-s,488,910447,0.0-18.0-0.0-0.0,4419,6,5
1,2,object_04,object_08,557.53,3,1,376.195,0.2222222222222222,1,object_05,1,2,0,2,3,forest_3,1,memory-2step-stake-s,489,918269,0.0-18.0-0.0-0.1,4419,3,4
2,2,object_04,object_08,666.875,3,1,533.65,0.1111111111111111,1,object_05,5,7,0,1,2,forest_23,1,memory-2step-stake-s,490,926142,0.0-18.0-0.0-0.2,4419,3,4
3,2,object_08,object_04,818.2399998999999,4,1,604.225,0.1111111111111111,2,object_10,5,12,0,2,1,forest_20,1,memory-2step-stake-s,491,934075,0.0-18.0-0.0-0.3,4419,4,3
4,2,object_08,object_04,800.7650001000001,4,1,414.06,0.0,2,object_10,1,12,0,2,0,forest_1,1,memory-2step-stake-s,492,941726,0.0-18.0-0.0-0.4,4419,4,3
5,2,object_08,object_04,715.94,3,2,476.965,0.0,1,object_05,1,12,0,0,0,forest_23,1,memory-2step-stake-s,493,949442,0.0-18.0-0.0-0.5,4419,4,3
6,3,object_02,object_06,1319.72,6,2,511.175,0.0,2,object_10,5,12,0,1,0,library_17,1,memory-2step-stake-s,494,957198,0.0-18.0-0.0-0.6,4419,5,6
7,1,object_03,object_07,1005.015,1,1,422.37,0.1111111111111111,1,object_05,1,13,0,1,1,desert_6,1,memory-2step-stake-s,495,964965,0.0-18.0-0.0-0.7,4419,1,2
8,2,object_04,object_08,1074.885,3,1,336.125,0.0,1,object_05,1,13,0,0,2,forest_11,1,memory-2step-stake-s,496,972536,0.0-18.0-0.0-0.8,4419,3,4
9,1,object_03,object_07,1036.715,2,2,372.69,0.1111111111111111,2,object_10,1,14,0,0,1,desert_1,1,memory-2step-stake-s,497,980247,0.0-18.0-0.0-0.9,4419,1,2
10,3,object_02,object_06,545.33,5,1,416.085,0.2222222222222222,1,object_05,5,24,0,2,3,library_10,1,memory-2step-stake-s,498,988100,0.0-18.0-0.0-0.10,4419,5,6
11,3,object_06,object_02,684.28,5,2,394.205,0.0,1,object_05,5,24,0,0,2,library_24,1,memory-2step-stake-s,499,995729,0.0-18.0-0.0-0.11,4419,6,5
12,2,object_08,object_04,951.165,3,2,356.79,0.1111111111111111,1,object_05,1,25,0,1,1,forest_26,1,memory-2step-stake-s,500,1003418,0.0-18.0-0.0-0.12,4419,4,3
13,2,object_04,object_08,949.5850001,4,2,421.005,0.2222222222222222,2,object_10,1,27,0,3,2,forest_17,1,memory-2step-stake-s,501,1011277,0.0-18.0-0.0-0.13,4419,3,4
14,3,object_06,object_02,767.14,6,1,491.6,0.2222222222222222,2,object_10,5,37,0,2,2,library_25,1,memory-2step-stake-s,502,1019204,0.0-18.0-0.0-0.14,4419,6,5
15,4,object_09,object_01,1400.68,8,1,589.94,0.2222222222222222,2,object_10,1,39,0,5,2,restaurant_10,1,memory-2step-stake-s,503,1027230,0.0-18.0-0.0-0.15,4419,8,7
16,1,object_07,object_03,1240.83,2,1,533.64,0.4444444444444444,2,object_10,1,43,0,7,4,desert_17,1,memory-2step-stake-s,504,1035406,0.0-18.0-0.0-0.16,4419,2,1
17,4,object_09,object_01,1001.79,8,1,468.4049999,0.7777777777777778,2,object_10,5,78,0,5,7,restaurant_11,1,memory-2step-stake-s,505,1043837,0.0-18.0-0.0-0.17,4419,8,7
18,4,object_01,object_09,875.795,8,2,361.515,0.8888888888888888,2,object_10,5,118,0,5,8,restaurant_5,1,memory-2step-stake-s,506,1052262,0.0-18.0-0.0-0.18,4419,7,8
19,3,object_02,object_06,709.06,5,1,475.795,0.4444444444444444,1,object_05,5,138,0,4,7,library_20,1,memory-2step-stake-s,507,1060391,0.0-18.0-0.0-0.19,4419,5,6
20,4,object_01,object_09,1045.915,7,1,387.715,0.2222222222222222,1,object_05,5,148,0,2,6,restaurant_19,1,memory-2step-stake-s,508,1068250,0.0-18.0-0.0-0.20,4419,7,8
21,4,object_09,object_01,943.9599999,8,1,338.12,0.2222222222222222,2,object_10,5,158,0,3,2,restaurant_13,1,memory-2step-stake-s,509,1077486,0.0-18.0-0.0-0.21,4419,8,7
22,3,object_06,object_02,983.1300001,6,1,573.2250001,0.0,2,object_10,1,158,0,4,0,library_12,1,memory-2step-stake-s,510,1085287,0.0-18.0-0.0-0.22,4419,6,5
23,1,object_07,object_03,1354.075,1,2,466.32,0.3333333333333333,1,object_05,1,161,0,3,1,desert_11,1,memory-2step-stake-s,511,1093295,0.0-18.0-0.0-0.23,4419,2,1
24,2,object_04,object_08,1401.78,3,1,379.3850001,0.4444444444444444,1,object_05,1,165,0,4,1,forest_11,1,memory-2step-stake-s,512,1101324,0.0-18.0-0.0-0.24,4419,3,4
