,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,3,object_08,object_07,1380.35,5,2,1442.52,0.7777777777777778,1,object_06,5,35,0,7,0,library_23,1,memory-2step-stake-s,487,1081019,0.0-18.0-0.0-0.0,4086,6,5
1,1,object_01,object_02,-1.0,-1,-1,-1.0,0.0,-,,1,35,0,7,0,desert_23,1,memory-2step-stake-s,488,1087568,0.0-18.0-0.0-0.1,4086,1,2
2,4,object_10,object_03,693.75,8,2,-1.0,0.0,2,object_04,5,35,0,7,3,restaurant_9,1,memory-2step-stake-s,489,1096136,0.0-18.0-0.0-0.2,4086,7,8
3,4,object_10,object_03,582.51,8,2,413.68,0.1111111111111111,2,object_04,1,36,0,6,1,restaurant_23,1,memory-2step-stake-s,490,1103918,0.0-18.0-0.0-0.3,4086,7,8
4,3,object_07,object_08,614.205,5,1,654.525,0.5555555555555556,1,object_06,1,41,0,5,3,library_3,1,memory-2step-stake-s,491,1112373,0.0-18.0-0.0-0.4,4086,5,6
5,4,object_10,object_03,771.025,7,1,405.67,1.0,1,object_06,5,86,0,9,1,restaurant_19,1,memory-2step-stake-s,492,1121025,0.0-18.0-0.0-0.5,4086,7,8
6,1,object_02,object_01,567.135,1,2,584.67,0.4444444444444444,1,object_06,1,90,0,4,1,desert_6,1,memory-2step-stake-s,493,1129309,0.0-18.0-0.0-0.6,4086,2,1
7,4,object_03,object_10,679.35,7,2,824.94,0.4444444444444444,1,object_06,1,94,0,4,0,restaurant_2,1,memory-2step-stake-s,494,1137823,0.0-18.0-0.0-0.7,4086,8,7
8,2,object_09,object_05,605.07,4,1,390.615,0.0,2,object_04,1,94,0,3,0,forest_3,1,memory-2step-stake-s,495,1145487,0.0-18.0-0.0-0.8,4086,4,3
9,1,object_01,object_02,827.795,2,2,355.66,0.0,2,object_04,5,94,0,2,0,desert_1,1,memory-2step-stake-s,496,1153131,0.0-18.0-0.0-0.9,4086,1,2
10,2,object_05,object_09,1136.38,3,1,551.865,0.1111111111111111,1,object_06,1,95,0,1,0,forest_26,1,memory-2step-stake-s,497,1161071,0.0-18.0-0.0-0.10,4086,3,4
11,1,object_01,object_02,616.095,1,1,316.695,0.4444444444444444,1,object_06,1,99,0,4,1,desert_14,1,memory-2step-stake-s,498,1169110,0.0-18.0-0.0-0.11,4086,1,2
12,1,object_01,object_02,1086.3,1,1,294.225,0.5555555555555556,1,object_06,1,104,0,5,2,desert_23,1,memory-2step-stake-s,499,1177210,0.0-18.0-0.0-0.12,4086,1,2
