,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,2,object_10,object_02,958.4,4,1,1158.245,0.1111111111111111,2,object_03,5,5,0,1,1,forest_19,2,memory-2step-stake-s,491,1163539,0.0-18.0-0.0-0.0,4353,4,3
1,4,object_01,object_05,1066.885,7,1,628.1,0.0,1,object_04,1,5,0,0,2,restaurant_27,2,memory-2step-stake-s,492,1171380,0.0-18.0-0.0-0.1,4353,7,8
2,3,object_08,object_06,858.34,5,2,1455.24,0.1111111111111111,1,object_04,1,6,0,1,4,library_4,2,memory-2step-stake-s,493,1180151,0.0-18.0-0.0-0.2,4353,6,5
3,2,object_02,object_10,1309.065,3,1,773.88,0.1111111111111111,1,object_04,5,11,0,1,4,forest_4,2,memory-2step-stake-s,494,1188240,0.0-18.0-0.0-0.3,4353,3,4
4,4,object_05,object_01,1419.945,8,1,724.43,0.3333333333333333,2,object_03,1,14,0,0,3,restaurant_16,2,memory-2step-stake-s,495,1196484,0.0-18.0-0.0-0.4,4353,8,7
5,2,object_10,object_02,1227.8,4,1,726.905,0.6666666666666666,2,object_03,1,20,0,2,6,forest_28,2,memory-2step-stake-s,496,1205035,0.0-18.0-0.0-0.5,4353,4,3
6,1,object_07,object_09,-1.0,-1,-1,-1.0,0.0,-,,5,20,0,0,9,desert_18,2,memory-2step-stake-s,497,1211544,0.0-18.0-0.0-0.6,4353,1,2
7,2,object_02,object_10,705.22,3,1,470.175,0.1111111111111111,1,object_04,5,25,0,1,7,forest_23,2,memory-2step-stake-s,498,1219328,0.0-18.0-0.0-0.7,4353,3,4
8,3,object_06,object_08,1165.84,6,2,727.385,1.0,2,object_03,5,70,0,2,9,library_26,2,memory-2step-stake-s,499,1228182,0.0-18.0-0.0-0.8,4353,5,6
9,3,object_08,object_06,649.83,5,2,466.705,0.3333333333333333,1,object_04,5,85,0,3,9,library_23,2,memory-2step-stake-s,500,1236167,0.0-18.0-0.0-0.9,4353,6,5
10,3,object_06,object_08,781.065,5,1,647.775,0.4444444444444444,1,object_04,1,89,0,4,8,library_6,2,memory-2step-stake-s,501,1244434,0.0-18.0-0.0-0.10,4353,5,6
11,2,object_10,object_02,1364.685,4,1,350.615,0.8888888888888888,2,object_03,5,129,0,1,8,forest_23,2,memory-2step-stake-s,502,1252812,0.0-18.0-0.0-0.11,4353,4,3
12,1,object_09,object_07,896.77,2,1,420.48,0.6666666666666666,2,object_03,5,159,0,3,6,desert_32,2,memory-2step-stake-s,503,1261055,0.0-18.0-0.0-0.12,4353,2,1
13,4,object_05,object_01,1047.025,7,2,292.895,0.4444444444444444,1,object_04,1,163,0,4,7,restaurant_1,2,memory-2step-stake-s,504,1268966,0.0-18.0-0.0-0.13,4353,8,7
14,2,object_10,object_02,874.59,4,1,236.27,0.8888888888888888,2,object_03,5,203,0,2,8,forest_16,2,memory-2step-stake-s,505,1277229,0.0-18.0-0.0-0.14,4353,4,3
