,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,4,object_10,object_04,-1.0,-1,-1,-1.0,0.0,-,,5,0,0,6,2,restaurant_21,1,memory-2step-stake-s,499,1140987,0.0-18.0-0.0-0.0,4440,7,8
1,3,object_02,object_08,827.0,5,1,-1.0,0.0,1,object_01,5,0,0,3,0,library_20,1,memory-2step-stake-s,500,1149501,0.0-18.0-0.0-0.1,4440,5,6
2,4,object_04,object_10,-1.0,-1,-1,-1.0,0.0,-,,5,0,0,5,1,restaurant_2,1,memory-2step-stake-s,501,1156011,0.0-18.0-0.0-0.2,4440,8,7
3,2,object_05,object_03,522.0,4,2,1201.0,0.2222222222222222,2,object_09,1,2,0,5,2,forest_1,1,memory-2step-stake-s,502,1164633,0.0-18.0-0.0-0.3,4440,3,4
4,4,object_04,object_10,637.0,8,1,771.0,0.0,2,object_09,1,2,0,6,0,restaurant_21,1,memory-2step-stake-s,503,1172621,0.0-18.0-0.0-0.4,4440,8,7
5,3,object_08,object_02,878.0,6,1,-1.0,0.0,2,object_09,5,2,0,2,1,library_8,1,memory-2step-stake-s,504,1181135,0.0-18.0-0.0-0.5,4440,6,5
6,3,object_02,object_08,730.0,6,2,722.0,0.1111111111111111,2,object_09,5,7,0,2,1,library_20,1,memory-2step-stake-s,505,1189171,0.0-18.0-0.0-0.6,4440,5,6
7,2,object_05,object_03,920.0,3,1,855.0,0.2222222222222222,1,object_01,1,9,0,2,1,forest_32,1,memory-2step-stake-s,506,1197448,0.0-18.0-0.0-0.7,4440,3,4
8,3,object_02,object_08,771.0,5,1,666.0,0.1111111111111111,1,object_01,5,14,0,1,2,library_8,1,memory-2step-stake-s,507,1205430,0.0-18.0-0.0-0.8,4440,5,6
9,4,object_04,object_10,492.0,7,2,452.0,0.3333333333333333,1,object_01,5,29,0,3,0,restaurant_7,1,memory-2step-stake-s,508,1213403,0.0-18.0-0.0-0.9,4440,8,7
10,1,object_07,object_06,828.0,1,2,840.0,0.1111111111111111,1,object_01,1,30,0,1,2,desert_28,1,memory-2step-stake-s,509,1221559,0.0-18.0-0.0-0.10,4440,2,1
11,3,object_02,object_08,1305.0,5,1,535.0,0.2222222222222222,1,object_01,5,40,0,2,4,library_5,1,memory-2step-stake-s,510,1229511,0.0-18.0-0.0-0.11,4440,5,6
12,4,object_10,object_04,538.0,8,2,442.0,0.4444444444444444,2,object_09,1,44,0,6,4,restaurant_3,1,memory-2step-stake-s,511,1237578,0.0-18.0-0.0-0.12,4440,7,8
13,2,object_03,object_05,978.0,3,2,682.0,0.4444444444444444,1,object_01,1,48,0,4,6,forest_17,1,memory-2step-stake-s,512,1245881,0.0-18.0-0.0-0.13,4440,4,3
14,4,object_04,object_10,888.0,8,1,643.0,0.3333333333333333,2,object_09,5,63,0,7,3,restaurant_3,1,memory-2step-stake-s,513,1254043,0.0-18.0-0.0-0.14,4440,8,7
15,1,object_06,object_07,922.0,2,2,-1.0,0.0,2,object_09,1,63,0,8,1,desert_6,1,memory-2step-stake-s,514,1262561,0.0-18.0-0.0-0.15,4440,1,2
16,4,object_04,object_10,646.0,8,1,480.0,0.0,2,object_09,1,63,0,9,0,restaurant_19,1,memory-2step-stake-s,515,1270256,0.0-18.0-0.0-0.16,4440,8,7
17,4,object_10,object_04,791.0,8,2,544.0,0.5555555555555556,2,object_09,5,88,0,8,5,restaurant_24,1,memory-2step-stake-s,516,1278522,0.0-18.0-0.0-0.17,4440,7,8
18,3,object_02,object_08,511.0,5,1,655.0,0.6666666666666666,1,object_01,5,118,0,6,7,library_30,1,memory-2step-stake-s,517,1286999,0.0-18.0-0.0-0.18,4440,5,6
19,3,object_08,object_02,701.0,5,2,441.0,0.6666666666666666,1,object_01,1,124,0,6,9,library_28,1,memory-2step-stake-s,518,1295264,0.0-18.0-0.0-0.19,4440,6,5
20,4,object_10,object_04,-1.0,-1,-1,-1.0,0.0,-,,5,124,0,5,9,restaurant_8,1,memory-2step-stake-s,519,1301772,0.0-18.0-0.0-0.20,4440,7,8
21,3,object_08,object_02,614.0,6,1,467.0,0.5555555555555556,2,object_09,5,149,0,3,5,library_26,1,memory-2step-stake-s,520,1309963,0.0-18.0-0.0-0.21,4440,6,5
22,3,object_02,object_08,796.0,5,1,612.0,0.0,1,object_01,5,149,0,0,5,library_20,1,memory-2step-stake-s,521,1317790,0.0-18.0-0.0-0.22,4440,5,6
23,3,object_08,object_02,832.0,5,2,431.0,0.1111111111111111,1,object_01,5,154,0,1,4,library_16,1,memory-2step-stake-s,522,1325537,0.0-18.0-0.0-0.23,4440,6,5
24,1,object_06,object_07,853.0,2,2,938.0,0.4444444444444444,2,object_09,1,158,0,2,4,desert_11,1,memory-2step-stake-s,523,1334090,0.0-18.0-0.0-0.24,4440,1,2
25,3,object_08,object_02,858.0,5,2,716.0,0.5555555555555556,1,object_01,5,183,0,5,5,library_1,1,memory-2step-stake-s,524,1342531,0.0-18.0-0.0-0.25,4440,6,5
26,2,object_03,object_05,539.0,4,1,555.0,0.7777777777777778,2,object_09,1,190,0,7,7,forest_1,1,memory-2step-stake-s,525,1351009,0.0-18.0-0.0-0.26,4440,4,3
27,3,object_02,object_08,714.0,5,1,659.0,0.7777777777777778,1,object_01,5,225,0,7,6,library_17,1,memory-2step-stake-s,526,1359593,0.0-18.0-0.0-0.27,4440,5,6
28,4,object_10,object_04,875.0,8,2,536.0,0.4444444444444444,2,object_09,5,245,0,5,4,restaurant_29,1,memory-2step-stake-s,527,1367752,0.0-18.0-0.0-0.28,4440,7,8
29,1,object_06,object_07,710.0,2,2,597.0,0.7777777777777778,2,object_09,1,252,0,4,7,desert_7,1,memory-2step-stake-s,528,1376273,0.0-18.0-0.0-0.29,4440,1,2
30,4,object_10,object_04,447.0,7,1,603.0,0.0,1,object_01,5,252,0,0,6,restaurant_19,1,memory-2step-stake-s,529,1384092,0.0-18.0-0.0-0.30,4440,7,8
31,4,object_10,object_04,542.0,8,2,451.0,0.7777777777777778,2,object_09,5,287,0,1,7,restaurant_3,1,memory-2step-stake-s,530,1392466,0.0-18.0-0.0-0.31,4440,7,8
32,4,object_04,object_10,819.0,8,1,386.0,1.0,2,object_09,5,332,0,1,9,restaurant_14,1,memory-2step-stake-s,531,1400993,0.0-18.0-0.0-0.32,4440,8,7
33,3,object_08,object_02,807.0,5,2,687.0,0.1111111111111111,1,object_01,5,337,0,1,9,library_25,1,memory-2step-stake-s,532,1409002,0.0-18.0-0.0-0.33,4440,6,5
34,2,object_03,object_05,1104.0,4,1,691.0,0.8888888888888888,2,object_09,1,345,0,2,8,forest_12,1,memory-2step-stake-s,533,1417722,0.0-18.0-0.0-0.34,4440,4,3
35,1,object_06,object_07,585.0,1,1,626.0,0.1111111111111111,1,object_01,5,350,0,1,9,desert_3,1,memory-2step-stake-s,534,1425665,0.0-18.0-0.0-0.35,4440,1,2
36,4,object_10,object_04,397.0,8,2,394.0,0.7777777777777778,2,object_09,5,385,0,3,7,restaurant_26,1,memory-2step-stake-s,535,1433986,0.0-18.0-0.0-0.36,4440,7,8
37,1,object_07,object_06,663.0,2,1,594.0,0.6666666666666666,2,object_09,1,391,0,4,6,desert_24,1,memory-2step-stake-s,536,1442406,0.0-18.0-0.0-0.37,4440,2,1
38,2,object_03,object_05,749.0,3,2,650.0,0.8888888888888888,1,object_01,5,431,0,8,6,forest_14,1,memory-2step-stake-s,537,1451084,0.0-18.0-0.0-0.38,4440,4,3
39,1,object_06,object_07,662.0,1,1,619.0,0.4444444444444444,1,object_01,1,435,0,4,6,desert_18,1,memory-2step-stake-s,538,1459326,0.0-18.0-0.0-0.39,4440,1,2
40,4,object_04,object_10,615.0,8,1,603.0,0.5555555555555556,2,object_09,5,460,0,3,5,restaurant_1,1,memory-2step-stake-s,539,1467654,0.0-18.0-0.0-0.40,4440,8,7
41,2,object_03,object_05,635.0,3,2,401.0,0.1111111111111111,1,object_01,1,461,0,1,7,forest_14,1,memory-2step-stake-s,540,1475370,0.0-18.0-0.0-0.41,4440,4,3
42,3,object_08,object_02,1217.0,5,2,373.0,0.2222222222222222,1,object_01,5,471,0,2,7,library_26,1,memory-2step-stake-s,541,1483160,0.0-18.0-0.0-0.42,4440,6,5
43,4,object_10,object_04,1003.0,8,2,389.0,0.7777777777777778,2,object_09,1,478,0,3,7,restaurant_23,1,memory-2step-stake-s,542,1491472,0.0-18.0-0.0-0.43,4440,7,8
