,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,3,object_06,object_03,1117.295,6,2,1367.065,0.3333333333333333,2,object_10,1,3,0,3,3,library_6,1,memory-2step-stake-s,500,2329796,0.0-18.0-0.0-0.0,2923,5,6
1,3,object_06,object_03,-1.0,-1,-1,-1.0,0.0,-,,5,3,0,3,2,library_14,1,memory-2step-stake-s,501,2336334,0.0-18.0-0.0-0.1,2923,5,6
2,1,object_05,object_01,643.6300001,2,1,556.785,0.3333333333333333,2,object_10,1,6,0,5,3,desert_16,1,memory-2step-stake-s,502,2344427,0.0-18.0-0.0-0.2,2923,2,1
3,4,object_02,object_09,722.94,8,2,926.405,0.4444444444444444,2,object_10,5,26,0,4,4,restaurant_24,1,memory-2step-stake-s,503,2353001,0.0-18.0-0.0-0.3,2923,7,8
4,2,object_08,object_04,956.8899997999999,3,1,-1.0,0.0,1,object_07,1,26,0,4,2,forest_17,1,memory-2step-stake-s,504,2361535,0.0-18.0-0.0-0.4,2923,3,4
5,3,object_03,object_06,649.15,5,2,680.0800001,0.2222222222222222,1,object_07,5,36,0,2,2,library_20,1,memory-2step-stake-s,505,2369657,0.0-18.0-0.0-0.5,2923,6,5
6,4,object_09,object_02,556.565,8,1,1083.355,0.1111111111111111,2,object_10,5,41,0,2,1,restaurant_15,1,memory-2step-stake-s,506,2378074,0.0-18.0-0.0-0.6,2923,8,7
7,4,object_09,object_02,1106.065,7,2,963.5899998,0.2222222222222222,1,object_07,5,51,0,2,1,restaurant_11,1,memory-2step-stake-s,507,2386475,0.0-18.0-0.0-0.7,2923,8,7
8,3,object_03,object_06,-1.0,-1,-1,-1.0,0.0,-,,5,51,0,2,1,library_5,1,memory-2step-stake-s,508,2392993,0.0-18.0-0.0-0.8,2923,6,5
9,3,object_03,object_06,641.6249999,6,1,762.94,0.1111111111111111,2,object_10,5,56,0,4,1,library_14,1,memory-2step-stake-s,509,2401089,0.0-18.0-0.0-0.9,2923,6,5
10,2,object_08,object_04,1260.565,3,1,596.5100001000001,0.3333333333333333,1,object_07,1,59,0,3,4,forest_13,1,memory-2step-stake-s,510,2409225,0.0-18.0-0.0-0.10,2923,3,4
11,1,object_01,object_05,944.845,2,2,814.28,0.3333333333333333,2,object_10,1,62,0,1,3,desert_28,1,memory-2step-stake-s,511,2417573,0.0-18.0-0.0-0.11,2923,1,2
12,1,object_05,object_01,1120.36,1,2,872.6049998999999,0.2222222222222222,1,object_07,1,64,0,2,5,desert_16,1,memory-2step-stake-s,512,2425886,0.0-18.0-0.0-0.12,2923,2,1
