,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,3,object_09,object_01,-1.0,-1,-1,-1.0,0.0,-,,5,0,0,4,6,library_32,1,memory-2step-stake-s,490,960410,0.0-18.0-0.0-0.0,2306,6,5
1,1,object_05,object_10,954.1750001,1,2,-1.0,0.0,1,object_08,1,0,0,4,9,desert_22,1,memory-2step-stake-s,491,968938,0.0-18.0-0.0-0.1,2306,2,1
2,3,object_09,object_01,538.1450001000001,6,1,418.13499989999997,1.0,2,object_07,5,45,0,3,9,library_25,1,memory-2step-stake-s,492,977521,0.0-18.0-0.0-0.2,2306,6,5
3,4,object_02,object_04,358.58,7,2,582.225,0.5555555555555556,1,object_08,5,70,0,5,7,restaurant_15,1,memory-2step-stake-s,493,985865,0.0-18.0-0.0-0.3,2306,8,7
4,3,object_01,object_09,715.7149999,6,2,588.0850002000001,0.5555555555555556,2,object_07,5,95,0,6,5,library_1,1,memory-2step-stake-s,494,994221,0.0-18.0-0.0-0.4,2306,5,6
5,3,object_01,object_09,956.36,6,2,564.185,0.2222222222222222,2,object_07,5,105,0,7,2,library_9,1,memory-2step-stake-s,495,1002233,0.0-18.0-0.0-0.5,2306,5,6
6,1,object_10,object_05,1035.165,1,1,481.45999989999996,0.4444444444444444,1,object_08,1,109,0,4,1,desert_22,1,memory-2step-stake-s,496,1010362,0.0-18.0-0.0-0.6,2306,1,2
7,1,object_05,object_10,1186.615,1,2,725.1599999,0.6666666666666666,1,object_08,5,139,0,6,1,desert_6,1,memory-2step-stake-s,497,1018955,0.0-18.0-0.0-0.7,2306,2,1
8,1,object_05,object_10,791.2399998999999,1,2,499.4950001,0.6666666666666666,1,object_08,1,145,0,6,4,desert_5,1,memory-2step-stake-s,498,1027314,0.0-18.0-0.0-0.8,2306,2,1
9,1,object_10,object_05,1215.31,1,1,574.9400002,0.6666666666666666,1,object_08,5,175,0,6,2,desert_2,1,memory-2step-stake-s,499,1035752,0.0-18.0-0.0-0.9,2306,1,2
10,3,object_09,object_01,853.6050001,5,2,505.3300001,0.8888888888888888,1,object_08,1,183,0,8,1,library_24,1,memory-2step-stake-s,500,1044327,0.0-18.0-0.0-0.10,2306,6,5
11,3,object_09,object_01,932.3,5,2,530.885,1.0,1,object_08,5,228,0,9,1,library_25,1,memory-2step-stake-s,501,1053033,0.0-18.0-0.0-0.11,2306,6,5
12,1,object_05,object_10,1448.025,1,2,805.59,0.8888888888888888,1,object_08,1,236,0,8,1,desert_4,1,memory-2step-stake-s,502,1061917,0.0-18.0-0.0-0.12,2306,2,1
13,2,object_03,object_06,-1.0,-1,-1,-1.0,0.0,-,,1,236,0,8,5,forest_3,1,memory-2step-stake-s,503,1068444,0.0-18.0-0.0-0.13,2306,3,4
14,3,object_01,object_09,914.3000001,5,1,524.675,1.0,1,object_08,5,281,0,9,3,library_3,1,memory-2step-stake-s,504,1077144,0.0-18.0-0.0-0.14,2306,5,6
15,3,object_01,object_09,972.57,5,1,-1.0,0.0,1,object_08,5,281,0,6,8,library_20,1,memory-2step-stake-s,505,1085678,0.0-18.0-0.0-0.15,2306,5,6
16,3,object_01,object_09,749.815,5,1,492.1850001,0.7777777777777778,1,object_08,1,288,0,7,8,library_26,1,memory-2step-stake-s,506,1094144,0.0-18.0-0.0-0.16,2306,5,6
