,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,3,object_08,object_01,1268.835,6,1,-1.0,0.0,2,object_06,5,0,0,8,2,library_19,1,memory-2step-stake-s,495,1413438,0.0-18.0-0.0-0.0,3652,6,5
1,1,object_09,object_10,611.62,2,2,-1.0,0.0,2,object_06,1,0,0,4,3,desert_25,1,memory-2step-stake-s,496,1421968,0.0-18.0-0.0-0.1,3652,1,2
2,1,object_09,object_10,302.505,1,1,726.815,0.5555555555555556,1,object_02,1,5,0,5,5,desert_19,1,memory-2step-stake-s,497,1430444,0.0-18.0-0.0-0.2,3652,1,2
3,4,object_07,object_03,432.485,7,2,326.865,0.2222222222222222,1,object_02,5,15,0,2,5,restaurant_25,1,memory-2step-stake-s,498,1438213,0.0-18.0-0.0-0.3,3652,8,7
4,3,object_08,object_01,360.23,6,1,343.11,0.6666666666666666,2,object_06,5,45,0,4,6,library_30,1,memory-2step-stake-s,499,1446400,0.0-18.0-0.0-0.4,3652,6,5
5,1,object_09,object_10,466.305,2,2,1219.83,0.8888888888888888,2,object_06,5,85,0,1,8,desert_2,1,memory-2step-stake-s,500,1455674,0.0-18.0-0.0-0.5,3652,1,2
6,3,object_01,object_08,297.005,5,1,1111.13,0.4444444444444444,1,object_02,5,105,0,4,8,library_29,1,memory-2step-stake-s,501,1464424,0.0-18.0-0.0-0.6,3652,5,6
7,3,object_08,object_01,839.15,5,2,478.365,0.6666666666666666,1,object_02,5,135,0,6,7,library_31,1,memory-2step-stake-s,502,1472748,0.0-18.0-0.0-0.7,3652,6,5
8,1,object_09,object_10,757.99,1,1,780.88,0.2222222222222222,1,object_02,1,137,0,2,5,desert_13,1,memory-2step-stake-s,503,1480975,0.0-18.0-0.0-0.8,3652,1,2
9,2,object_05,object_04,572.225,3,2,760.92,0.1111111111111111,1,object_02,1,138,0,1,6,forest_14,1,memory-2step-stake-s,504,1489066,0.0-18.0-0.0-0.9,3652,4,3
10,1,object_10,object_09,949.185,1,2,522.26,0.2222222222222222,1,object_02,1,140,0,2,8,desert_15,1,memory-2step-stake-s,505,1497018,0.0-18.0-0.0-0.10,3652,2,1
11,3,object_08,object_01,930.13,5,2,360.98,0.0,1,object_02,1,140,0,0,6,library_16,1,memory-2step-stake-s,506,1504612,0.0-18.0-0.0-0.11,3652,6,5
12,2,object_04,object_05,932.505,4,2,644.495,0.7777777777777778,2,object_06,1,147,0,1,7,forest_30,1,memory-2step-stake-s,507,1513200,0.0-18.0-0.0-0.12,3652,3,4
13,2,object_05,object_04,863.545,4,1,403.445,0.4444444444444444,2,object_06,1,151,0,2,4,forest_20,1,memory-2step-stake-s,508,1521246,0.0-18.0-0.0-0.13,3652,4,3
14,3,object_08,object_01,995.415,6,1,355.055,0.7777777777777778,2,object_06,1,158,0,4,7,library_9,1,memory-2step-stake-s,509,1529545,0.0-18.0-0.0-0.14,3652,6,5
15,2,object_04,object_05,1267.485,4,2,634.135,0.5555555555555556,2,object_06,1,163,0,4,5,forest_23,1,memory-2step-stake-s,510,1537913,0.0-18.0-0.0-0.15,3652,3,4
16,2,object_05,object_04,979.93,4,1,475.87,0.3333333333333333,2,object_06,1,166,0,4,3,forest_14,1,memory-2step-stake-s,511,1545913,0.0-18.0-0.0-0.16,3652,4,3
17,1,object_10,object_09,1154.315,1,2,449.11,0.1111111111111111,1,object_02,1,167,0,1,3,desert_16,1,memory-2step-stake-s,512,1553694,0.0-18.0-0.0-0.17,3652,2,1
18,1,object_09,object_10,344.63,1,1,387.635,0.2222222222222222,1,object_02,1,169,0,2,5,desert_21,1,memory-2step-stake-s,513,1561513,0.0-18.0-0.0-0.18,3652,1,2
19,4,object_03,object_07,944.39,8,2,1096.82,0.7777777777777778,2,object_06,1,176,0,1,7,restaurant_28,1,memory-2step-stake-s,514,1570578,0.0-18.0-0.0-0.19,3652,7,8
20,4,object_07,object_03,725.695,7,2,382.73,0.2222222222222222,1,object_02,5,186,0,2,6,restaurant_22,1,memory-2step-stake-s,515,1578402,0.0-18.0-0.0-0.20,3652,8,7
