,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,3,object_09,object_01,1440.595,6,1,-1.0,0.0,2,object_05,1,0,0,1,9,library_16,2,memory-2step-stake-s,488,1080954,0.0-18.0-0.0-0.0,1526,6,5
1,3,object_01,object_09,834.605,5,1,373.685,0.4444444444444444,1,object_03,1,4,0,4,5,library_32,2,memory-2step-stake-s,489,1088948,0.0-18.0-0.0-0.1,1526,5,6
2,4,object_08,object_04,708.535,7,2,795.175,0.4444444444444444,1,object_03,5,24,0,4,8,restaurant_32,2,memory-2step-stake-s,490,1097363,0.0-18.0-0.0-0.2,1526,8,7
3,1,object_10,object_07,994.515,2,1,565.36,0.7777777777777778,2,object_05,5,59,0,5,7,desert_4,2,memory-2step-stake-s,491,1105848,0.0-18.0-0.0-0.3,1526,2,1
4,2,object_06,object_02,820.98,4,1,1234.105,0.6666666666666666,2,object_05,1,65,0,6,6,forest_20,2,memory-2step-stake-s,492,1114900,0.0-18.0-0.0-0.4,1526,4,3
5,3,object_09,object_01,994.62,5,2,628.455,0.7777777777777778,1,object_03,1,72,0,7,4,library_32,2,memory-2step-stake-s,493,1123447,0.0-18.0-0.0-0.5,1526,6,5
6,3,object_01,object_09,1204.745,5,1,407.09,0.7777777777777778,1,object_03,1,79,0,7,0,library_25,2,memory-2step-stake-s,494,1131777,0.0-18.0-0.0-0.6,1526,5,6
7,2,object_02,object_06,1135.055,3,1,551.32,0.4444444444444444,1,object_03,5,99,0,4,0,forest_18,2,memory-2step-stake-s,495,1139945,0.0-18.0-0.0-0.7,1526,3,4
8,1,object_10,object_07,1020.05,1,2,528.515,0.8888888888888888,1,object_03,5,139,0,8,1,desert_27,2,memory-2step-stake-s,496,1148496,0.0-18.0-0.0-0.8,1526,2,1
9,2,object_02,object_06,1095.62,4,2,557.58,0.0,2,object_05,5,139,0,9,0,forest_18,2,memory-2step-stake-s,497,1156264,0.0-18.0-0.0-0.9,1526,3,4
10,4,object_08,object_04,962.775,8,1,501.195,0.2222222222222222,2,object_05,1,141,0,7,2,restaurant_25,2,memory-2step-stake-s,498,1164181,0.0-18.0-0.0-0.10,1526,8,7
