,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,1,object_02,object_05,-1.0,-1,-1,-1.0,0.0,-,,5,0,0,2,4,desert_29,2,memory-2step-stake-s,495,1175280,0.0-18.0-0.0-0.0,4460,1,2
1,3,object_01,object_10,603.815,6,1,1298.93,0.3333333333333333,2,object_06,1,3,0,1,3,library_11,2,memory-2step-stake-s,496,1184215,0.0-18.0-0.0-0.1,4460,6,5
2,3,object_01,object_10,787.625,5,2,823.365,0.3333333333333333,1,object_04,1,6,0,3,5,library_2,2,memory-2step-stake-s,497,1192646,0.0-18.0-0.0-0.2,4460,6,5
3,4,object_03,object_08,671.73,8,1,863.075,0.5555555555555556,2,object_06,1,11,0,3,5,restaurant_4,2,memory-2step-stake-s,498,1201296,0.0-18.0-0.0-0.3,4460,8,7
4,3,object_10,object_01,962.79,5,1,644.025,0.4444444444444444,1,object_04,1,15,0,4,4,library_22,2,memory-2step-stake-s,499,1209648,0.0-18.0-0.0-0.4,4460,5,6
5,2,object_07,object_09,771.42,3,2,852.455,0.5555555555555556,1,object_04,1,20,0,5,8,forest_25,2,memory-2step-stake-s,500,1218330,0.0-18.0-0.0-0.5,4460,4,3
6,2,object_07,object_09,677.925,4,1,678.765,0.8888888888888888,2,object_06,5,60,0,6,8,forest_22,2,memory-2step-stake-s,501,1227181,0.0-18.0-0.0-0.6,4460,4,3
7,4,object_03,object_08,1070.7,7,2,592.85,0.6666666666666666,1,object_04,5,90,0,6,8,restaurant_8,2,memory-2step-stake-s,502,1235717,0.0-18.0-0.0-0.7,4460,8,7
8,3,object_10,object_01,732.61,5,1,462.055,0.4444444444444444,1,object_04,1,94,0,4,8,library_6,2,memory-2step-stake-s,503,1243906,0.0-18.0-0.0-0.8,4460,5,6
9,2,object_07,object_09,1028.525,4,1,666.895,0.6666666666666666,2,object_06,5,124,0,5,6,forest_23,2,memory-2step-stake-s,504,1252493,0.0-18.0-0.0-0.9,4460,4,3
