,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,3,object_03,object_07,980.325,5,2,1341.135,0.0,1,object_09,1,0,0,0,5,library_24,2,memory-2step-stake-s,501,13585757,0.0-18.0-0.0-0.0,4462,6,5
1,3,object_03,object_07,936.435,6,1,1489.78,0.2222222222222222,2,object_10,1,2,0,1,2,library_16,2,memory-2step-stake-s,502,13594684,0.0-18.0-0.0-0.1,4462,6,5
2,3,object_07,object_03,-1.0,-1,-1,-1.0,0.0,-,,5,2,0,3,3,library_32,2,memory-2step-stake-s,503,13601210,0.0-18.0-0.0-0.2,4462,5,6
3,2,object_02,object_04,876.175,4,1,1137.905,0.6666666666666666,2,object_10,5,32,0,2,6,forest_6,2,memory-2step-stake-s,504,13610199,0.0-18.0-0.0-0.3,4462,4,3
4,4,object_01,object_08,623.72,7,2,1178.54,0.1111111111111111,1,object_09,1,33,0,1,6,restaurant_22,2,memory-2step-stake-s,505,13618711,0.0-18.0-0.0-0.4,4462,8,7
5,2,object_02,object_04,1062.46,4,1,658.455,0.4444444444444444,2,object_10,5,53,0,2,4,forest_13,2,memory-2step-stake-s,506,13627012,0.0-18.0-0.0-0.5,4462,4,3
6,4,object_01,object_08,984.68,7,2,903.945,0.3333333333333333,1,object_09,1,56,0,3,4,restaurant_19,2,memory-2step-stake-s,507,13635468,0.0-18.0-0.0-0.6,4462,8,7
7,3,object_03,object_07,1030.54,6,1,751.42,0.6666666666666666,2,object_10,1,62,0,1,6,library_19,2,memory-2step-stake-s,508,13644063,0.0-18.0-0.0-0.7,4462,6,5
8,3,object_03,object_07,974.885,5,2,1287.145,0.3333333333333333,1,object_09,1,65,0,3,7,library_19,2,memory-2step-stake-s,509,13652884,0.0-18.0-0.0-0.8,4462,6,5
9,1,object_05,object_06,950.86,2,1,848.025,0.8888888888888888,2,object_10,5,105,0,3,8,desert_14,2,memory-2step-stake-s,510,13661769,0.0-18.0-0.0-0.9,4462,2,1
10,2,object_02,object_04,709.435,3,2,556.235,0.2222222222222222,1,object_09,1,107,0,2,8,forest_6,2,memory-2step-stake-s,511,13669756,0.0-18.0-0.0-0.10,4462,4,3
11,1,object_06,object_05,921.77,1,1,614.34,0.4444444444444444,1,object_09,5,127,0,4,8,desert_29,2,memory-2step-stake-s,512,13678028,0.0-18.0-0.0-0.11,4462,1,2
12,4,object_08,object_01,812.95,8,2,869.015,0.7777777777777778,2,object_10,1,134,0,5,7,restaurant_19,2,memory-2step-stake-s,513,13686849,0.0-18.0-0.0-0.12,4462,7,8
13,2,object_04,object_02,912.37,3,1,897.865,0.1111111111111111,1,object_09,1,135,0,1,7,forest_24,2,memory-2step-stake-s,514,13695095,0.0-18.0-0.0-0.13,4462,3,4
14,1,object_05,object_06,-1.0,-1,-1,-1.0,0.0,-,,5,135,0,1,7,desert_15,2,memory-2step-stake-s,515,13701615,0.0-18.0-0.0-0.14,4462,2,1
15,1,object_06,object_05,803.93,1,1,591.475,0.1111111111111111,1,object_09,5,140,0,1,8,desert_30,2,memory-2step-stake-s,516,13709540,0.0-18.0-0.0-0.15,4462,1,2
16,3,object_07,object_03,1028.44,6,2,1003.05,0.7777777777777778,2,object_10,1,147,0,3,7,library_16,2,memory-2step-stake-s,517,13718492,0.0-18.0-0.0-0.16,4462,5,6
17,4,object_01,object_08,-1.0,-1,-1,-1.0,0.0,-,,1,147,0,5,3,restaurant_19,2,memory-2step-stake-s,518,13725012,0.0-18.0-0.0-0.17,4462,8,7
18,4,object_01,object_08,726.19,7,2,825.955,0.1111111111111111,1,object_09,1,148,0,1,2,restaurant_14,2,memory-2step-stake-s,519,13733174,0.0-18.0-0.0-0.18,4462,8,7
