,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,2,object_08,object_06,1296.0,4,2,1337.0,0.2222222222222222,2,object_10,5,10,0,1,2,forest_1,2,memory-2step-stake-s,495,1172843,0.0-18.0-0.0-0.0,4445,3,4
1,1,object_03,object_05,1016.0,2,2,-1.0,0.0,2,object_10,5,10,0,2,2,desert_20,2,memory-2step-stake-s,496,1181356,0.0-18.0-0.0-0.1,4445,1,2
2,3,object_01,object_09,766.0,6,2,-1.0,0.0,2,object_10,1,10,0,7,3,library_25,2,memory-2step-stake-s,497,1189874,0.0-18.0-0.0-0.2,4445,5,6
3,3,object_01,object_09,476.0,6,2,328.0,0.2222222222222222,2,object_10,1,12,0,7,2,library_4,2,memory-2step-stake-s,498,1197620,0.0-18.0-0.0-0.3,4445,5,6
4,2,object_06,object_08,686.0,3,2,902.0,0.6666666666666666,1,object_02,5,42,0,6,0,forest_11,2,memory-2step-stake-s,499,1206341,0.0-18.0-0.0-0.4,4445,4,3
5,1,object_03,object_05,891.0,1,1,439.0,0.3333333333333333,1,object_02,5,57,0,3,1,desert_5,2,memory-2step-stake-s,500,1214296,0.0-18.0-0.0-0.5,4445,1,2
6,2,object_08,object_06,888.0,3,1,372.0,0.3333333333333333,1,object_02,5,72,0,3,2,forest_19,2,memory-2step-stake-s,501,1222188,0.0-18.0-0.0-0.6,4445,3,4
7,1,object_05,object_03,737.0,1,2,1351.0,0.2222222222222222,1,object_02,5,82,0,2,4,desert_31,2,memory-2step-stake-s,502,1230963,0.0-18.0-0.0-0.7,4445,2,1
8,2,object_06,object_08,764.0,4,1,446.0,0.4444444444444444,2,object_10,5,102,0,4,4,forest_26,2,memory-2step-stake-s,503,1239026,0.0-18.0-0.0-0.8,4445,4,3
9,4,object_07,object_04,995.0,8,1,517.0,0.6666666666666666,2,object_10,1,108,0,1,6,restaurant_12,2,memory-2step-stake-s,504,1247366,0.0-18.0-0.0-0.9,4445,8,7
10,2,object_08,object_06,1397.0,4,2,453.0,0.6666666666666666,2,object_10,5,138,0,0,6,forest_20,2,memory-2step-stake-s,505,1255641,0.0-18.0-0.0-0.10,4445,3,4
11,4,object_04,object_07,466.0,8,2,369.0,0.6666666666666666,2,object_10,1,144,0,2,6,restaurant_13,2,memory-2step-stake-s,506,1263837,0.0-18.0-0.0-0.11,4445,7,8
12,4,object_04,object_07,511.0,8,2,377.0,0.3333333333333333,2,object_10,1,147,0,1,3,restaurant_21,2,memory-2step-stake-s,507,1271736,0.0-18.0-0.0-0.12,4445,7,8
13,2,object_06,object_08,729.0,3,2,612.0,0.0,1,object_02,1,147,0,0,1,forest_13,2,memory-2step-stake-s,508,1279563,0.0-18.0-0.0-0.13,4445,4,3
14,3,object_09,object_01,1058.0,5,2,422.0,0.0,1,object_02,1,147,0,0,0,library_19,2,memory-2step-stake-s,509,1287198,0.0-18.0-0.0-0.14,4445,6,5
15,4,object_04,object_07,1113.0,8,2,379.0,0.2222222222222222,2,object_10,1,149,0,2,2,restaurant_12,2,memory-2step-stake-s,510,1294995,0.0-18.0-0.0-0.15,4445,7,8
16,3,object_01,object_09,1000.0,6,2,403.0,0.4444444444444444,2,object_10,1,153,0,5,4,library_6,2,memory-2step-stake-s,511,1303018,0.0-18.0-0.0-0.16,4445,5,6
17,1,object_05,object_03,657.0,1,2,308.0,0.4444444444444444,1,object_02,1,157,0,4,4,desert_6,2,memory-2step-stake-s,512,1310950,0.0-18.0-0.0-0.17,4445,2,1
18,4,object_04,object_07,830.0,7,1,412.0,0.6666666666666666,1,object_02,1,163,0,6,2,restaurant_23,2,memory-2step-stake-s,513,1319183,0.0-18.0-0.0-0.18,4445,7,8
19,1,object_05,object_03,869.0,2,1,347.0,0.3333333333333333,2,object_10,5,178,0,6,3,desert_3,2,memory-2step-stake-s,514,1327051,0.0-18.0-0.0-0.19,4445,2,1
20,1,object_03,object_05,582.0,2,2,118.0,0.1111111111111111,2,object_10,5,183,0,9,1,desert_27,2,memory-2step-stake-s,515,1334484,0.0-18.0-0.0-0.20,4445,1,2
21,2,object_08,object_06,699.0,4,2,292.0,0.3333333333333333,2,object_10,1,186,0,8,3,forest_4,2,memory-2step-stake-s,516,1342300,0.0-18.0-0.0-0.21,4445,3,4
22,1,object_05,object_03,606.0,2,1,393.0,0.0,2,object_10,5,186,0,8,0,desert_11,2,memory-2step-stake-s,517,1349907,0.0-18.0-0.0-0.22,4445,2,1
23,1,object_03,object_05,584.0,1,1,356.0,0.7777777777777778,1,object_02,5,221,0,7,2,desert_20,2,memory-2step-stake-s,518,1358186,0.0-18.0-0.0-0.23,4445,1,2
24,3,object_09,object_01,-1.0,-1,-1,-1.0,0.0,-,,1,221,0,5,6,library_18,2,memory-2step-stake-s,519,1364695,0.0-18.0-0.0-0.24,4445,6,5
25,3,object_01,object_09,993.0,6,2,482.0,0.6666666666666666,2,object_10,1,227,0,4,6,library_22,2,memory-2step-stake-s,520,1373000,0.0-18.0-0.0-0.25,4445,5,6
26,4,object_04,object_07,1024.0,7,1,475.0,0.4444444444444444,1,object_02,1,231,0,4,3,restaurant_2,2,memory-2step-stake-s,521,1381093,0.0-18.0-0.0-0.26,4445,7,8
27,2,object_06,object_08,813.0,3,2,820.0,0.4444444444444444,1,object_02,5,251,0,4,0,forest_1,2,memory-2step-stake-s,522,1389537,0.0-18.0-0.0-0.27,4445,4,3
28,1,object_05,object_03,684.0,2,1,485.0,0.3333333333333333,2,object_10,5,266,0,4,3,desert_18,2,memory-2step-stake-s,523,1397541,0.0-18.0-0.0-0.28,4445,2,1
29,4,object_07,object_04,779.0,7,2,745.0,0.1111111111111111,1,object_02,1,267,0,1,4,restaurant_2,2,memory-2step-stake-s,524,1405602,0.0-18.0-0.0-0.29,4445,8,7
30,2,object_08,object_06,556.0,3,1,81.0,0.1111111111111111,1,object_02,5,272,0,1,3,forest_30,2,memory-2step-stake-s,525,1412997,0.0-18.0-0.0-0.30,4445,3,4
31,4,object_07,object_04,1095.0,8,1,419.0,0.5555555555555556,2,object_10,1,277,0,0,5,restaurant_2,2,memory-2step-stake-s,526,1421137,0.0-18.0-0.0-0.31,4445,8,7
32,2,object_08,object_06,902.0,4,2,397.0,0.5555555555555556,2,object_10,5,302,0,1,5,forest_28,2,memory-2step-stake-s,527,1429261,0.0-18.0-0.0-0.32,4445,3,4
33,4,object_04,object_07,705.0,8,2,393.0,0.6666666666666666,2,object_10,1,308,0,2,6,restaurant_1,2,memory-2step-stake-s,528,1437479,0.0-18.0-0.0-0.33,4445,7,8
34,3,object_01,object_09,870.0,6,2,448.0,0.4444444444444444,2,object_10,1,312,0,2,4,library_22,2,memory-2step-stake-s,529,1445547,0.0-18.0-0.0-0.34,4445,5,6
35,4,object_04,object_07,500.0,8,2,516.0,0.3333333333333333,2,object_10,1,315,0,3,3,restaurant_15,2,memory-2step-stake-s,530,1453581,0.0-18.0-0.0-0.35,4445,7,8
36,4,object_07,object_04,813.0,7,2,155.0,0.5555555555555556,1,object_02,1,320,0,5,3,restaurant_18,2,memory-2step-stake-s,531,1461459,0.0-18.0-0.0-0.36,4445,8,7
37,2,object_08,object_06,1395.0,4,2,526.0,0.2222222222222222,2,object_10,5,330,0,8,2,forest_8,2,memory-2step-stake-s,532,1469402,0.0-18.0-0.0-0.37,4445,3,4
38,3,object_01,object_09,717.0,6,2,369.0,0.2222222222222222,2,object_10,1,332,0,7,2,library_19,2,memory-2step-stake-s,533,1477187,0.0-18.0-0.0-0.38,4445,5,6
39,2,object_08,object_06,458.0,3,1,280.0,0.8888888888888888,1,object_02,5,372,0,8,1,forest_30,2,memory-2step-stake-s,534,1485491,0.0-18.0-0.0-0.39,4445,3,4
40,4,object_04,object_07,518.0,8,2,309.0,0.0,2,object_10,1,372,0,7,0,restaurant_15,2,memory-2step-stake-s,535,1493021,0.0-18.0-0.0-0.40,4445,7,8
41,1,object_05,object_03,1365.0,1,2,472.0,0.5555555555555556,1,object_02,5,397,0,5,2,desert_18,2,memory-2step-stake-s,536,1501213,0.0-18.0-0.0-0.41,4445,2,1
42,3,object_01,object_09,1042.0,5,1,385.0,0.3333333333333333,1,object_02,1,400,0,3,2,library_7,2,memory-2step-stake-s,537,1509116,0.0-18.0-0.0-0.42,4445,5,6
43,2,object_06,object_08,528.0,3,2,349.0,0.3333333333333333,1,object_02,1,403,0,3,2,forest_20,2,memory-2step-stake-s,538,1516984,0.0-18.0-0.0-0.43,4445,4,3
44,2,object_06,object_08,-1.0,-1,-1,-1.0,0.0,-,,5,403,0,4,0,forest_26,2,memory-2step-stake-s,539,1523493,0.0-18.0-0.0-0.44,4445,4,3
45,3,object_01,object_09,622.0,5,1,399.0,0.3333333333333333,1,object_02,1,406,0,3,1,library_25,2,memory-2step-stake-s,540,1531410,0.0-18.0-0.0-0.45,4445,5,6
46,2,object_08,object_06,1095.0,4,2,518.0,0.1111111111111111,2,object_10,1,407,0,1,1,forest_2,2,memory-2step-stake-s,541,1539243,0.0-18.0-0.0-0.46,4445,3,4
47,2,object_06,object_08,1425.0,3,2,451.0,0.1111111111111111,1,object_02,5,412,0,1,1,forest_2,2,memory-2step-stake-s,542,1547009,0.0-18.0-0.0-0.47,4445,4,3
48,4,object_07,object_04,920.0,7,2,345.0,0.1111111111111111,1,object_02,1,413,0,1,1,restaurant_7,2,memory-2step-stake-s,543,1554672,0.0-18.0-0.0-0.48,4445,8,7
49,2,object_06,object_08,961.0,3,2,345.0,0.2222222222222222,1,object_02,5,423,0,2,2,forest_13,2,memory-2step-stake-s,544,1562436,0.0-18.0-0.0-0.49,4445,4,3
50,4,object_04,object_07,1406.0,7,1,510.0,0.1111111111111111,1,object_02,1,424,0,1,5,restaurant_1,2,memory-2step-stake-s,545,1570261,0.0-18.0-0.0-0.50,4445,7,8
51,4,object_04,object_07,498.0,8,2,139.0,0.4444444444444444,2,object_10,1,428,0,2,4,restaurant_23,2,memory-2step-stake-s,546,1578019,0.0-18.0-0.0-0.51,4445,7,8
52,1,object_03,object_05,1122.0,2,2,407.0,0.7777777777777778,2,object_10,1,435,0,1,7,desert_23,2,memory-2step-stake-s,547,1586349,0.0-18.0-0.0-0.52,4445,1,2
53,2,object_08,object_06,1139.0,4,2,844.0,0.7777777777777778,2,object_10,5,470,0,1,7,forest_6,2,memory-2step-stake-s,548,1595117,0.0-18.0-0.0-0.53,4445,3,4
54,3,object_09,object_01,-1.0,-1,-1,-1.0,0.0,-,,1,470,0,2,8,library_12,2,memory-2step-stake-s,549,1601625,0.0-18.0-0.0-0.54,4445,6,5
55,1,object_03,object_05,777.0,2,2,563.0,0.8888888888888888,2,object_10,1,478,0,4,8,desert_18,2,memory-2step-stake-s,550,1610214,0.0-18.0-0.0-0.55,4445,1,2
56,1,object_03,object_05,337.0,2,2,402.0,0.4444444444444444,2,object_10,1,482,0,5,4,desert_15,2,memory-2step-stake-s,551,1618235,0.0-18.0-0.0-0.56,4445,1,2
57,2,object_06,object_08,444.0,3,2,284.0,0.5555555555555556,1,object_02,5,507,0,5,1,forest_6,2,memory-2step-stake-s,552,1626245,0.0-18.0-0.0-0.57,4445,4,3
58,1,object_05,object_03,795.0,1,2,369.0,0.3333333333333333,1,object_02,5,522,0,3,2,desert_3,2,memory-2step-stake-s,553,1634134,0.0-18.0-0.0-0.58,4445,2,1
59,1,object_05,object_03,457.0,2,1,494.0,0.1111111111111111,2,object_10,5,527,0,7,1,desert_2,2,memory-2step-stake-s,554,1641943,0.0-18.0-0.0-0.59,4445,2,1
60,2,object_06,object_08,1200.0,4,1,423.0,0.2222222222222222,2,object_10,5,537,0,7,2,forest_28,2,memory-2step-stake-s,555,1649783,0.0-18.0-0.0-0.60,4445,4,3
61,3,object_09,object_01,1163.0,5,2,317.0,0.8888888888888888,1,object_02,5,577,0,8,2,library_8,2,memory-2step-stake-s,556,1658128,0.0-18.0-0.0-0.61,4445,6,5
62,3,object_09,object_01,785.0,5,2,1097.0,0.8888888888888888,1,object_02,1,585,0,8,1,library_30,2,memory-2step-stake-s,557,1667250,0.0-18.0-0.0-0.62,4445,6,5
63,2,object_06,object_08,441.0,3,2,310.0,0.5555555555555556,1,object_02,5,610,0,5,3,forest_25,2,memory-2step-stake-s,558,1675280,0.0-18.0-0.0-0.63,4445,4,3
64,3,object_09,object_01,486.0,6,1,478.0,0.1111111111111111,2,object_10,1,611,0,5,1,library_26,2,memory-2step-stake-s,559,1683073,0.0-18.0-0.0-0.64,4445,6,5
65,2,object_06,object_08,1327.0,3,2,411.0,0.6666666666666666,1,object_02,5,641,0,6,2,forest_2,2,memory-2step-stake-s,560,1691306,0.0-18.0-0.0-0.65,4445,4,3
66,2,object_08,object_06,440.0,3,1,293.0,0.5555555555555556,1,object_02,5,666,0,5,2,forest_19,2,memory-2step-stake-s,561,1699324,0.0-18.0-0.0-0.66,4445,3,4
67,1,object_03,object_05,507.0,2,2,344.0,0.2222222222222222,2,object_10,5,676,0,7,2,desert_2,2,memory-2step-stake-s,562,1707087,0.0-18.0-0.0-0.67,4445,1,2
68,3,object_01,object_09,699.0,6,2,472.0,0.2222222222222222,2,object_10,1,678,0,9,2,library_6,2,memory-2step-stake-s,563,1714976,0.0-18.0-0.0-0.68,4445,5,6
69,2,object_06,object_08,1449.0,4,1,519.0,0.1111111111111111,2,object_10,5,683,0,8,1,forest_25,2,memory-2step-stake-s,564,1722812,0.0-18.0-0.0-0.69,4445,4,3
70,1,object_05,object_03,876.0,2,1,593.0,0.1111111111111111,2,object_10,1,684,0,8,1,desert_15,2,memory-2step-stake-s,565,1730722,0.0-18.0-0.0-0.70,4445,2,1
71,2,object_08,object_06,426.0,4,2,491.0,0.0,2,object_10,5,684,0,6,0,forest_1,2,memory-2step-stake-s,566,1738433,0.0-18.0-0.0-0.71,4445,3,4
72,4,object_04,object_07,627.0,8,2,257.0,0.3333333333333333,2,object_10,1,687,0,8,3,restaurant_23,2,memory-2step-stake-s,567,1746207,0.0-18.0-0.0-0.72,4445,7,8
73,2,object_08,object_06,953.0,4,2,376.0,0.5555555555555556,2,object_10,5,712,0,9,5,forest_20,2,memory-2step-stake-s,568,1754303,0.0-18.0-0.0-0.73,4445,3,4
74,2,object_06,object_08,1135.0,3,2,478.0,0.7777777777777778,1,object_02,5,747,0,7,7,forest_21,2,memory-2step-stake-s,569,1762702,0.0-18.0-0.0-0.74,4445,4,3
75,4,object_04,object_07,753.0,8,2,357.0,0.7777777777777778,2,object_10,1,754,0,5,7,restaurant_24,2,memory-2step-stake-s,570,1770985,0.0-18.0-0.0-0.75,4445,7,8
76,3,object_09,object_01,469.0,5,2,611.0,0.4444444444444444,1,object_02,1,758,0,4,5,library_27,2,memory-2step-stake-s,571,1779213,0.0-18.0-0.0-0.76,4445,6,5
77,4,object_04,object_07,957.0,8,2,529.0,0.5555555555555556,2,object_10,5,783,0,3,5,restaurant_25,2,memory-2step-stake-s,572,1787460,0.0-18.0-0.0-0.77,4445,7,8
78,4,object_04,object_07,708.0,8,2,394.0,0.8888888888888888,2,object_10,1,791,0,7,8,restaurant_23,2,memory-2step-stake-s,573,1795877,0.0-18.0-0.0-0.78,4445,7,8
79,3,object_09,object_01,430.0,5,2,380.0,0.8888888888888888,1,object_02,1,799,0,8,8,library_30,2,memory-2step-stake-s,574,1804280,0.0-18.0-0.0-0.79,4445,6,5
80,2,object_08,object_06,1316.0,3,1,953.0,0.7777777777777778,1,object_02,5,834,0,7,9,forest_8,2,memory-2step-stake-s,575,1813159,0.0-18.0-0.0-0.80,4445,3,4
81,1,object_05,object_03,580.0,1,2,902.0,0.8888888888888888,1,object_02,5,874,0,8,8,desert_1,2,memory-2step-stake-s,576,1822087,0.0-18.0-0.0-0.81,4445,2,1
82,3,object_09,object_01,507.0,5,2,583.0,0.7777777777777778,1,object_02,1,881,0,7,6,library_25,2,memory-2step-stake-s,577,1830593,0.0-18.0-0.0-0.82,4445,6,5
83,1,object_05,object_03,102.0,2,1,289.0,0.4444444444444444,2,object_10,5,901,0,6,4,desert_19,2,memory-2step-stake-s,578,1838500,0.0-18.0-0.0-0.83,4445,2,1
84,1,object_05,object_03,497.0,1,2,678.0,0.2222222222222222,1,object_02,5,911,0,2,6,desert_31,2,memory-2step-stake-s,579,1846594,0.0-18.0-0.0-0.84,4445,2,1
85,4,object_07,object_04,525.0,7,2,371.0,0.4444444444444444,1,object_02,1,915,0,4,6,restaurant_1,2,memory-2step-stake-s,580,1854588,0.0-18.0-0.0-0.85,4445,8,7
86,1,object_03,object_05,543.0,2,2,326.0,0.6666666666666666,2,object_10,5,945,0,5,6,desert_18,2,memory-2step-stake-s,581,1862738,0.0-18.0-0.0-0.86,4445,1,2
87,1,object_05,object_03,-1.0,-1,-1,-1.0,0.0,-,,5,945,0,6,5,desert_6,2,memory-2step-stake-s,582,1869248,0.0-18.0-0.0-0.87,4445,2,1
88,3,object_01,object_09,532.0,5,1,282.0,0.8888888888888888,1,object_02,1,953,0,8,6,library_22,2,memory-2step-stake-s,583,1877554,0.0-18.0-0.0-0.88,4445,5,6
89,1,object_03,object_05,1001.0,2,2,497.0,0.5555555555555556,2,object_10,5,978,0,7,5,desert_8,2,memory-2step-stake-s,584,1885770,0.0-18.0-0.0-0.89,4445,1,2
90,1,object_03,object_05,477.0,2,2,430.0,0.4444444444444444,2,object_10,5,998,0,5,4,desert_6,2,memory-2step-stake-s,585,1893820,0.0-18.0-0.0-0.90,4445,1,2
91,4,object_07,object_04,758.0,7,2,474.0,0.4444444444444444,1,object_02,1,1002,0,4,5,restaurant_12,2,memory-2step-stake-s,586,1901914,0.0-18.0-0.0-0.91,4445,8,7
92,2,object_06,object_08,1064.0,3,2,322.0,0.2222222222222222,1,object_02,5,1012,0,2,4,forest_25,2,memory-2step-stake-s,587,1909651,0.0-18.0-0.0-0.92,4445,4,3
93,4,object_04,object_07,945.0,7,1,374.0,0.6666666666666666,1,object_02,5,1042,0,6,4,restaurant_31,2,memory-2step-stake-s,588,1917846,0.0-18.0-0.0-0.93,4445,7,8
94,4,object_07,object_04,726.0,7,2,210.0,1.0,1,object_02,1,1051,0,9,6,restaurant_15,2,memory-2step-stake-s,589,1926182,0.0-18.0-0.0-0.94,4445,8,7
95,4,object_04,object_07,418.0,7,1,125.0,0.6666666666666666,1,object_02,1,1057,0,6,6,restaurant_22,2,memory-2step-stake-s,590,1934134,0.0-18.0-0.0-0.95,4445,7,8
