,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,1,object_06,object_10,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,1,0,desert_2,1,memory-2step-stake-s,493,1059047,0.0-18.0-0.0-0.0,2726,1,2
1,3,object_05,object_03,1133.485,6,2,-1.0,0.0,2,object_07,5,0,0,4,2,library_20,1,memory-2step-stake-s,494,1067618,0.0-18.0-0.0-0.1,2726,5,6
2,3,object_05,object_03,701.575,5,1,1294.42,0.5555555555555556,1,object_04,5,25,0,5,3,library_15,1,memory-2step-stake-s,495,1076702,0.0-18.0-0.0-0.2,2726,5,6
3,2,object_02,object_01,754.87,3,1,860.805,0.6666666666666666,1,object_04,1,31,0,6,3,forest_21,1,memory-2step-stake-s,496,1085461,0.0-18.0-0.0-0.3,2726,3,4
4,1,object_10,object_06,1274.02,2,1,848.09,0.2222222222222222,2,object_07,1,33,0,8,2,desert_20,1,memory-2step-stake-s,497,1093773,0.0-18.0-0.0-0.4,2726,2,1
5,4,object_09,object_08,924.515,8,2,796.015,0.4444444444444444,2,object_07,1,37,0,6,4,restaurant_20,1,memory-2step-stake-s,498,1102244,0.0-18.0-0.0-0.5,2726,7,8
6,1,object_06,object_10,670.795,1,1,687.995,0.5555555555555556,1,object_04,1,42,0,5,2,desert_29,1,memory-2step-stake-s,499,1110699,0.0-18.0-0.0-0.6,2726,1,2
7,2,object_02,object_01,887.205,4,2,670.715,0.1111111111111111,2,object_07,1,43,0,5,1,forest_14,1,memory-2step-stake-s,500,1118737,0.0-18.0-0.0-0.7,2726,3,4
8,4,object_09,object_08,307.13,7,1,493.435,0.5555555555555556,1,object_04,1,48,0,5,4,restaurant_14,1,memory-2step-stake-s,501,1127027,0.0-18.0-0.0-0.8,2726,7,8
9,3,object_03,object_05,668.385,6,1,-1.0,0.0,2,object_07,1,48,0,6,6,library_11,1,memory-2step-stake-s,502,1135571,0.0-18.0-0.0-0.9,2726,6,5
10,2,object_01,object_02,1184.41,3,2,393.865,0.5555555555555556,1,object_04,1,53,0,5,6,forest_29,1,memory-2step-stake-s,503,1143727,0.0-18.0-0.0-0.10,2726,4,3
11,2,object_01,object_02,974.725,3,2,327.735,0.3333333333333333,1,object_04,1,56,0,3,9,forest_28,1,memory-2step-stake-s,504,1151638,0.0-18.0-0.0-0.11,2726,4,3
12,2,object_01,object_02,746.78,4,1,336.595,0.6666666666666666,2,object_07,1,62,0,2,6,forest_2,1,memory-2step-stake-s,505,1159865,0.0-18.0-0.0-0.12,2726,4,3
13,1,object_10,object_06,1226.695,1,2,426.81,0.2222222222222222,1,object_04,1,64,0,2,4,desert_15,1,memory-2step-stake-s,506,1167764,0.0-18.0-0.0-0.13,2726,2,1
14,3,object_05,object_03,1027.76,5,1,448.14,0.0,1,object_04,5,64,0,0,5,library_12,1,memory-2step-stake-s,507,1175486,0.0-18.0-0.0-0.14,2726,5,6
15,3,object_03,object_05,836.08,5,2,451.98,0.2222222222222222,1,object_04,5,74,0,2,6,library_13,1,memory-2step-stake-s,508,1183398,0.0-18.0-0.0-0.15,2726,6,5
16,3,object_03,object_05,1050.095,6,1,435.555,0.6666666666666666,2,object_07,1,80,0,1,6,library_20,1,memory-2step-stake-s,509,1191724,0.0-18.0-0.0-0.16,2726,6,5
17,3,object_03,object_05,-1.0,-1,-1,-1.0,0.0,-,,5,80,0,2,6,library_18,1,memory-2step-stake-s,510,1198267,0.0-18.0-0.0-0.17,2726,6,5
18,2,object_01,object_02,1379.245,4,1,735.995,0.5555555555555556,2,object_07,5,105,0,0,5,forest_13,1,memory-2step-stake-s,511,1206776,0.0-18.0-0.0-0.18,2726,4,3
19,3,object_03,object_05,480.205,6,1,460.215,0.0,2,object_07,5,105,0,2,0,library_32,1,memory-2step-stake-s,512,1214486,0.0-18.0-0.0-0.19,2726,6,5
