,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,4,object_05,object_10,937.715,8,1,679.3,0.8888888888888888,2,object_06,1,8,0,1,8,restaurant_18,2,memory-2step-stake-s,497,1230228,0.0-18.0-0.0-0.0,4192,8,7
1,2,object_08,object_04,860.095,4,2,641.59,0.7777777777777778,2,object_06,5,43,0,2,7,forest_7,2,memory-2step-stake-s,498,1238832,0.0-18.0-0.0-0.1,4192,3,4
2,2,object_04,object_08,912.425,4,1,740.975,0.7777777777777778,2,object_06,5,78,0,4,7,forest_14,2,memory-2step-stake-s,499,1247530,0.0-18.0-0.0-0.2,4192,4,3
3,4,object_05,object_10,725.525,7,2,696.89,0.3333333333333333,1,object_01,1,81,0,3,7,restaurant_21,2,memory-2step-stake-s,500,1255769,0.0-18.0-0.0-0.3,4192,8,7
4,4,object_05,object_10,1087.19,8,1,687.905,0.7777777777777778,2,object_06,1,88,0,0,7,restaurant_3,2,memory-2step-stake-s,501,1264410,0.0-18.0-0.0-0.4,4192,8,7
5,3,object_09,object_07,1172.685,6,2,1282.385,1.0,2,object_06,1,97,0,1,9,library_6,2,memory-2step-stake-s,502,1273859,0.0-18.0-0.0-0.5,4192,5,6
6,4,object_05,object_10,1329.885,8,1,596.615,1.0,2,object_06,1,106,0,3,9,restaurant_7,2,memory-2step-stake-s,503,1282613,0.0-18.0-0.0-0.6,4192,8,7
7,2,object_04,object_08,1118.285,4,1,605.25,0.7777777777777778,2,object_06,1,113,0,5,7,forest_5,2,memory-2step-stake-s,504,1291184,0.0-18.0-0.0-0.7,4192,4,3
8,2,object_08,object_04,919.32,4,2,593.485,0.6666666666666666,2,object_06,5,143,0,2,6,forest_24,2,memory-2step-stake-s,505,1299631,0.0-18.0-0.0-0.8,4192,3,4
9,1,object_02,object_03,1268.05,1,1,634.22,0.4444444444444444,1,object_01,5,163,0,4,7,desert_14,2,memory-2step-stake-s,506,1307913,0.0-18.0-0.0-0.9,4192,1,2
10,3,object_09,object_07,1273.19,5,1,491.395,0.4444444444444444,1,object_01,1,167,0,4,9,library_29,2,memory-2step-stake-s,507,1316052,0.0-18.0-0.0-0.10,4192,5,6
11,4,object_10,object_05,1344.13,7,1,103.995,0.8888888888888888,1,object_01,1,175,0,8,8,restaurant_9,2,memory-2step-stake-s,508,1324212,0.0-18.0-0.0-0.11,4192,7,8
12,3,object_09,object_07,555.965,5,1,225.825,0.8888888888888888,1,object_01,1,183,0,8,6,library_11,2,memory-2step-stake-s,509,1332507,0.0-18.0-0.0-0.12,4192,5,6
13,4,object_05,object_10,966.89,8,1,747.145,0.6666666666666666,2,object_06,1,189,0,8,6,restaurant_8,2,memory-2step-stake-s,510,1341097,0.0-18.0-0.0-0.13,4192,8,7
14,3,object_09,object_07,957.49,6,2,757.01,0.8888888888888888,2,object_06,5,229,0,8,8,library_9,2,memory-2step-stake-s,511,1349915,0.0-18.0-0.0-0.14,4192,5,6
15,3,object_09,object_07,1154.41,5,1,959.55,0.8888888888888888,1,object_01,5,269,0,8,6,library_2,2,memory-2step-stake-s,512,1358936,0.0-18.0-0.0-0.15,4192,5,6
16,1,object_02,object_03,1132.375,2,2,749.93,0.6666666666666666,2,object_06,5,299,0,8,6,desert_12,2,memory-2step-stake-s,513,1367539,0.0-18.0-0.0-0.16,4192,1,2
17,3,object_09,object_07,798.555,5,1,540.98,0.7777777777777778,1,object_01,1,306,0,7,6,library_29,2,memory-2step-stake-s,514,1376030,0.0-18.0-0.0-0.17,4192,5,6
18,3,object_07,object_09,795.845,5,2,464.24,0.7777777777777778,1,object_01,5,341,0,7,5,library_14,2,memory-2step-stake-s,515,1384439,0.0-18.0-0.0-0.18,4192,6,5
19,1,object_02,object_03,1064.64,1,1,650.375,0.6666666666666666,1,object_01,5,371,0,6,7,desert_5,2,memory-2step-stake-s,516,1392934,0.0-18.0-0.0-0.19,4192,1,2
20,2,object_04,object_08,1102.835,4,1,865.5,0.4444444444444444,2,object_06,5,391,0,6,4,forest_12,2,memory-2step-stake-s,517,1401447,0.0-18.0-0.0-0.20,4192,4,3
21,3,object_09,object_07,-1.0,-1,-1,-1.0,0.0,-,,1,391,0,9,3,library_2,2,memory-2step-stake-s,518,1407973,0.0-18.0-0.0-0.21,4192,5,6
22,3,object_09,object_07,557.885,5,1,673.64,0.7777777777777778,1,object_01,1,398,0,7,3,library_14,2,memory-2step-stake-s,519,1416603,0.0-18.0-0.0-0.22,4192,5,6
23,2,object_08,object_04,1022.985,3,1,229.12,0.6666666666666666,1,object_01,1,404,0,6,6,forest_6,2,memory-2step-stake-s,520,1424680,0.0-18.0-0.0-0.23,4192,3,4
24,4,object_05,object_10,694.86,7,2,72.11499999,0.7777777777777778,1,object_01,1,411,0,7,5,restaurant_18,2,memory-2step-stake-s,521,1432715,0.0-18.0-0.0-0.24,4192,8,7
25,3,object_09,object_07,664.725,5,1,877.68,0.8888888888888888,1,object_01,1,419,0,8,7,library_11,2,memory-2step-stake-s,522,1441657,0.0-18.0-0.0-0.25,4192,5,6
