,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,4,object_09,object_05,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,3,7,restaurant_12,2,memory-2step-stake-s,501,905410,0.0-18.0-0.0-0.0,4476,7,8
1,2,object_10,object_07,448.5,4,1,-1.0,0.0,2,object_01,1,0,0,4,5,forest_9,2,memory-2step-stake-s,502,913927,0.0-18.0-0.0-0.1,4476,4,3
2,1,object_03,object_06,715.915,1,1,703.76,0.4444444444444444,1,object_02,5,20,0,4,6,desert_5,2,memory-2step-stake-s,503,922255,0.0-18.0-0.0-0.2,4476,1,2
3,3,object_08,object_04,413.435,6,1,326.4,0.7777777777777778,2,object_01,1,27,0,2,7,library_14,2,memory-2step-stake-s,504,930505,0.0-18.0-0.0-0.3,4476,6,5
4,3,object_04,object_08,380.125,6,2,1026.875,0.8888888888888888,2,object_01,1,35,0,2,8,library_4,2,memory-2step-stake-s,505,939556,0.0-18.0-0.0-0.4,4476,5,6
5,4,object_05,object_09,405.47,7,2,489.84,0.2222222222222222,1,object_02,1,37,0,2,8,restaurant_15,2,memory-2step-stake-s,506,947474,0.0-18.0-0.0-0.5,4476,8,7
6,2,object_07,object_10,576.855,3,1,551.66,0.3333333333333333,1,object_02,5,52,0,3,7,forest_20,2,memory-2step-stake-s,507,955549,0.0-18.0-0.0-0.6,4476,3,4
7,3,object_04,object_08,504.845,6,2,512.31,0.7777777777777778,2,object_01,5,87,0,2,7,library_16,2,memory-2step-stake-s,508,963989,0.0-18.0-0.0-0.7,4476,5,6
8,3,object_04,object_08,402.17,6,2,383.565,0.6666666666666666,2,object_01,1,93,0,0,6,library_3,2,memory-2step-stake-s,509,972210,0.0-18.0-0.0-0.8,4476,5,6
9,3,object_08,object_04,479.49,6,1,434.37,0.5555555555555556,2,object_01,5,118,0,1,5,library_32,2,memory-2step-stake-s,510,980371,0.0-18.0-0.0-0.9,4476,6,5
10,1,object_06,object_03,545.12,1,2,517.525,0.0,1,object_02,5,118,0,0,4,desert_21,2,memory-2step-stake-s,511,988104,0.0-18.0-0.0-0.10,4476,2,1
11,2,object_07,object_10,798.755,4,2,553.225,0.6666666666666666,2,object_01,1,124,0,3,6,forest_21,2,memory-2step-stake-s,512,996486,0.0-18.0-0.0-0.11,4476,3,4
12,4,object_05,object_09,710.285,7,2,638.565,0.1111111111111111,1,object_02,1,125,0,1,4,restaurant_12,2,memory-2step-stake-s,513,1004441,0.0-18.0-0.0-0.12,4476,8,7
13,3,object_04,object_08,601.115,6,2,413.275,0.2222222222222222,2,object_01,5,135,0,2,2,library_5,2,memory-2step-stake-s,514,1012270,0.0-18.0-0.0-0.13,4476,5,6
14,2,object_07,object_10,607.85,4,2,495.83,0.1111111111111111,2,object_01,1,136,0,1,1,forest_19,2,memory-2step-stake-s,515,1020086,0.0-18.0-0.0-0.14,4476,3,4
15,2,object_07,object_10,628.17,4,2,575.485,0.1111111111111111,2,object_01,5,141,0,3,1,forest_23,2,memory-2step-stake-s,516,1027981,0.0-18.0-0.0-0.15,4476,3,4
16,4,object_09,object_05,979.965,8,2,399.06,0.3333333333333333,2,object_01,5,156,0,4,3,restaurant_20,2,memory-2step-stake-s,517,1035910,0.0-18.0-0.0-0.16,4476,7,8
17,4,object_09,object_05,846.66,8,2,350.64,0.2222222222222222,2,object_01,1,158,0,5,2,restaurant_11,2,memory-2step-stake-s,518,1043681,0.0-18.0-0.0-0.17,4476,7,8
18,1,object_03,object_06,1197.325,2,2,376.29,0.3333333333333333,2,object_01,1,161,0,6,3,desert_21,2,memory-2step-stake-s,519,1051583,0.0-18.0-0.0-0.18,4476,1,2
19,3,object_08,object_04,1061.085,6,1,279.42,0.2222222222222222,2,object_01,1,163,0,8,2,library_15,2,memory-2step-stake-s,520,1059281,0.0-18.0-0.0-0.19,4476,6,5
