,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,4,object_06,object_01,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,9,2,restaurant_22,2,memory-2step-stake-s,496,720109,0.0-18.0-0.0-0.0,4461,8,7
1,4,object_01,object_06,1140.0,7,1,-1.0,0.0,1,object_04,1,0,0,8,3,restaurant_12,2,memory-2step-stake-s,497,728627,0.0-18.0-0.0-0.1,4461,7,8
2,1,object_07,object_08,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,6,2,desert_6,2,memory-2step-stake-s,498,735139,0.0-18.0-0.0-0.2,4461,1,2
3,1,object_08,object_07,-1.0,-1,-1,-1.0,0.0,-,,5,0,0,2,4,desert_23,2,memory-2step-stake-s,499,741658,0.0-18.0-0.0-0.3,4461,2,1
4,4,object_06,object_01,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,1,4,restaurant_14,2,memory-2step-stake-s,500,748174,0.0-18.0-0.0-0.4,4461,8,7
5,2,object_02,object_05,1239.0,3,2,-1.0,0.0,1,object_04,5,0,0,3,4,forest_15,2,memory-2step-stake-s,501,756687,0.0-18.0-0.0-0.5,4461,4,3
6,4,object_06,object_01,-1.0,-1,-1,-1.0,0.0,-,,1,0,0,1,6,restaurant_30,2,memory-2step-stake-s,502,763201,0.0-18.0-0.0-0.6,4461,8,7
7,4,object_01,object_06,1231.0,8,2,1174.0,0.3333333333333333,2,object_03,1,3,0,5,3,restaurant_17,2,memory-2step-stake-s,503,771908,0.0-18.0-0.0-0.7,4461,7,8
8,2,object_02,object_05,1087.0,4,1,1041.0,0.3333333333333333,2,object_03,1,6,0,3,3,forest_10,2,memory-2step-stake-s,504,780466,0.0-18.0-0.0-0.8,4461,4,3
9,2,object_02,object_05,952.0,3,2,871.0,0.3333333333333333,1,object_04,5,21,0,3,1,forest_10,2,memory-2step-stake-s,505,788855,0.0-18.0-0.0-0.9,4461,4,3
10,3,object_09,object_10,1087.0,5,1,922.0,0.7777777777777778,1,object_04,1,28,0,7,0,library_10,2,memory-2step-stake-s,506,797702,0.0-18.0-0.0-0.10,4461,5,6
