,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
0,3,object_04,object_09,1354.13,6,2,804.03,0.2222222222222222,2,object_10,5,10,0,8,2,library_18,1,memory-2step-stake-s,499,892126,0.0-18.0-0.0-0.0,4458,5,6
1,1,object_03,object_02,791.355,1,1,475.945,0.4444444444444444,1,object_08,5,30,0,4,1,desert_17,1,memory-2step-stake-s,500,900235,0.0-18.0-0.0-0.1,4458,1,2
2,1,object_02,object_03,1036.84,2,1,472.04,0.2222222222222222,2,object_10,1,32,0,7,2,desert_32,1,memory-2step-stake-s,501,908135,0.0-18.0-0.0-0.2,4458,2,1
3,4,object_06,object_07,636.965,7,2,553.83,0.6666666666666666,1,object_08,1,38,0,6,2,restaurant_27,1,memory-2step-stake-s,502,916537,0.0-18.0-0.0-0.3,4458,8,7
4,3,object_09,object_04,700.615,6,1,551.295,0.2222222222222222,2,object_10,5,48,0,5,2,library_19,1,memory-2step-stake-s,503,924518,0.0-18.0-0.0-0.4,4458,6,5
5,4,object_06,object_07,640.88,7,2,642.805,0.8888888888888888,1,object_08,5,88,0,8,4,restaurant_17,1,memory-2step-stake-s,504,933199,0.0-18.0-0.0-0.5,4458,8,7
6,1,object_02,object_03,1171.105,1,2,494.655,0.8888888888888888,1,object_08,1,96,0,8,1,desert_15,1,memory-2step-stake-s,505,941739,0.0-18.0-0.0-0.6,4458,2,1
7,3,object_09,object_04,925.745,6,1,303.545,0.0,2,object_10,5,96,0,7,0,library_17,1,memory-2step-stake-s,506,949276,0.0-18.0-0.0-0.7,4458,6,5
8,3,object_04,object_09,1260.685,5,1,492.895,0.7777777777777778,1,object_08,5,131,0,7,1,library_25,1,memory-2step-stake-s,507,957718,0.0-18.0-0.0-0.8,4458,5,6
9,4,object_06,object_07,893.855,7,2,728.86,0.7777777777777778,1,object_08,5,166,0,7,4,restaurant_7,1,memory-2step-stake-s,508,966386,0.0-18.0-0.0-0.9,4458,8,7
10,3,object_04,object_09,902.375,5,1,324.315,0.8888888888888888,1,object_08,5,206,0,8,1,library_3,1,memory-2step-stake-s,509,974752,0.0-18.0-0.0-0.10,4458,5,6
11,1,object_02,object_03,819.275,1,2,345.36,1.0,1,object_08,5,251,0,9,1,desert_26,1,memory-2step-stake-s,510,983250,0.0-18.0-0.0-0.11,4458,2,1
12,1,object_03,object_02,518.54,1,1,244.92,0.4444444444444444,1,object_08,1,255,0,4,4,desert_15,1,memory-2step-stake-s,511,991121,0.0-18.0-0.0-0.12,4458,1,2
13,2,object_05,object_01,1130.68,3,2,472.09,0.8888888888888888,1,object_08,1,263,0,8,4,forest_2,1,memory-2step-stake-s,512,999628,0.0-18.0-0.0-0.13,4458,4,3
14,1,object_02,object_03,652.45,1,2,408.365,0.8888888888888888,1,object_08,1,271,0,8,8,desert_8,1,memory-2step-stake-s,513,1008072,0.0-18.0-0.0-0.14,4458,2,1
15,4,object_07,object_06,1159.0,7,1,429.11,0.8888888888888888,1,object_08,5,311,0,8,6,restaurant_9,1,memory-2step-stake-s,514,1016557,0.0-18.0-0.0-0.15,4458,7,8
